name,release_date,rating,metacritic,playtime,genres
Tomb Raider: The Times Exclusive Playable Level,1999-12-01,3.25,,1,"Platformer, Adventure, Action"
Atlantis 2: Beyond Atlantis,1999-11-15,3.12,,1,"Adventure, Puzzle"
Revenant,1999-10-26,4.06,,1,"Indie, Action, RPG"
Ape Escape,1999-05-31,4.0,90.0,0,Platformer
Rage of Mages II: Necromancer,1999-07-30,4.28,,3,"Strategy, RPG"
F-22 Lightning 3,1999-04-30,0.0,,2,Simulation
Armored Fist 3,1999-09-01,0.0,,1,Simulation
Valkyrie Profile,1999-12-22,4.35,81.0,0,RPG
FIFA 2000,1999-01-01,3.77,,0,Sports
Digimon World,1999-01-28,4.0,,0,RPG
Front Mission 3,1999-09-02,4.42,,0,"Strategy, RPG"
Bugs Bunny: Lost in Time,1999-05-31,4.0,,21,
Star Wars: Episode I - The Phantom Menace,1999-05-19,3.49,,0,"Adventure, Action"
Homeworld,1999-09-01,4.38,93.0,0,Strategy
Amerzone: The Explorer's Legacy,1999-10-17,2.9,,1,Adventure
Legend of Mana (1999),1999-07-15,4.32,,42,RPG
Pepsiman,1999-03-04,3.9,,0,Action
Army Men: Sarge's Heroes,1999-09-30,3.54,,0,"Shooter, Action"
Crusaders of Might and Magic,1999-12-20,2.92,,1,Action
LEGO Racers,1999-07-31,4.0,,20,"Racing, Arcade"
SimCity 3000,1999-01-31,3.98,,14,Strategy
Петька и Василий Иванович 2: Судный день,1999-09-30,4.05,,0,Adventure
Pharaoh,1999-10-01,4.38,,1,Strategy
The House of the Dead 2,1999-03-25,4.04,,10,Arcade
Pokémon Pinball,1999-04-14,3.7,,0,Action
Street Fighter III: 3rd Strike,1999-05-12,4.43,,0,Fighting
Lands of Lore 3,1999-03-03,3.56,,1,RPG
Alien Nations,1999-05-11,3.78,,1,Strategy
Total Annihilation: Kingdoms + Iron Plague,1999-06-24,2.82,,1,Strategy
Fleet Command,1999-05-15,0.0,,1,Strategy
Warcraft 2: Battle.net Edition,1999-01-01,4.05,,0,Strategy
Tom Clancy's Rainbow Six: Rogue Spear,1999-08-31,3.77,75.0,60,"Shooter, Strategy, Action"
Mario Golf (1999),1999-06-11,3.7,,0,Sports
TrickStyle,1999-09-08,3.45,,5,"Racing, Arcade, Action, Sports"
Baldur's Gate: Tales of the Sword Coast,1999-04-30,4.15,,0,RPG
Missile Command,1999-01-01,2.5,,0,"Arcade, Shooter, Strategy, Action"
Vigilante 8: 2nd Offense,1999-10-31,4.24,,0,Action
Twisted Metal 4,1999-10-31,4.11,,0,
Yu-Gi-Oh! Forbidden Memories,1999-12-09,4.03,,52,
Exist,1999-01-01,0.0,,1,"Shooter, Adventure, Action, Casual, Indie, Massively Multiplayer"
Grand Theft Auto Mission Pack: London 1969,1999-03-31,3.39,,0,"Racing, Arcade"
Corsairs Gold,1999-04-29,0.0,,1,Strategy
Super Mario Bros. Deluxe,1999-05-01,4.0,,3,Platformer
Descent 3,1999-06-17,3.56,89.0,1,Action
Midtown Madness,1999-05-01,4.24,,2,"Racing, Arcade"
Ace Combat 3: Electrosphere,1999-05-27,4.34,,0,"Arcade, Action, Simulation"
Expendable,1999-05-14,3.33,,1,"Shooter, Adventure, Action"
Sid Meier's Alpha Centauri,1999-02-12,4.16,92.0,1,Strategy
The King of Fighters '99,1999-06-24,4.07,67.0,0,"Arcade, Fighting"
007: Tomorrow Never Dies,1999-11-16,3.34,,0,"Shooter, Action"
Tomba! 2: The Evil Swine Return,1999-10-28,4.48,,0,"Platformer, Action"
Croc 2,1999-06-30,3.67,,0,Arcade
Xena: Warrior Princess,1999-09-30,3.77,,0,
Dead or Alive 2,1999-10-16,4.11,,0,Fighting
Harvest Moon: Back To Nature,1999-12-16,4.15,82.0,0,RPG
Pac-Man World,1999-08-30,3.86,,0,
Konung: Legends of the North,1999-09-01,4.13,,0,"Strategy, Action, RPG"
World War II GI,1999-03-14,0.0,,1,Action
MechWarrior 3,1999-06-01,4.21,,1,Simulation
Koudelka,1999-12-16,4.14,,0,RPG
Army Men II,1999-02-28,2.86,67.0,2,"Strategy, Action"
Jet Force Gemini,1999-10-11,3.95,80.0,0,"Shooter, Action"
Theme Park World,1999-11-20,4.04,,0,Strategy
Bloody Roar 2,1999-01-28,4.24,,0,Fighting
Hidden & Dangerous,1999-01-01,3.63,,0,"Shooter, Strategy, Action"
Army Men: Toys In Space,1999-10-12,3.62,,1,"Strategy, Arcade, Action"
Harvest Moon 64 (1999),1999-11-30,4.33,78.0,0,"Adventure, Simulation"
Gex 3: Deep Cover Gecko (1999),1999-03-01,4.0,,0,"Arcade, Action"
Toy Story 2,1999-11-30,4.0,,0,Arcade
Imperium Galactica II,1999-12-01,0.0,,2,"Strategy, Simulation"
JoJo's Bizarre Adventure,1999-10-14,4.4,,0,"Arcade, Fighting"
The Pink Panther Hocus Pocus Pink,1999-01-01,4.24,,0,Adventure
Fighting Force 2,1999-11-30,3.74,,0,Action
Power Stone,1999-02-13,4.11,,0,Fighting
Drakan: Order of the Flame,1999-07-14,4.28,,0,"Adventure, Action"
Hard Truck: The Road to Victory,1999-07-06,4.27,,0,"Racing, Simulation"
V-Rally 2,1999-10-31,4.0,,0,Racing
Interstate '82,1999-10-30,3.88,,1,"Racing, Action"
Prince of Persia 3D,1999-08-31,2.74,76.0,0,"Adventure, Action, Puzzle"
Discworld Noir,1999-07-05,4.0,,0,Adventure
Tomb Raider 2: Golden Mask,1999-06-01,3.81,,0,"Shooter, Action"
The Wheel of Time,1999-10-31,3.33,,1,"Shooter, Action"
Warzone 2100,1999-04-10,4.23,,3,Strategy
Outcast,1999-06-25,4.0,,0,"Shooter, Adventure, Action"
SWAT 3: Close Quarters Battle,1999-01-01,3.88,,0,"Shooter, Action, Simulation"
40 Winks,1999-11-13,3.56,,0,"Family, Adventure, Action, Puzzle"
Threads of Fate (1999),1999-10-10,3.33,,0,"Action, RPG"
Ogre Battle 64: Person of Lordly Caliber,1999-07-14,4.0,82.0,0,Strategy
Enemy Engaged: Comanche vs Hokum,1999-03-25,0.0,,1,Simulation
Imperialism 2: The Age of Exploration,1999-03-30,0.0,,1,Strategy
Wild Arms 2 (1999),1999-09-02,3.57,,0,"Action, RPG"
Castlevania: Legacy of Darkness,1999-11-30,3.46,,0,"Platformer, Adventure, Action"
Unreal Mission Pack: Return to Na Pali,1999-06-01,3.88,,0,"Shooter, Action"
Civilization 2: Test of Time,1999-08-01,4.12,,45,Strategy
SaGa Frontier 2,1999-04-01,3.71,,0,RPG
Nocturne,1999-10-28,4.09,,0,"Shooter, Adventure, Action"
Nancy Drew: Stay Tuned for Danger,1999-01-01,3.44,,0,Adventure
Wild Metal Country,1999-01-01,0.0,,1,"Arcade, Action"
Um Jammer Lammy,1999-03-18,4.23,,0,"Action, Simulation"
Gauntlet Legends,1999-08-31,3.73,,0,
Army Men 3D,1999-03-09,3.69,,0,Action
Vib-Ribbon (1999),1999-12-12,3.73,,0,Action
Test Drive 6,1999-10-31,3.82,,0,"Racing, Arcade"
Wipeout 3 (1999),1999-09-08,4.25,,0,Racing
Legend of Legaia,1999-03-17,3.85,,0,"Adventure, RPG"
Rollcage,1999-03-24,4.21,,2,"Racing, Arcade"
Space Channel 5,1999-12-16,3.57,,0,
Demolition Racer,1999-01-01,3.93,,0,"Racing, Arcade"
The Misadventures of Tron Bonne,1999-07-22,4.38,,0,"Adventure, Action"
Vandal Hearts II,1999-07-08,4.27,,0,"Strategy, RPG"
Incredible Crisis,1999-06-24,4.36,80.0,0,Action
Ready 2 Rumble Boxing,1999-09-08,3.92,,0,"Fighting, Sports"
Rage of Mages 2: Necromancer,1999-04-15,4.25,,0,"Strategy, RPG"
South Park Rally,1999-11-30,2.58,,20,"Racing, Arcade"
Echo Night,1999-07-31,3.9,,0,Adventure
Tomb Raider: The Last Revelation + Chronicles,1999-11-23,2.83,,0,"Platformer, Adventure, Action"
Virtua Tennis (1999),1999-11-15,4.28,80.0,0,Sports
Mortal Kombat Gold,1999-09-09,3.76,,0,Fighting
Neopets,1999-11-15,4.25,,0,Simulation
Shadow Tower (1999),1999-10-31,2.89,,0,RPG
Metal Gear Solid: VR Missions (DLC),1999-09-30,3.77,,0,"Shooter, Adventure, Action"
Sled Storm,1999-07-31,4.24,,0,Racing
Sim Theme Park,1999-11-01,3.92,,0,"Strategy, Simulation"
ChuChu Rocket!,1999-11-11,3.78,,0,Puzzle
Disciples: Sacred Lands,1999-09-27,3.56,,0,Strategy
Imperium Galactica II: Alliances,1999-12-01,0.0,,1,Strategy
NHL 2000,1999-01-01,3.75,,0,Sports
Duke Nukem: Zero Hour,1999-08-01,3.29,,0,"Shooter, Action"
Sword of the Berserk: Guts' Rage,1999-12-16,4.12,,0,Action
Jazz Jackrabbit 2 - The Secret Files,1999-03-15,4.33,,0,Arcade
Army Men: Air Attack (1999),1999-10-13,3.92,,0,"Shooter, Arcade"
Seaman,1999-07-29,0.0,,0,Simulation
Mortyr 2093-1944,1999-06-01,3.71,,0,"Shooter, Action"
Beetle Adventure Racing,1999-02-28,4.29,90.0,0,Racing
Blue Stinger,1999-03-25,3.78,,0,Action
Hydro Thunder (1999),1999-09-09,4.14,,0,Racing
Monster Rancher 2,1999-02-25,3.86,83.0,46,RPG
LEGO Rock Raiders,1999-11-15,4.08,,0,"Strategy, Action"
Catan - Die Erste Insel,1999-02-01,4.14,,0,Strategy
NBA Live 2000,1999-10-31,3.38,,0,Sports
Panzer General 3D Assault,1999-09-28,0.0,,1,Strategy
Vampire Hunter D,1999-12-09,3.88,,0,
Amerzone,1999-10-18,0.0,,0,Adventure
Winback: Covert Operations,1999-09-30,0.0,,0,"Shooter, Action"
Magic & Mayhem,1999-05-01,4.33,,0,"Strategy, RPG"
Jazz Jackrabbit 2 - The Christmas Chronicles,1999-11-25,0.0,,0,Arcade
Microsoft Flight Simulator 2000,1999-10-01,0.0,,0,Simulation
Civilization: Call to Power,1999-03-01,4.23,,6,Strategy
WWF Attitude,1999-07-31,3.64,,0,"Fighting, Sports"
Rampage 2: Universal Tour,1999-03-31,0.0,,12,Action
Gruntz,1999-02-28,4.33,,0,"Strategy, Arcade"
Garage: Bad Dream Adventure,1999-10-10,0.0,,6,"Indie, Adventure, RPG"
Zombie Revenge,1999-11-25,0.0,,0,Shooter
Silent Bomber,1999-10-28,4.5,,0,Action
Kingsley's Adventure,1999-10-07,0.0,,0,"Platformer, Adventure, Action"
Test Drive: Off-Road 3,1999-10-31,4.14,,0,"Racing, Arcade"
Arc the Lad III,1999-10-28,0.0,,0,"Strategy, RPG"
Snowboard Kids 2,1999-02-19,0.0,,0,"Racing, Sports"
Chocobo Racing,1999-03-18,4.0,,0,Racing
Strider 2 (1999),1999-12-13,0.0,69.0,0,"Platformer, Arcade"
Pro Pinball Fantastic Journey,1999-12-30,0.0,,1,"Action, Simulation"
Azure Dreams GB,1999-02-13,3.43,,0,RPG
Close Combat 3: The Russian Front,1999-01-14,0.0,,1,
Superman: The New Adventures,1999-05-31,1.82,,0,"Adventure, Action"
Road Rash 64,1999-08-31,3.67,,0,Racing
Rugrats: Studio Tour,1999-11-10,0.0,,0,
Turok: Rage Wars,1999-10-31,0.0,,0,
Harvest Moon 2 GBC (1999),1999-08-06,0.0,,0,"RPG, Simulation"
Hugo: Jungle Island,1999-06-01,3.86,,0,"Platformer, Arcade"
Rocket: Robot on Wheels,1999-10-31,0.0,,0,Platformer
Орда: Северный ветер,1999-11-03,0.0,,0,Strategy
Recoil,1999-03-11,0.0,,0,"Adventure, Action, Casual, Strategy, Arcade, Simulation, Sports, Indie"
They Hunger,1999-01-01,4.17,,0,"Shooter, Action"
T'ai Fu: Wrath of the Tiger,1999-02-28,0.0,,0,Action
Darkstone: Evil Reigns,1999-07-31,0.0,,0,
3Xtreme,1999-04-21,3.5,,0,Racing
ISS Pro Evolution,1999-05-11,4.67,,0,Sports
Hype: The Time Quest,1999-01-01,3.33,,0,"Adventure, Action, RPG"
WCW Mayhem,1999-08-31,3.5,,0,"Fighting, Sports"
Reah: Face the Unknown,1999-03-30,0.0,,9,
AirXonix,1999-01-01,4.43,,0,"Casual, Arcade, Puzzle"
WWF WrestleMania 2000,1999-01-01,3.75,,0,Fighting
ShadowMan,1999-08-01,0.0,,0,"Shooter, Action"
Barbie Super Sports,1999-12-30,0.0,,0,Sports
Close Combat 5: Invasion: Normandy - Utah Beach to Cherbourg,1999-12-31,0.0,,0,
Shadow Madness,1999-04-30,0.0,,0,RPG
International Superstar Soccer 2000,1999-07-29,0.0,,0,Sports
South Park: Chef's Luv Shack,1999-10-12,2.0,,0,
Countdown Vampires,1999-12-22,0.0,41.0,0,"Adventure, Action"
Growlanser,1999-11-25,0.0,,0,
Sega Bass Fishing (1999),1999-04-01,0.0,,0,
New Robinson,1999-12-01,4.11,,0,"Family, Educational, Adventure, Puzzle"
Giga Wing,1999-11-11,0.0,,0,
Fatal Fury: Wild Ambition,1999-01-28,0.0,,0,Fighting
Soul of the Samurai,1999-04-28,0.0,,0,
Warpath: Jurassic Park,1999-10-31,3.33,,0,Fighting
Panzer Front,1999-12-22,0.0,,0,Simulation
The Nations,1999-07-01,0.0,,0,Strategy
Cool Boarders 4,1999-11-10,0.0,,0,"Racing, Sports"
Carnivores 2,1999-11-03,0.0,,0,"Shooter, Action, Sports"
Championship Manager Season 99/00,1999-01-01,0.0,,0,"Strategy, Sports"
Hot Shots Golf 2,1999-07-29,3.86,,0,"Simulation, Sports"
Pandora's Box (1999),1999-09-02,0.0,,0,Puzzle
Hot Wheels Turbo Racing,1999-05-11,0.0,,0,Racing
Doshin the Giant,1999-12-01,0.0,,0,Simulation
This Is Football,1999-01-01,3.83,,0,
Earthworm Jim: Menace 2 the Galaxy,1999-12-07,0.0,,0,"Platformer, Action"
Monaco Grand Prix,1999-06-30,0.0,,0,Racing
Tokyo Xtreme Racer,1999-06-24,0.0,,0,Racing
Dragon Valor,1999-12-02,0.0,,12,
Omega Boost,1999-04-22,0.0,,0,
Mobil 1 Rally Championship,1999-11-19,0.0,,0,Racing
Bust a Groove 2,1999-03-31,0.0,66.0,0,"Family, Action, Simulation"
Armored Core: Master of Arena,1999-02-04,0.0,,0,"Shooter, Action, Simulation"
Toy Commander,1999-09-30,0.0,,0,Action
Racing Lagoon,1999-06-10,0.0,,0,"Racing, RPG"
Dynamite Cop,1999-05-27,3.5,,0,Arcade
The Silver Case (1999),1999-10-07,0.0,,0,Adventure
Tank Racer,1999-03-30,4.0,,0,"Racing, Action"
Madden NFL 2000,1999-07-31,0.0,,0,Sports
Animaniacs: A Gigantic Adventure,1999-06-15,0.0,,0,Arcade
Faust: The Seven Games of the Soul,1999-10-01,0.0,,0,Adventure
TOCA 2: Touring Cars,1999-10-31,0.0,,0,Racing
Collapse!,1999-01-01,0.0,,0,Puzzle
Supreme Snowboarding,1999-11-01,0.0,,0,"Arcade, Sports"
BattleTanx: Global Assault,1999-08-31,0.0,,0,Action
Hybrid Heaven,1999-08-05,0.0,,0,RPG
V-Rally,1999-04-01,0.0,,0,"Racing, Simulation"
Survival Kids,1999-06-17,0.0,,0,RPG
Knockout Kings 2000,1999-01-01,0.0,,0,Action
Evolution: The World of Sacred Device,1999-12-16,0.0,,0,RPG
Total Annihilation: Kingdoms,1999-06-25,0.0,74.0,0,Strategy
SNK vs. Capcom: The Match of the Millennium,1999-01-01,0.0,,1,"Casual, Strategy, Action, Fighting"
Kanon,1999-06-04,0.0,,0,"Casual, Adventure, Simulation"
Pong,1999-01-01,0.0,,0,"Arcade, Action, Simulation"
Torneko: The Last Hope,1999-09-15,0.0,,0,RPG
Shadowgate 64: Trials of the Four Towers,1999-05-31,0.0,,0,Adventure
Echo Night 2: The Lord of Nightmares,1999-08-05,0.0,,0,Adventure
Metal Gear Solid Integral (DLC),1999-06-24,0.0,,0,"Adventure, Action, RPG"
BoomBots,1999-10-31,0.0,,0,Fighting
Millennium Soldier: Expendable,1999-05-28,0.0,,0,
Dracula Trilogy,1999-09-30,0.0,,0,Adventure
Thrasher Presents Skate and Destroy,1999-09-26,0.0,,0,Sports
Creatures 3,1999-01-03,0.0,,0,Simulation
Disney's Tarzan Activity Center,1999-06-15,0.0,,0,Arcade
Nicktoons Racing,1999-01-01,0.0,,0,Racing
Disney's Winnie the Pooh: Preschool,1999-04-09,0.0,,0,Educational
Pong Pong's Learning Adventure: Mysteries of Human Body,1999-12-01,0.0,,0,"Educational, Adventure"
Sports Car GT,1999-01-01,0.0,,0,"Racing, Arcade, Simulation"
Suzuki Alstare Extreme Racing,1999-11-10,0.0,,0,"Racing, Arcade"
Destrega (1998),1999-01-31,0.0,,0,"Action, Fighting"
Planet Laika,1999-10-21,0.0,,0,RPG
Wu-Tang: Shaolin Style,1999-10-31,0.0,,0,Fighting
Corsairs: Conquest at Sea,1999-10-15,0.0,,0,Strategy
Codename: Eagle,1999-12-01,0.0,,0,"Shooter, Action"
Megami Tensei Gaiden: Last Bible II,1999-04-16,0.0,,0,RPG
Saga: Rage of the Vikings,1999-05-01,0.0,,0,Strategy
Conker's Pocket Tales,1999-06-08,0.0,,0,Adventure
Русская рулетка 2: Закрытые планеты,1999-03-26,0.0,,0,Action
Star Trek: Hidden Evil,1999-10-31,0.0,,1,
Vib Ribbon,1999-12-09,0.0,,0,Action
3-D Ultra Radio Control Racers,1999-01-01,0.0,,0,"Racing, Arcade"
Tail Concerto,1999-08-31,0.0,,0,"Adventure, Action"
Super Robot Wars 64,1999-10-29,0.0,,0,
Rugrats: Scavenger Hunt,1999-06-29,0.0,,0,Board Games
Akuma: Demon Spawn,1999-01-01,0.0,,0,"Action, RPG"
Demise: Rise of the Ku'Tan,1999-01-01,0.0,,0,RPG
Asheron's Call,1999-10-31,0.0,81.0,1,"Massively Multiplayer, RPG"
Heavy Gear 2,1999-01-01,0.0,,0,"Shooter, Action, Simulation"
NASCAR 2000,1999-09-24,0.0,,0,Racing
Hazard,1999-01-01,0.0,,0,"Action, RPG"
Sonic the Hedgehog Pocket Adventure,1999-12-04,0.0,,0,Platformer
Громада,1999-07-27,0.0,,0,Arcade
Tiny Toon Adventures: Toonenstein,1999-11-02,0.0,,0,Adventure
Creatures Adventures,1999-09-03,0.0,,0,"Educational, Simulation"
NASCAR Road Racing,1999-05-26,0.0,,0,"Racing, Arcade, Simulation, Sports"
Seven Kingdoms 2: The Fryhtan Wars,1999-01-01,0.0,,0,Strategy
Billionaire,1999-01-01,0.0,,0,"Casual, Strategy, Indie, Board Games"
Moomintrolls: The Quest for Hobgoblin's Ruby,1999-01-01,0.0,,0,"Educational, Puzzle"
M.U.G.E.N.,1999-07-27,0.0,,0,Fighting
Gearhead Garage: The Virtual Mechanic,1999-11-01,0.0,,0,"Racing, Simulation"
Speed Demons,1999-01-01,0.0,,0,"Racing, Arcade"
Space Invaders,1999-01-01,0.0,,0,"Casual, Arcade, Action"
Neon Genesis Evangelion (N64),1999-06-25,0.0,,0,Action
Swedish Touring Car Championship,1999-12-01,0.0,,0,"Racing, Simulation"
Pizza Syndicate,1999-01-01,0.0,,0,Strategy
Breakneck (N.I.C.E. 2),1999-01-01,0.0,,0,"Racing, Arcade"
FA Premier League Football Manager 2000,1999-11-01,0.0,,0,"Strategy, Sports"
Dr. Slump,1999-03-18,0.0,,0,Adventure
Realmz,1999-01-01,0.0,,0,RPG
Wet Attack: The Empire Cums Back,1999-01-01,0.0,,0,"Strategy, Adventure"
Yuuyami Doori Tankentai,1999-10-07,0.0,,0,Adventure
Z.A.R. Mission Pack,1999-01-01,0.0,,0,"Shooter, Action"
Speed Freaks,1999-09-15,0.0,,0,Racing
Mob Rule,1999-07-01,0.0,,0,Strategy
Cyber Troopers Virtual-On Oratorio Tangram,1999-12-09,0.0,,0,Action
F-16 Aggressor,1999-02-01,0.0,,0,Simulation
Monkey Hero,1999-02-28,0.0,,0,RPG
Driver's Education '99,1999-01-01,0.0,,0,"Racing, Educational, Simulation"
Battlezone 2: Combat Commander,1999-12-30,0.0,,0,"Shooter, Strategy, Action, Simulation"
Nerf ArenaBlast,1999-01-01,0.0,,0,"Shooter, Action"
Monster Rancher Battle Card Game,1999-12-24,0.0,,0,Strategy
Mayday,1999-01-01,0.0,,0,Strategy
Xena: Warrior Princess: The Talisman of Fate,1999-11-30,0.0,,0,Fighting
Hidden & Dangerous: Devil's Bridge,1999-12-01,0.0,,0,"Shooter, Strategy, Action"
Spirit of Speed 1937,1999-12-01,0.0,,0,"Racing, Simulation, Sports"
Commandos Ammo Pack,1999-03-30,0.0,,0,Strategy
California Speed,1999-02-28,0.0,,0,Racing
Evil Zone,1999-01-14,0.0,,0,Fighting
Starsiege,1999-01-01,0.0,,0,Simulation
EVE: Burst Error,1999-06-09,0.0,,0,Adventure
Pong Pong's Learning Adventure: Back to the Future,1999-01-01,0.0,,0,"Educational, Adventure"
Fly!,1999-08-01,0.0,,0,Simulation
No Fear Downhill Mountain Biking,1999-10-18,0.0,,0,Sports
AeroWings,1999-03-04,0.0,,0,Simulation
NBA Showtime: NBA on NBC,1999-10-31,0.0,,0,Sports
Star Wars: Episode I - Gungan Frontier,1999-05-01,0.0,,0,Strategy
Battle Hunter (1999),1999-03-17,0.0,,0,Strategy
Digger Remastered,1999-03-28,0.0,,0,Arcade
In the Raven Shadow,1999-01-01,0.0,,0,Adventure
Yoot Tower,1999-01-01,0.0,,0,Strategy
CatDog: The Quest for the Golden Hydrant,1999-11-01,0.0,,0,Arcade
Guardian of Darkness,1999-05-01,0.0,,0,"Shooter, Action"
Jungle Legend,1999-09-01,0.0,,0,"Shooter, Action, Puzzle"
