name,release_date,rating,rating_top,metacritic,playtime,genres
The Binding of Isaac: Rebirth,2014-11-03,4.33,5,86.0,31,"Action, RPG"
Tomb Raider: Definitive Edition,2014-01-31,4.07,4,86.0,1,"Adventure, Action"
Forza Horizon 2,2014-09-30,4.21,4,86.0,2,"Racing, Arcade"
Framed,2014-11-12,4.11,4,85.0,0,"Arcade, Adventure, Puzzle"
Middle-earth: Shadow of Mordor,2014-09-30,3.89,4,85.0,13,"Action, RPG"
Crimzon Clover: World Ignition,2014-06-05,3.56,4,85.0,3,"Indie, Shooter, Arcade, Action"
Titanfall,2014-03-11,4.0,4,85.0,2,"Shooter, Action"
Shovel Knight,2014-06-26,4.3,5,85.0,5,"Indie, Platformer, Adventure, Action"
The Talos Principle,2014-12-11,4.16,4,85.0,5,"Indie, Adventure, Puzzle"
Assetto Corsa,2014-12-19,3.92,4,85.0,2,"Racing, Indie, Simulation, Sports"
Turbo Dismount,2014-05-21,3.73,4,85.0,4,"Indie, Action, Simulation"
Halo: The Master Chief Collection,2014-11-11,4.24,5,85.0,6,"Adventure, Action"
Ultimate General:  Gettysburg,2014-09-13,0.0,0,84.0,0,"Strategy, Indie, Simulation"
80 Days,2014-07-30,3.78,4,84.0,1,"Adventure, RPG, Strategy, Simulation, Indie"
Donkey Kong Country: Tropical Freeze,2014-02-13,4.32,5,84.0,7,Platformer
South Park: The Stick of Truth,2014-03-04,4.22,4,84.0,12,"Adventure, RPG"
Dark Souls II: Crown of the Ivory King,2014-09-30,4.25,5,84.0,0,"Action, RPG"
Makai Senki Disgaea 4 Return,2014-08-12,4.08,4,84.0,0,Strategy
Guilty Gear Xrd -SIGN,2014-12-04,4.02,4,84.0,5,"Arcade, Action, Fighting"
Ultimate General: Gettysburg,2014-09-23,2.2,1,84.0,3,"Strategy, Indie, Simulation"
Code: Realize ~Guardian of Rebirth~,2014-11-27,3.1,4,84.0,0,"Casual, Adventure"
Vainglory,2014-10-02,3.5,4,84.0,2,"Strategy, Action"
This War of Mine,2014-11-14,4.07,4,83.0,4,"Indie, Adventure, Simulation"
Persona Q: Shadow of the Labyrinth,2014-06-05,3.79,4,83.0,0,RPG
Resident Evil 4 Ultimate HD Edition,2014-02-27,4.2,5,83.0,0,Action
Terrian Saga: KR-17,2014-07-08,2.11,3,83.0,4,"Indie, Adventure, Action"
"Pokémon Alpha Sapphire, Omega Ruby",2014-11-21,4.15,4,83.0,40,RPG
Transistor,2014-05-20,4.18,5,83.0,4,"Indie, Action, RPG"
Frozen Synapse Prime,2014-09-23,2.58,3,83.0,4,"Strategy, Action"
The Floor is Jelly,2014-05-30,4.14,4,83.0,1,Indie
Door Kickers,2014-10-19,3.79,4,83.0,3,"Strategy, Indie, Action, Simulation"
Endless Legend,2014-09-18,3.73,4,82.0,6,"Strategy, RPG"
FIFA 15,2014-09-20,3.37,4,82.0,17,Sports
BioShock Infinite: Burial at Sea - Episode Two,2014-03-25,4.43,5,82.0,0,"Shooter, Action"
Sunset Overdrive,2014-10-28,3.9,4,82.0,4,"Shooter, Adventure, Action"
Ether One,2014-03-25,2.5,3,82.0,4,"Indie, Adventure"
The Guild Gold Edition,2014-09-09,3.5,4,82.0,1,"Strategy, Simulation"
The Vanishing of Ethan Carter,2014-09-25,3.75,4,82.0,4,"Indie, Adventure, Action"
Lethal League,2014-08-27,3.6,4,82.0,4,"Indie, Action, Sports"
Soul Sacrifice Delta,2014-03-06,3.58,4,82.0,0,"Action, RPG"
Kero Blaster,2014-05-11,3.48,4,82.0,4,"Indie, Shooter, Adventure, Action"
Dark Souls II: Crown of the Sunken King,2014-07-22,4.08,5,82.0,0,"Action, RPG"
Freedom Planet,2014-07-20,3.87,4,81.0,4,"Platformer, Indie, Action"
Distant Worlds: Universe,2014-05-22,4.2,5,81.0,2,"Strategy, Simulation"
Persona 4 Arena Ultimax,2014-08-28,3.7,4,81.0,3,"Action, Fighting"
KALIMBA,2014-12-17,3.92,4,81.0,2,"Casual, Arcade, Action"
Dark Souls II: Crown of the Old Iron King,2014-08-26,4.14,5,81.0,0,"Action, RPG"
Alien: Isolation,2014-10-05,4.2,5,81.0,5,"Adventure, Action"
Sid Meier's Civilization: Beyond Earth,2014-10-23,3.55,4,81.0,10,Strategy
Company of Heroes 2 - Ardennes Assault,2014-11-17,3.57,4,81.0,0,Strategy
Captain Toad: Treasure Tracker,2014-11-13,4.1,4,81.0,1,Puzzle
Motorsport Manager,2014-08-21,3.82,4,81.0,7,"Racing, Strategy, Simulation, Sports"
Defense Grid 2,2014-09-23,3.17,4,81.0,5,"Strategy, Indie"
Broken Age,2014-01-28,3.66,4,81.0,5,"Adventure, Puzzle, Casual, Family, Indie"
Pro Evolution Soccer 2015,2014-11-11,3.43,4,81.0,23,Sports
Wolfenstein: The New Order,2014-05-19,4.18,4,81.0,12,"Shooter, Action"
Puyo Puyo Tetris,2014-02-06,4.04,4,81.0,4,"Casual, Arcade, Action, Puzzle"
The Banner Saga,2014-01-14,4.08,4,81.0,5,"Strategy, Indie, RPG"
Nidhogg,2014-01-13,4.03,4,81.0,3,"Indie, Action, Sports"
Company of Heroes 2 - The Western Front Armies,2014-06-23,0.0,4,80.0,0,Strategy
1001 Spikes,2014-06-03,3.68,4,80.0,1,"Indie, Adventure, Action"
inFAMOUS Second Son,2014-03-21,3.91,4,80.0,0,Action
LUFTRAUSERS,2014-03-17,3.59,4,80.0,3,"Indie, Arcade, Action, Simulation"
Icewind Dale: Enhanced Edition,2014-10-30,3.91,4,80.0,4,"Strategy, Adventure, RPG"
Madden NFL 15,2014-08-26,2.86,3,80.0,156,Sports
Trials Fusion,2014-04-15,3.52,4,80.0,4,Racing
Out There: Omega Edition,2014-02-27,3.69,4,80.0,3,"Shooter, Adventure, RPG, Strategy, Indie"
Far Cry 4,2014-11-18,3.81,4,80.0,18,Shooter
Valiant Hearts: The Great War,2014-06-24,4.36,5,80.0,6,"Adventure, Puzzle"
Ultra Street Fighter IV,2014-06-03,3.86,4,80.0,4,"Action, Fighting"
NBA 2K15,2014-09-07,3.45,4,80.0,34,Sports
Smash Hit,2014-03-06,3.97,4,80.0,0,"Casual, Arcade, Action"
Under Night In-Birth Exe:Late,2014-07-24,3.96,4,80.0,3,"Action, Fighting"
Kirby: Triple Deluxe,2014-01-11,4.02,4,80.0,0,Platformer
Age of Wonders III,2014-03-31,2.92,4,80.0,4,"Strategy, RPG"
Giana Sisters: Twisted Dreams - Director's Cut,2014-12-09,2.79,3,80.0,0,Action
Metal Gear Solid V: Ground Zeroes,2014-03-18,3.9,4,80.0,3,"Shooter, Action"
Super Time Force Ultra,2014-08-24,3.1,3,80.0,2,"Platformer, Indie, Action"
Half Minute Hero: The Second Coming,2014-04-04,3.25,3,79.0,3,"Indie, Action, RPG"
LittleBigPlanet 3,2014-11-18,3.5,4,79.0,3,"Platformer, Adventure, Puzzle"
Stealth Inc 2: A Game of Clones,2014-10-30,2.84,3,79.0,4,"Indie, Adventure, Action, Puzzle"
The Last Door - Collector's Edition,2014-05-20,3.8,4,79.0,4,"Indie, Adventure, Puzzle"
Dungeon of the Endless,2014-10-27,3.61,4,79.0,3,"Indie, Strategy, Adventure, RPG"
So Many Me,2014-07-17,2.82,3,78.0,4,"Strategy, Indie, Action, Puzzle"
Mario Golf: World Tour,2014-05-01,0.0,4,78.0,0,Sports
DeadCore,2014-10-17,3.35,4,78.0,1,"Shooter, Indie, Action"
La-Mulana EX,2014-12-17,2.69,3,78.0,0,"Adventure, Action"
Joe Dever's Lone Wolf HD Remastered,2014-11-27,3.41,3,78.0,7,"Indie, Adventure, Action, RPG"
GRID Autosport,2014-06-24,3.67,4,78.0,6,"Racing, Sports"
Battle Academy 2: Eastern Front,2014-09-12,0.0,0,78.0,4,"Strategy, Board Games"
The Journey Down: Chapter Two,2014-08-25,3.3,4,78.0,4,"Indie, Adventure, Puzzle"
Aokana - Four Rhythms Across the Blue,2014-09-03,0.0,0,78.0,6,"Casual, Adventure"
LISA,2014-12-14,4.26,5,78.0,4,"Indie, Adventure, RPG"
Hitman GO,2014-04-17,3.73,4,78.0,0,"Strategy, Puzzle"
Toukiden: Kiwami,2014-08-28,3.29,4,78.0,8,"Action, RPG"
Call of Duty: Advanced Warfare - Gold Edition,2014-11-03,3.44,4,78.0,8,Action
Call of Duty: Advanced Warfare,2014-11-03,3.46,4,78.0,8,"Shooter, Action"
OlliOlli,2014-01-21,3.71,4,78.0,1,"Action, Arcade, Sports, Indie, Platformer"
Five Nights at Freddy's,2014-07-24,3.46,4,78.0,1,"Strategy, Indie, Action, Simulation"
Wargame: Red Dragon,2014-04-17,3.53,4,78.0,4,Strategy
Sherlock Holmes: Crimes and Punishments,2014-09-30,3.93,4,77.0,8,Adventure
Salammbô: Battle for Carthage,2014-05-30,3.33,3,77.0,1,Adventure
Watch Dogs,2014-05-27,3.58,4,77.0,17,"Adventure, Action"
NEO Scavenger,2014-12-14,3.81,4,77.0,3,"Strategy, Indie, RPG"
Xenonauts,2014-06-15,3.12,4,77.0,5,"Strategy, Indie, Simulation"
The Incredible Adventures of Van Helsing II,2014-05-22,3.53,4,77.0,3,"Indie, Adventure, Action, RPG"
Battlefield 4: Second Assault,2014-02-18,3.73,4,77.0,0,"Shooter, Action"
The Jackbox Party Pack,2014-11-18,4.0,4,77.0,3,"Casual, Strategy, Card, Indie, Board Games"
Atelier Shallie: Alchemists of the Dusk Sea,2014-07-17,0.0,0,77.0,0,"Adventure, RPG"
Pix the Cat,2014-10-07,2.63,3,77.0,4,"Indie, Arcade, Action"
The Detail,2014-10-28,2.67,1,77.0,3,"Indie, Adventure, RPG"
Al Emmo and the Lost Dutchman's Mine,2014-05-09,0.0,0,77.0,4,"Indie, Adventure"
Actual Sunlight,2014-04-03,2.79,3,77.0,2,"Indie, Adventure"
Child of Light,2014-04-29,3.86,4,77.0,3,"Indie, RPG"
Chariot,2014-09-30,3.18,3,76.0,3,"Indie, Adventure, Action"
Fight The Dragon,2014-12-04,3.17,3,76.0,4,"Indie, RPG"
Escape Goat 2,2014-03-23,3.11,3,76.0,4,"Action, Puzzle, Casual, Platformer, Indie"
Haunted,2014-08-18,0.0,0,76.0,4,"Casual, Adventure"
The Long Dark,2014-09-22,3.91,4,76.0,5,"Indie, Adventure, Action, Simulation"
World of Tanks Blitz,2014-06-28,2.77,3,76.0,2,"Shooter, Adventure, Action, Strategy, Massively Multiplayer"
Tower of Guns,2014-03-03,2.3,1,76.0,3,"Shooter, Indie, Action"
WAKFU,2014-09-18,2.98,4,76.0,2,"Massively Multiplayer, Strategy, Adventure, RPG"
The Fall,2014-05-29,3.5,4,76.0,3,"Indie, Adventure, Action"
GoD Factory: Wingmen,2014-08-29,2.62,3,76.0,4,"Strategy, Indie, Action, Simulation"
Sleeping Dogs: Definitive Edition,2014-10-08,4.14,4,76.0,6,"Adventure, Action"
Metro: Last Light Redux,2014-08-25,4.14,4,76.0,6,"Shooter, Action"
SAMURAI WARRIORS 4,2014-03-20,3.88,4,76.0,0,Action
Chaos;Child,2014-12-18,3.79,5,76.0,5,"Adventure, RPG"
MotoGP 14,2014-06-20,2.77,3,76.0,2,"Racing, Simulation, Sports"
Destiny,2014-09-09,3.69,4,76.0,24,"Shooter, Action"
Mercenary Kings,2014-03-25,2.9,3,76.0,3,"Indie, Adventure, Action, RPG"
Roundabout,2014-09-18,2.99,3,75.0,4,"Adventure, Action, Puzzle, Casual, Indie"
The Samaritan Paradox,2014-03-20,3.71,4,75.0,3,"Indie, Adventure"
Tropico 5,2014-05-22,3.63,4,75.0,5,"Strategy, RPG, Simulation"
MIND: Path to Thalamus Enhanced Edition,2014-08-05,3.03,3,75.0,5,"Indie, Strategy, Adventure"
Borderlands: The Pre-Sequel,2014-10-13,3.55,4,75.0,6,"Shooter, Action, RPG"
Life Goes On: Done to Death,2014-04-17,3.2,4,75.0,2,"Adventure, Action, Casual, Indie, Platformer"
Jazzpunk,2014-02-06,3.97,4,75.0,3,"Indie, Shooter, Adventure, Action"
FRACT OSC,2014-04-21,3.7,4,75.0,2,"Indie, Adventure, Puzzle"
Fenix Rage,2014-09-24,1.78,1,75.0,3,"Indie, Adventure, Action"
LEGO Batman 3: Beyond Gotham,2014-11-10,3.61,4,75.0,5,"Family, Adventure, Action"
Road Not Taken,2014-08-05,2.83,3,75.0,3,"Indie, RPG, Puzzle"
Grow Home,2014-02-04,3.48,4,75.0,3,"Casual, Indie, Adventure"
Ziggurat,2014-10-22,3.01,3,75.0,4,"Shooter, Indie, Action, RPG"
Outlast: Whistleblower,2014-05-06,4.1,4,74.0,2,Action
Cloud Chamber,2014-08-07,0.0,0,74.0,3,"Massively Multiplayer, Adventure, Indie"
IL-2 Sturmovik: Battle of Stalingrad,2014-09-23,3.5,5,74.0,2,Simulation
Assassin’s Creed Rogue,2014-11-11,3.72,4,74.0,12,"Adventure, Action"
Shadows: Heretic Kingdoms,2014-11-13,3.39,3,74.0,1,"Indie, Action, RPG"
Insurgency,2014-01-22,3.42,4,74.0,4,"Shooter, Indie, Action"
TRI: Of Friendship and Madness,2014-10-08,3.6,4,74.0,3,"Indie, Adventure, Puzzle"
Leo's Fortune,2014-04-23,3.86,4,74.0,2,"Arcade, Adventure, Action"
Don Bradman Cricket 14,2014-04-03,3.5,4,74.0,38,"Indie, Simulation, Sports"
Particulars,2014-11-19,0.0,0,74.0,4,Indie
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,2014-10-15,4.12,4,74.0,5,"Adventure, Puzzle"
Our Darker Purpose,2014-01-29,3.2,4,74.0,3,"Indie, Action, RPG"
Plants vs Zombies Garden Warfare,2014-02-25,3.38,4,74.0,3,"Shooter, Action"
Space Run,2014-06-13,3.28,4,73.0,5,"Strategy, Indie"
Freedom Wars,2014-06-26,3.21,4,73.0,18,"Action, RPG"
Lara Croft and the Temple of Osiris,2014-12-08,3.11,4,73.0,2,"Adventure, Action, Puzzle"
Assassin's Creed Freedom Cry,2014-02-18,3.09,3,73.0,3,"Adventure, Action"
A Story About My Uncle,2014-05-27,3.17,4,73.0,3,"Adventure, Casual, Arcade, Indie, Platformer"
Atelier Ayesha Plus: The Alchemist of Dusk,2014-03-27,0.0,0,73.0,0,RPG
Letter Quest: Grimm's Journey,2014-02-05,3.05,4,73.0,4,"Casual, Indie, Puzzle"
Strike Vector,2014-01-28,2.85,3,73.0,3,"Indie, Action"
Warlock 2: The Exiled,2014-04-10,3.16,3,73.0,5,Strategy
Lords of the Fallen (2014),2014-10-28,2.92,3,73.0,4,"Adventure, Action, RPG"
Banished,2014-02-17,3.88,4,73.0,5,"Strategy, Indie, Simulation"
Black The Fall,2014-07-04,3.11,3,73.0,3,"Indie, Action"
Pier Solar and the Great Architects,2014-09-29,2.9,3,73.0,1,RPG
Black Desert Online,2014-12-01,2.94,3,73.0,4,"Adventure, Action, RPG, Strategy, Simulation, Massively Multiplayer"
inFAMOUS: First Light,2014-08-26,3.73,4,73.0,1,Action
Always Sometimes Monsters,2014-05-20,2.58,1,73.0,3,"Indie, Adventure, RPG"
Hack 'n' Slash,2014-09-09,2.82,3,73.0,1,"Casual, Indie, Adventure, Puzzle"
Caller's Bane,2014-11-25,0.0,0,73.0,52,Card
King's Bounty: Dark Side,2014-08-14,3.43,4,73.0,3,"Strategy, Adventure, RPG"
Hyrule Warriors,2014-08-14,3.76,4,73.0,0,"Arcade, Action"
Hawken,2014-02-14,2.83,3,73.0,1,"Shooter, Action"
Ar nosurge: Ode to an Unborn Star,2014-09-23,0.0,5,72.0,0,RPG
Looney Tunes Dash,2014-12-17,0.0,0,72.0,0,"Casual, Platformer, Arcade, Action"
MouseCraft,2014-07-08,2.28,1,72.0,3,"Adventure, Action, Puzzle, Casual, Strategy, Indie"
Cloudbuilt,2014-03-20,3.17,3,72.0,2,"Indie, Action"
The LEGO Movie - Videogame,2014-02-06,3.58,4,72.0,5,"Family, Adventure, Action"
The Last Tinker: City of Colors,2014-05-11,2.69,1,72.0,4,"Indie, Adventure, Action"
Blade Symphony,2014-05-07,2.86,3,72.0,6,"Indie, Fighting"
SPACE HULK ASCENSION,2014-11-12,2.8,3,72.0,3,"Strategy, RPG"
Qbeh-1: The Atlas Cube,2014-05-15,3.14,4,72.0,4,"Casual, Indie, Adventure"
Blood II: The Chosen + Expansion,2014-07-14,3.12,4,72.0,1,"Adventure, Action"
Loadout,2014-01-10,2.46,3,72.0,3,"Indie, Action"
Earth Defense Force 2: Invaders from Planet Space,2014-12-11,0.0,0,72.0,0,"Shooter, Arcade, Action"
Broken Sword 5 - The Serpent's Curse: Episode II,2014-12-23,0.0,0,72.0,0,Adventure
"Batman: Arkham Origins - Cold, Cold Heart",2014-04-22,3.62,4,72.0,0,"Adventure, Action"
Heavy Bullets,2014-09-18,3.51,4,72.0,3,"Shooter, Indie"
Full Bore,2014-05-06,0.0,0,72.0,3,"Casual, Indie, Adventure"
10 Second Ninja,2014-03-05,2.62,3,72.0,2,"Indie, Action"
State of Decay: Lifeline,2014-05-30,3.92,4,72.0,0,"Shooter, Action"
D4: Dark Dreams Don't Die,2014-09-19,3.6,4,72.0,5,"Casual, Indie, Adventure, Action"
Hohokum,2014-07-22,2.97,3,72.0,4,"Arcade, Indie, Casual, Adventure"
Nightmares from the Deep 3: Davy Jones,2014-03-26,3.5,4,72.0,4,"Casual, Adventure, Puzzle"
The Last Federation,2014-04-17,2.33,1,72.0,3,"Strategy, Indie, Simulation"
Qvadriga,2014-03-04,0.0,0,72.0,1,"Racing, Educational, Strategy, Simulation, Sports, Board Games"
DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,2014-05-13,3.62,4,71.0,4,Action
Assassin's Creed Unity,2014-11-11,3.62,4,71.0,16,Action
FOTONICA,2014-09-11,3.36,4,71.0,5,"Casual, Indie, Arcade, Action"
Lords of Xulima,2014-08-08,3.35,3,71.0,8,"Indie, Strategy, Adventure, RPG"
DRIVECLUB,2014-10-07,3.51,4,71.0,1,Racing
Halo 2: Anniversary,2014-11-11,4.24,4,71.0,0,"Shooter, Action"
J.U.L.I.A.: Among the Stars,2014-09-12,3.55,4,71.0,6,"Indie, Adventure, Puzzle"
Toukiden: The Age of Demons,2014-02-11,2.92,3,71.0,0,Action
EA SPORTS UFC,2014-06-17,3.3,4,71.0,0,"Fighting, Simulation, Sports"
To End All Wars,2014-08-29,0.0,0,71.0,8,"Strategy, Simulation"
The Elder Scrolls Online,2014-04-04,3.68,4,71.0,19,"Massively Multiplayer, RPG"
Styx: Master of Shadows,2014-10-06,3.15,3,71.0,3,"Action, RPG"
The Crew,2014-12-01,3.3,3,71.0,16,"Racing, Adventure, Massively Multiplayer"
Tomodachi Life,2014-06-06,3.94,4,71.0,0,"Casual, Simulation"
Dreamfall Chapters,2014-10-20,3.83,4,71.0,6,"Indie, Adventure, Action"
Screencheat,2014-10-21,3.62,4,71.0,3,"Shooter, Indie, Action"
Lumino City,2014-12-02,3.45,4,70.0,1,"Indie, Platformer, Adventure, Puzzle"
Hyperdimension Neptunia Re ; Birth3 V Generation,2014-12-18,3.44,4,70.0,8,"Strategy, RPG"
Vertical Drop Heroes HD,2014-05-19,2.35,1,70.0,1,"Platformer, Indie, Action, RPG"
Thief,2014-02-25,3.25,3,70.0,5,"Adventure, Action"
LEGO The Hobbit,2014-04-08,3.4,4,70.0,2,"Family, Adventure, Action"
Poltergeist: A Pixelated Horror,2014-10-20,0.0,0,70.0,1,"Casual, Indie"
Bravada,2014-08-22,0.0,0,70.0,3,"Strategy, Indie, RPG"
Danganronpa Another Episode: Ultra Despair Girls,2014-09-25,3.67,4,70.0,6,"Adventure, Action"
Might & Magic X - Legacy,2014-01-22,3.24,3,70.0,4,RPG
Never Alone,2014-11-18,3.46,4,70.0,4,"Casual, Indie, Adventure"
The Whispered World Special Edition,2014-05-06,3.49,4,70.0,4,"Indie, Adventure, RPG, Puzzle"
Inazuma Eleven 3: Team Ogre Attacks!,2014-02-14,0.0,0,70.0,0,"Arcade, Sports"
Anomaly Defenders,2014-05-28,2.74,4,70.0,3,"Strategy, Indie, Action"
Chronology,2014-05-11,3.41,4,70.0,3,"Indie, Platformer, Adventure, Puzzle"
Crowntakers,2014-11-07,2.47,1,70.0,4,"Strategy, Indie, RPG"
The Golf Club,2014-04-17,3.59,4,70.0,5,"Simulation, Sports"
Gauntlet Slayer Edition,2014-09-23,3.46,4,70.0,4,"Adventure, Action, RPG"
Starpoint Gemini 2,2014-09-19,2.26,1,70.0,3,"Action, RPG, Simulation"
Ionball 2: Ionstorm,2014-06-06,1.97,1,70.0,4,"Casual, Action"
Dead State: Reanimated,2014-12-03,2.89,1,70.0,6,"Strategy, Indie, RPG"
Nostradamus: The Last Prophecy,2014-04-23,4.0,5,70.0,1,"Casual, Adventure"
Basketball Pro Management 2015,2014-11-19,0.0,0,69.0,5,"Strategy, Simulation, Sports"
Freaking Meatbags,2014-05-20,0.0,0,69.0,1,"Strategy, Indie, Action"
Toybox Turbos,2014-11-11,3.43,4,69.0,3,"Racing, Family"
The Marvellous Miss Take,2014-11-19,2.79,3,69.0,3,"Casual, Indie, Adventure, Action"
Octodad: Dadliest Catch,2014-01-29,3.73,4,69.0,3,"Adventure, Action, Simulation, Family, Indie"
Panzer Tactics HD,2014-05-22,0.0,0,69.0,5,"Strategy, Simulation"
Abyss Odyssey,2014-07-15,2.78,3,69.0,5,"Indie, Adventure, Action"
Eurofighter Typhoon,2014-05-02,1.92,1,69.0,1,Action
Minimum,2014-09-10,2.71,3,69.0,3,Action
Lichdom: Battlemage,2014-08-25,2.79,3,69.0,5,"Indie, Action, RPG"
Neverending Nightmares,2014-09-25,3.05,3,68.0,4,"Indie, Adventure, Action"
Metrocide,2014-10-20,2.57,3,68.0,4,"Indie, Shooter, Arcade"
A Golden Wake,2014-10-08,3.33,4,68.0,4,"Indie, Adventure"
Fable Anniversary,2014-02-04,4.08,4,68.0,4,RPG
Spacecom,2014-09-16,2.33,3,68.0,3,"Strategy, Indie, Action"
Costume Quest 2,2014-10-06,3.8,4,68.0,5,"Casual, Adventure, Action, RPG"
Kromaia,2014-10-22,0.0,1,68.0,4,"Indie, Shooter, Arcade, Action"
Blackguards,2014-01-24,2.8,3,68.0,4,"Strategy, Indie, RPG"
Men of War: Assault Squad 2,2014-03-19,3.96,4,68.0,6,"Strategy, Action, Simulation"
The Evil Within,2014-10-12,3.97,4,68.0,7,"Shooter, Adventure, Action"
Rollers of the Realm,2014-11-18,3.16,4,68.0,4,"Adventure, Action, RPG, Casual, Arcade, Indie"
Pure Pool,2014-07-29,3.21,4,68.0,3,"Casual, Simulation, Sports"
Runers,2014-09-02,2.71,3,68.0,3,"Indie, RPG"
Tesla Effect: A Tex Murphy Adventure,2014-04-22,2.55,1,68.0,2,"Indie, Adventure"
The Witcher Adventure Game,2014-11-26,3.01,3,68.0,1,"Strategy, Adventure, Board Games, RPG"
Battlefield 4: Naval Strike,2014-03-31,3.79,4,68.0,0,"Shooter, Action"
Munin,2014-06-10,2.52,3,68.0,4,"Adventure, Puzzle, Casual, Arcade, Indie"
"Warhammer 40,000: Armageddon",2014-11-25,3.33,3,68.0,3,"Strategy, Board Games"
Hatoful Boyfriend,2014-09-03,3.26,4,68.0,3,"Adventure, Simulation"
SimplePlanes,2014-12-10,3.03,3,67.0,1,"Educational, Indie"
MXGP - The Official Motocross Videogame,2014-03-28,3.32,3,67.0,1,"Racing, Sports"
Train Fever,2014-09-04,3.33,4,67.0,3,"Casual, Strategy, Indie, Simulation"
SPINTIRES,2014-06-12,3.83,4,67.0,5,"Racing, Adventure"
Incoming Forces,2014-03-06,2.13,1,67.0,4,Action
Sniper Elite 3,2014-06-26,3.52,4,67.0,5,"Shooter, Adventure, Action"
Eschalon: Book III,2014-02-13,4.0,5,67.0,8,"Indie, Adventure, RPG"
Road Redemption,2014-07-01,3.54,4,67.0,2,"Racing, Adventure, Action, Simulation"
Dracula 1: Resurrection (android),2014-04-17,2.91,4,67.0,1,"Casual, Adventure"
Platformines,2014-03-28,2.27,1,67.0,4,"Indie, Action"
The Sims 4,2014-09-02,3.67,4,67.0,3,"Casual, Strategy, Simulation"
Game of Thrones - A Telltale Games Series,2014-12-02,3.22,4,66.0,7,"Adventure, Action"
Drunken Robot Pornography,2014-02-19,3.12,4,66.0,2,"Indie, Action"
NASCAR '14,2014-02-18,0.0,0,66.0,4,"Racing, Simulation"
Silence of the Sleep,2014-10-01,2.4,3,66.0,3,"Indie, Adventure"
NaissanceE,2014-02-13,3.17,4,66.0,1,"Indie, Adventure"
Concursion,2014-06-06,0.0,0,66.0,2,"Indie, Action"
Age of Mythology: Extended Edition,2014-05-08,4.16,4,66.0,5,"Strategy, Simulation"
The Cameron Files: The Secret at Loch Ness,2014-07-18,0.0,0,66.0,2,"Casual, Adventure"
Battleplan: American Civil War,2014-07-04,1.57,1,66.0,4,"Casual, Strategy, Simulation"
BlazeRush,2014-10-28,3.58,4,66.0,3,"Racing, Indie, Action"
The Yawhg,2014-02-27,3.7,4,66.0,2,"Indie, RPG"
Among the Sleep,2014-05-28,3.46,4,66.0,3,"Indie, Adventure"
Worms Battlegrounds,2014-05-30,3.17,4,66.0,0,Strategy
Flockers,2014-05-06,0.0,3,66.0,3,"Strategy, Indie, Action, Puzzle"
The Sun and Moon,2014-11-14,3.17,5,66.0,1,"Indie, Action"
A Bird Story,2014-11-05,3.75,4,66.0,2,"Indie, Adventure, Action, RPG"
JUJU,2014-12-09,3.2,4,65.0,4,"Adventure, Action, Casual, Indie, Platformer"
Sparkle Unleashed,2014-04-16,0.0,5,65.0,3,"Casual, Indie, Action, Puzzle"
Risen 3: Titan Lords,2014-08-12,3.4,4,65.0,4,"Adventure, Action, RPG"
