name,release_date,rating,metacritic,playtime,genres
Caesar 2,1994-12-31,3.08,,2,Strategy
The Adventures of Batman and Robin,1994-01-01,4.24,,0,"Platformer, Action"
Corridor 7: Alien Invasion,1994-03-01,0.0,,5,"Shooter, Action"
Cyberia 2: Resurrection,1994-12-31,0.0,,1,"Shooter, Adventure, Action, Puzzle, Strategy"
Super Bomberman 2,1994-04-28,3.9,,0,"Action, Puzzle"
Live A Live,1994-09-02,4.4,81.0,2,"Adventure, RPG"
Sylvester and Tweety in Cagey Capers,1994-08-01,3.6,,0,Platformer
Inherit the Earth,1994-01-01,0.0,,1,Adventure
Goblins 3,1994-01-01,4.29,,0,Adventure
Wild Guns (1994),1994-08-12,4.5,,0,
Lunar: Eternal Blue,1994-12-22,3.73,,0,RPG
Fire Emblem: Mystery of the Emblem,1994-01-21,0.0,,0,Strategy
Tiny Toon Adventures: ACME All-Stars,1994-01-01,4.12,,0,Sports
Lost Eden,1994-12-31,3.82,,1,"Strategy, Adventure, RPG"
International Superstar Soccer,1994-11-11,4.24,,0,Sports
Jurassic Park: Rampage Edition,1994-01-01,3.91,,0,
Shin Megami Tensei If...,1994-10-28,3.2,,0,RPG
FIFA International Soccer,1994-01-01,3.95,,0,Sports
Super Star Wars: Return of the Jedi,1994-06-22,4.08,,0,
Pirates of Dark Water,1994-01-01,4.32,,0,Action
King's Quest 7: The Princeless Bride,1994-01-01,4.07,,0,Adventure
Biker Mice from Mars (SNES),1994-03-04,4.11,,0,"Racing, Arcade"
Magic Carpet,1994-01-01,4.08,,1,"Shooter, Adventure, Action, Simulation"
Panzer General,1994-01-01,3.75,,0,Strategy
Sonic the Hedgehog: Triple Trouble,1994-11-13,3.64,,0,Platformer
True Lies,1994-01-01,4.32,,0,Action
Dynamite Headdy (1994),1994-09-01,3.93,,0,
Dragonview,1994-10-31,0.0,,0,"Adventure, Action, RPG"
Top Hunter: Roddy & Cathy,1994-06-24,0.0,,0,"Platformer, Arcade, Action"
The Death and Return of Superman,1994-01-01,3.11,,0,
Rise of the Robots,1994-01-01,2.0,,0,"Arcade, Fighting"
Wario's Woods (1994),1994-02-19,3.36,,0,Puzzle
Super Mario All-Stars and Super Mario World,1994-12-01,4.0,,0,Platformer
True Love,1994-01-01,4.11,,30,Adventure
King's Field,1994-12-16,3.0,,0,RPG
Time Gate: Knight's Chase,1994-12-31,0.0,,5,"Adventure, Action, RPG"
Hugo,1994-01-01,3.5,,0,Arcade
Bubsy 2,1994-10-28,3.23,,0,
One Must Fall 2097,1994-01-01,4.33,,1,"Arcade, Fighting"
Virtual Bart,1994-09-26,3.08,,0,Action
Indiana Jones' Greatest Adventures (1994),1994-10-11,3.86,,0,"Platformer, Adventure, Action"
Mega Man Soccer,1994-02-17,3.08,,0,Sports
Rise of the Triad (1994),1994-12-21,3.69,,0,"Shooter, Action"
Ecstatica: A State of Mind,1994-01-01,3.91,,0,"Adventure, Action"
Taz in Escape from Mars,1994-08-01,3.64,,0,"Adventure, Action"
Donkey Kong (1994),1994-06-14,4.43,,0,"Platformer, Puzzle"
Joe & Mac 2: Lost in the Tropics,1994-02-18,3.78,,0,Platformer
Mega Man: The Wily Wars,1994-10-21,3.57,,0,Action
The Flintstones: Surprise at Dinosaur Peak,1994-02-24,4.3,,0,"Platformer, Action"
Lode Runner: The Legend Returns,1994-01-01,4.25,,0,"Platformer, Action"
Monster World IV (1994),1994-04-01,4.43,,0,Platformer
Aero the Acro-Bat 2,1994-04-01,3.67,,0,Platformer
Wolverine: Adamantium Rage,1994-01-01,3.25,,0,Action
Sid Meier's Colonization,1994-01-01,3.57,,0,
Bubba 'n' Stix,1994-01-01,3.53,,0,
Sparkster,1994-09-15,3.89,,0,Platformer
Mr. Nutz,1994-10-10,4.15,,0,
Street Racer,1994-10-31,3.8,,0,"Racing, Arcade, Action"
MTV's Beavis and Butt-Head,1994-01-01,2.83,,0,Action
Desert Strike: Return to the Gulf,1994-01-01,3.5,,0,Arcade
SimTower,1994-11-01,4.11,,0,"Strategy, Simulation"
Mario's Time Machine,1994-06-23,1.0,,0,Educational
Dragon: The Bruce Lee Story,1994-11-01,3.46,,0,Fighting
Marathon 1,1994-12-21,0.0,,0,"Adventure, Action"
Jurassic Park 2: The Chaos Continues,1994-12-09,3.56,,0,"Platformer, Action"
Battletoads Arcade,1994-12-01,3.6,,0,"Arcade, Action, Fighting"
Shivers,1994-12-31,0.0,,0,Adventure
Shining Force CD,1994-07-22,4.17,,0,
Sparkster: Rocket Knight Adventures 2,1994-02-22,4.5,,0,Platformer
Adventure Island IV,1994-06-24,4.67,,0,"Platformer, Adventure"
Crusader of Centy,1994-06-16,4.25,,0,
NHL '94,1994-03-31,4.0,,0,"Simulation, Sports"
Mega Man V (1994),1994-07-22,3.5,,0,Action
THE KING OF FIGHTERS '94,1994-08-25,2.17,,0,Action
Pac-Man 2: The New Adventures (1994),1994-04-06,4.11,,0,"Adventure, Puzzle"
Wetlands,1994-12-31,0.0,,1,"Shooter, Arcade, Action"
Ravenloft: Strahd's Possession,1994-01-01,0.0,,0,RPG
The Firemen,1994-09-09,0.0,,0,"Adventure, Action"
Zero the Kamikaze Squirrel,1994-11-01,3.64,,0,
Sensible World of Soccer,1994-01-01,0.0,,0,Sports
DreamWeb (1994),1994-01-01,0.0,,0,Adventure
Quarantine (1994),1994-01-01,4.0,,0,"Racing, Shooter, Action"
Daffy Duck: The Marvin Missions,1994-04-28,3.17,,0,Action
Ultimate Body Blows,1994-01-01,0.0,,1,"Arcade, Action, Fighting"
NHL 95,1994-12-08,3.29,,0,Sports
Raptor: Call of the Shadows,1994-04-01,0.0,,0,"Arcade, Action"
The Fantastic Adventures of Dizzy,1994-01-01,0.0,,0,Arcade
The Horde,1994-01-01,0.0,,0,"Strategy, Arcade"
Colonization,1994-01-01,0.0,,0,Strategy
Uniracers,1994-12-01,3.43,,0,Racing
Michael Jordan: Chaos in the Windy City,1994-11-21,4.0,,0,"Platformer, Action"
World Heroes 2 Jet (1994),1994-04-26,0.0,,0,Fighting
Shaq Fu,1994-10-28,2.5,,0,Fighting
Brutal: Paws of Fury,1994-10-01,3.12,,0,"Arcade, Fighting"
WWF Raw,1994-12-22,3.67,,0,Fighting
Robinson's Requiem,1994-01-01,4.29,,0,"Shooter, Action, RPG"
Virtua Striker,1994-01-01,0.0,,0,
Generations Lost,1994-01-01,3.38,,0,Action
Mutant League Hockey,1994-01-01,3.56,,0,Sports
Skitchin',1994-03-01,4.44,,0,Action
Sex,1994-01-01,0.0,,0,Adventure
Choplifter III,1994-08-08,0.0,,0,Strategy
NASCAR Racing,1994-01-01,0.0,,0,"Racing, Sports"
Bugs Bunny Rabbit Rampage,1994-06-24,3.71,,0,Action
Tempest 2000,1994-04-01,3.67,,0,"Shooter, Arcade, Action"
Double Dragon V: The Shadow Falls,1994-07-10,0.0,,0,Fighting
Hagane: The Final Conflict,1994-11-18,0.0,,0,Action
Dark Sun 2: Wake of the Ravager,1994-01-02,0.0,,0,RPG
Armored Warriors,1994-10-24,0.0,,0,"Platformer, Arcade, Action, Fighting"
An American Tail: Fievel Goes West,1994-07-01,0.0,,0,"Platformer, Action"
Heart of the Alien,1994-01-01,0.0,,0,"Platformer, Adventure, Puzzle"
Shadowrun (1994),1994-01-01,0.0,,0,"Action, RPG"
Ishar 3: The Seven Gates of Infinity,1994-01-01,0.0,,0,RPG
Megami Tensei Gaiden: Last Bible,1994-04-22,0.0,,0,RPG
Battle Isle 2200,1994-09-01,0.0,,0,Strategy
Teen Agent,1994-01-01,0.0,,0,Adventure
Mickey's Ultimate Challenge,1994-01-01,0.0,,0,Puzzle
NHL Hockey '95,1994-01-01,3.17,,0,Sports
Vida X,1994-01-01,0.0,,0,Adventure
Bust-A-Move,1994-06-18,0.0,,0,"Action, Puzzle"
Robotrek,1994-07-08,0.0,,0,RPG
Ballz,1994-01-01,2.86,,0,Fighting
Holiday Lemmings 1994,1994-01-01,0.0,,0,Arcade
Popful Mail,1994-04-01,0.0,,0,
Pop'n TwinBee: Rainbow Bell Adventures,1994-01-07,0.0,,0,
SeXoniX,1994-01-01,0.0,,0,Arcade
Winter Sports (1994),1994-01-01,0.0,,0,Sports
Mighty Morphin Power Rangers: The Movie,1994-08-01,3.83,,0,"Platformer, Action"
NBA Live 95,1994-12-16,0.0,,0,"Simulation, Sports"
Knights of Xentar,1994-11-28,0.0,,0,RPG
Pulseman (1994),1994-07-22,0.0,,0,
Wario Blast,1994-11-01,0.0,,0,Action
Crime Patrol 2: Drug Wars,1994-01-01,0.0,,0,Arcade
Mega Man V,1994-07-22,0.0,,0,Platformer
Tetris & Dr. Mario,1994-12-30,0.0,,0,Puzzle
Raiden,1994-01-01,0.0,,0,Arcade
The Pagemaster,1994-01-01,0.0,,0,Action
The Great Circus Mystery Starring Mickey & Minnie,1994-11-11,0.0,,0,Platformer
BC Racers,1994-01-01,0.0,,0,"Racing, Arcade"
Star Wars: X-Wing Collector's CD-ROM,1994-01-01,0.0,,0,Simulation
Adventures of Yogi Bear,1994-10-01,0.0,,0,
The Incredible Hulk (1994),1994-08-01,0.0,,0,"Platformer, Action"
Dragon View,1994-08-26,0.0,,0,
Ultima: Runes of Virtue II,1994-06-17,0.0,,0,"Action, RPG"
Darkseed,1994-01-01,0.0,,0,Adventure
Mad Dog 2: The Lost Gold,1994-01-01,0.0,,0,"Shooter, Arcade"
Stunt Race FX,1994-06-04,0.0,,0,Racing
The Flintstones: The Treasure of Sierra Madrock,1994-06-23,0.0,,0,Action
Mega Turrican (1994),1994-06-07,0.0,,0,Platformer
Nosferatu,1994-10-07,0.0,,0,Action
Brain Lord,1994-01-29,0.0,,0,RPG
PC Foreplay,1994-01-01,0.0,,0,
Revolution X (1994),1994-05-23,3.0,,0,
Jelly Boy,1994-01-01,0.0,,0,"Platformer, Action"
Sonic Drift,1994-03-18,0.0,,0,Racing
Voyeur: Don't Get Caught,1994-01-01,0.0,,0,Adventure
Romance of the Three Kingdoms IV: Wall of Fire,1994-12-09,0.0,,0,Strategy
Darius Gaiden,1994-09-19,0.0,,0,
The Tick,1994-11-01,0.0,,0,Action
The Yukon Trail,1994-12-01,0.0,,0,"Educational, Adventure"
Tiny Toon Adventures: Wacky Sports Challenge (1994),1994-09-30,0.0,,0,Sports
Pac-In-Time,1994-01-01,0.0,,0,Arcade
Kid Klown in Crazy Chase,1994-10-21,0.0,,0,"Platformer, Action"
Fahrenheit,1994-01-01,0.0,,9,Adventure
Red Zone,1994-01-01,0.0,,0,
Jazz Jackrabbit Holiday Hare '94,1994-01-01,0.0,,0,Arcade
Conqueror A.D. 1086,1994-12-31,0.0,,0,"Strategy, RPG"
Alien Breed: Tower Assault,1994-01-01,0.0,,0,"Arcade, Action"
Disney's Animated Storybook: The Lion King,1994-11-18,0.0,,0,"Educational, Family"
Radical Rex,1994-09-01,0.0,,0,Action
Tokimeki Memorial: Forever with You,1994-05-27,0.0,,0,Simulation
Captain Tsubasa,1994-09-30,0.0,,0,Sports
Championship Manager '94,1994-01-01,0.0,,0,"Strategy, Sports"
Puzzle Bobble (1994),1994-01-01,0.0,,0,Puzzle
Disney's Bonkers: Hollywood Big Operations!,1994-10-01,0.0,,0,"Platformer, Adventure"
The Ignition Factor (1994),1994-11-11,0.0,,0,Action
Power Drive,1994-01-01,0.0,,0,"Racing, Arcade"
Puyo Puyo Tsu,1994-07-06,0.0,,0,Puzzle
Barkley Shut Up and Jam!,1994-09-30,0.0,,0,Sports
Adult Film Cameraman,1994-01-01,0.0,,0,
Jo Guest in the Milk Round,1994-01-01,0.0,,0,Adventure
Shin Nekketsu Kouha: Kunio Tachi no Banka,1994-04-29,0.0,68.0,0,"Action, Fighting"
Electranoid,1994-01-01,0.0,,0,Arcade
CyClones,1994-01-01,0.0,,0,"Shooter, Action"
World Cup USA '94,1994-01-01,0.0,,0,Sports
Dragon Knight 4,1994-02-25,0.0,,0,RPG
Isle of the Dead,1994-01-01,0.0,,0,"Shooter, Action"
Monty Python's Complete Waste of Time,1994-01-01,0.0,,0,Arcade
Arthur's Birthday,1994-01-01,0.0,,0,"Casual, Educational"
Cadillacs and Dinosaurs: The Second Cataclysm,1994-06-01,0.0,,0,
Nitemare-3D,1994-01-01,0.0,,0,"Shooter, Action"
Realms of Arkania 1+2,1994-01-01,0.0,,0,RPG
Daze Before Christmas,1994-01-01,0.0,,0,
Alien vs Predator (Atari Jaguar),1994-10-21,0.0,,0,"Shooter, Action"
Detroit,1994-01-01,0.0,,0,Strategy
Arcade Pool,1994-01-01,0.0,,0,"Arcade, Simulation, Sports"
Psycho Pinball,1994-01-01,0.0,,0,Arcade
The Fortress of Dr. Radiaki,1994-01-01,0.0,,0,"Shooter, Action"
Combat Cars,1994-01-01,0.0,,0,Racing
Newman/Haas IndyCar featuring Nigel Mansell,1994-01-01,0.0,,0,"Racing, Simulation"
The Lemmings Chronicles,1994-01-01,0.0,,0,Arcade
Super 3D Noah's Ark,1994-12-31,0.0,,0,"Shooter, Action, Educational"
Machiavelli the Prince,1994-12-31,0.0,,0,Strategy
WinWar 2,1994-01-01,0.0,,0,Strategy
3 Ninjas Kick Back,1994-06-01,0.0,,0,
The Flintstones: The Movie,1994-01-01,0.0,,0,"Platformer, Action"
Metal Marines,1994-01-01,0.0,,0,Strategy
Dark Legions (1994),1994-01-01,0.0,,0,Strategy
Aces of the Deep,1994-01-01,0.0,,0,Simulation
In Search of Dr. Riptide,1994-01-01,0.0,,0,Arcade
Depth Dwellers,1994-05-14,0.0,,0,"Shooter, Action"
Madden NFL '95,1994-11-01,0.0,,0,Sports
Wonder Project J: Machine Boy Pino,1994-12-09,0.0,,0,"Family, Adventure, RPG, Simulation"
Ganbare Goemon 3: Shishijyuurokubei no Karakuri Manji Katame,1994-12-16,0.0,,0,"Platformer, Adventure, Action"
Battle Bugs,1994-01-01,0.0,,0,"Strategy, Arcade, Simulation"
Alien Logic: Skyrealms of Jorune,1994-01-01,0.0,,0,"Adventure, RPG"
Clonk,1994-01-01,0.0,,0,"Strategy, Arcade"
Highway Hunter,1994-01-01,0.0,,0,Arcade
Andre Agassi Tennis,1994-03-31,0.0,,0,"Simulation, Sports"
Bubble and Squeak,1994-03-01,0.0,,0,
Yuu Yuu Hakusho Tokubetsu Hen,1994-12-22,0.0,,0,"Strategy, Action"
Journey to the West,1994-01-01,0.0,,0,"Platformer, Adventure"
Pacific Strike,1994-01-01,0.0,,0,Simulation
Mary Shelley's Frankenstein,1994-11-01,0.0,,0,Action
Microcosm (1994),1994-02-25,0.0,,0,
Treasure Mountain!,1994-01-01,0.0,,0,"Educational, Arcade"
Dungeon Explorer (1994),1994-01-08,0.0,,1,RPG
Battle Frenzy,1994-01-01,0.0,,0,
Iron Cross (1994),1994-01-01,0.0,,0,Strategy
Adibou,1994-01-01,0.0,,0,
Jammit,1994-01-01,0.0,,0,Sports
Pinball Dreams 2,1994-01-01,0.0,,0,Arcade
Galactic Civilizations (1994),1994-01-01,0.0,,0,Strategy
MegaRace 1+2,1994-03-27,0.0,,0,"Racing, Action"
Reunion,1994-01-01,0.0,,0,"Strategy, Adventure"
Eastern Mind: The Lost Souls of Tong Nou,1994-04-01,0.0,,0,Adventure
Skyblazer,1994-01-01,0.0,,0,
Kawasaki Superbike Challenge,1994-01-01,0.0,,0,Racing
Gambler Queen's Cup,1994-07-22,0.0,,0,
Tsarevna: A Medieval Russia Quest,1994-01-01,0.0,,0,Adventure
Whizz,1994-01-01,0.0,,0,Arcade
World Series Baseball,1994-01-01,0.0,,0,Sports
Panorama Cotton,1994-08-12,0.0,,0,
Banshee,1994-01-01,0.0,,0,
The Clue!,1994-01-01,0.0,,0,"Adventure, RPG, Puzzle"
Ultimate Domain,1994-01-01,0.0,,0,Strategy
Front Page Sports: Football Pro '95,1994-01-01,0.0,,0,Sports
BreakThru,1994-01-01,0.0,,0,"Arcade, Puzzle"
Dreamweb,1994-01-01,0.0,,0,Adventure
Hannibal (1994),1994-01-01,0.0,,0,Strategy
Football Glory,1994-01-01,0.0,,0,Sports
Ancient Domains of Mystery,1994-11-20,0.0,,0,RPG
Operation Bodycount,1994-11-01,0.0,,0,"Shooter, Action"
Ishar Compilation,1994-12-30,0.0,,0,RPG
The Simpsons: Bart & the Beanstalk,1994-02-01,0.0,,0,Platformer
Banshee's Last Cry,1994-11-25,0.0,,0,Adventure
The Vortex: Quantum Gate 2,1994-01-01,0.0,,0,Adventure
West Adventure,1994-01-01,0.0,,0,"Arcade, Fighting"
All New World of Lemmings,1994-01-01,0.0,,0,Puzzle
Soccer Superstars,1994-01-01,0.0,,0,Sports
Gazillionaire,1994-01-01,0.0,,0,"Casual, Strategy, Indie, Simulation"
MetalTech: EarthSiege,1994-01-01,0.0,,0,Simulation
Xargon,1994-01-01,0.0,,0,Arcade
TZ-Strip Roulette,1994-01-01,0.0,,0,
Harry and the Haunted House,1994-01-01,0.0,,0,Educational
Math Ace,1994-01-01,0.0,,0,Educational
Dominus,1994-01-01,0.0,,0,"Strategy, Arcade"
Exploration,1994-01-01,0.0,,0,Strategy
Gokujou Parodius,1994-11-25,0.0,,0,"Shooter, Action"
DESIRE - Haitoku no Rasen,1994-07-22,0.0,,0,Adventure
Around the World in 8O Days,1994-06-01,0.0,,0,Puzzle
Wolf,1994-01-01,0.0,,0,"Educational, Adventure, Simulation"
Planet Football,1994-01-01,0.0,,0,Sports
Slob Zone 3D,1994-01-01,0.0,,0,"Shooter, Action"
Are You Afraid of the Dark? The Tale of Orpheo's Curse,1994-01-01,0.0,,0,Adventure
Sokoban 1994,1994-01-01,0.0,,0,
Super Scope 6,1994-08-27,0.0,,0,Puzzle
Double Switch,1994-03-24,0.0,,0,Adventure
Blake Stone: Planet Strike!,1994-10-28,0.0,,0,"Shooter, Action"
The Smurfs (1994),1994-01-01,0.0,,0,Platformer
Tiny Toon Adventures: Wacky Sports Challenge,1994-09-30,0.0,,0,Sports
World Championship Soccer 2,1994-01-01,0.0,,0,"Simulation, Sports"
Ruff 'n' Tumble,1994-01-01,0.0,,0,
Speedy Gonzales: Los Gatos Bandidos,1994-07-31,0.0,,0,"Platformer, Arcade, Action"
Museum Madness,1994-01-01,0.0,,0,"Educational, Adventure"
Outpost (1994),1994-01-01,0.0,,0,Strategy
DarkWolf,1994-01-01,0.0,,0,Arcade
World Empire 3,1994-01-01,0.0,,0,Strategy
Armored Fist,1994-01-01,0.0,,0,Simulation
HardBall 4,1994-01-01,0.0,,0,Sports
Retribution (1994),1994-01-01,0.0,,0,Simulation
Young Merlin,1994-01-01,0.0,,0,RPG
Star Trek: Starfleet Academy - Starship Bridge Simulator,1994-12-01,0.0,,0,Simulation
Dual Orb 2,1994-12-29,0.0,,0,RPG
Mr. Nutz: Hoppin' Mad,1994-01-01,0.0,,0,
Hexx: Heresy of the Wizard,1994-01-01,0.0,,0,RPG
PowerPoker,1994-01-01,0.0,,0,Card
International Tennis Open,1994-01-01,0.0,,0,"Simulation, Sports"
Bookie Bookworm Talking Books,1994-01-01,0.0,,0,Educational
F-117 Night Storm,1994-05-27,0.0,,0,
Archon Ultra,1994-01-01,0.0,,0,"Strategy, Arcade, Fighting"
Yuu Yuu Hakusho: Makyo Toitsusen,1994-09-30,0.0,,0,"Action, Fighting"
Metal Combat: Falcon's Revenge,1994-01-01,0.0,,0,Shooter
Supreme Warrior,1994-01-01,0.0,,0,Action
Manchester United: The Double,1994-01-01,0.0,,0,Sports
Deadly Racer,1994-01-01,0.0,,0,"Racing, Arcade"
Pampuch,1994-01-01,0.0,,0,Arcade
Clockwiser,1994-01-01,0.0,,0,Puzzle
Xatax,1994-01-01,0.0,,0,Arcade
Krypton Egg: The Ultimate Breakout,1994-01-01,0.0,,0,Arcade
Burn Cycle,1994-10-31,0.0,,0,Adventure
Go Go Ackman,1994-12-23,0.0,,0,"Platformer, Adventure, Action"
Ken Griffey Jr. Presents Major League Baseball,1994-03-01,0.0,,0,Sports
X-Kaliber 2097,1994-02-11,0.0,,0,"Platformer, Action"
Rex Ronan: Experimental Surgeon,1994-05-01,0.0,,0,"Educational, Action"
Fun 'n Games (1994),1994-05-25,0.0,,0,Shooter
ESPN National Hockey Night,1994-11-01,0.0,,0,"Simulation, Sports"
Tecmo Super Bowl II: Special Edition,1994-12-20,0.0,,0,Sports
Spaceship Warlock,1994-01-01,0.0,,0,"Arcade, Adventure"
Total Eclipse (1994),1994-01-08,0.0,,0,
Heroes of Legend,1994-01-01,0.0,,0,RPG
Tubular Worlds,1994-01-01,0.0,,0,Arcade
7 Dragon Balls,1994-01-01,0.0,,0,"Arcade, RPG"
Ultimate Gin,1994-01-01,0.0,,0,Card
Crystal Caliburn,1994-01-01,0.0,,0,Arcade
TuneLand,1994-01-01,0.0,,0,Adventure
Gamma Wing,1994-01-01,0.0,,0,Simulation
Creature Shock,1994-01-01,0.0,,0,"Arcade, Adventure"
Bolz!,1994-01-01,0.0,,0,Arcade
Hilarious Dutchball!,1994-01-01,0.0,,0,"Arcade, Fighting"
Super Ski Pro,1994-01-01,0.0,,0,Sports
Operation Europe: Path to Victory 1939-45,1994-01-01,0.0,,0,Strategy
AstroFire,1994-05-01,0.0,,0,Arcade
Novastorm,1994-10-07,0.0,,0,Action
WWF King of the Ring,1994-03-25,0.0,,0,"Fighting, Sports"
Home Improvement: Power Tool Pursuit!,1994-11-01,0.0,,0,"Platformer, Action"
Feda: The Emblem of Justice,1994-10-28,0.0,,0,"Strategy, RPG"
Snow White: Happily Ever After,1994-10-01,0.0,,0,Action
Mickey's Adventures in Numberland,1994-03-06,0.0,,0,"Casual, Educational, Platformer"
Darkmere,1994-01-01,0.0,,0,
College Football's National Championship,1994-05-06,0.0,,0,"Simulation, Sports"
Nine (1994),1994-01-01,0.0,,0,Puzzle
Лоцман,1994-01-01,0.0,,0,Arcade
Putty Squad (1994),1994-01-01,0.0,,0,"Strategy, Adventure"
D-Day: The Beginning of the End,1994-01-01,0.0,,0,Strategy
