name,release_date,rating,metacritic,playtime,genres
The Legend of Zelda: Phantom Hourglass,2007-10-01,4.05,90.0,18,"Adventure, Action, Puzzle"
Hard Truck: Apocalypse - Rise of Clans,2007-10-01,3.61,,5,"Racing, Arcade, Action"
Age of Chivalry,2007-12-01,3.02,,1,Action
Transformers: The Game,2007-06-25,2.95,56.0,0,"Action, Fighting"
TMNT,2007-03-13,3.25,56.0,0,"Platformer, Adventure, Action"
INSURGENCY: Modern Infantry Combat,2007-10-23,2.75,,1,"Shooter, Indie, Action"
Guitar Hero III: Legends of Rock,2007-10-28,4.39,82.0,4,Arcade
Pac-Man C.E.,2007-06-06,3.8,,0,"Adventure, Action"
Geometry Wars: Retro Evolved,2007-03-07,3.82,76.0,1,Casual
World of Warcraft: The Burning Crusade,2007-01-16,4.4,91.0,0,"Massively Multiplayer, RPG"
Shadowgrounds: Survivor,2007-11-14,2.76,,3,Arcade
Shin Megami Tensei: Persona 3 FES,2007-04-19,4.51,,3,RPG
Sam & Max Season One: Save the World,2007-07-17,3.93,,2,"Indie, Adventure"
Ascension to the Throne,2007-01-25,3.85,,1,"Strategy, RPG"
Kingdom Hearts Re: Chain of Memories,2007-03-29,3.5,68.0,0,"Action, RPG"
No More Heroes,2007-12-06,4.23,77.0,4,Action
Boom Boom Rocket,2007-04-11,3.02,69.0,0,"Adventure, Action"
Bus Driver,2007-03-22,3.0,61.0,1,"Indie, Simulation"
Eternal Sonata,2007-06-14,3.86,80.0,49,RPG
Theatre of War,2007-04-19,3.56,66.0,1,Strategy
Europa Universalis III,2007-01-01,3.91,,2,Strategy
Sinking Island,2007-10-03,3.78,68.0,1,Adventure
Railroad Tycoon II Platinum,2007-05-04,3.92,89.0,1,"Strategy, Simulation"
Safecracker: The Ultimate Puzzle Adventure,2007-08-29,2.67,69.0,1,"Casual, Adventure"
NosTale,2007-08-30,3.06,,1,"Massively Multiplayer, Adventure, Action, RPG"
Luxor 3,2007-12-25,3.94,,1,Casual
osu!,2007-09-16,4.27,,281,"Indie, Arcade"
Hard Truck: Apocalypse - Arcade,2007-05-24,1.88,,4,"Racing, Simulation"
RACE: Caterham Expansion,2007-06-22,0.0,,1,Racing
Crisis Core: Final Fantasy VII,2007-09-13,4.28,,0,"Action, RPG"
World in Conflict,2007-09-18,4.27,89.0,1,Strategy
Resident Evil: The Umbrella Chronicles,2007-11-13,3.28,,9,"Shooter, Action"
Manhunt 2,2007-10-29,3.57,67.0,0,"Adventure, Action"
Shadowrun,2007-05-29,3.64,,2,"Shooter, Action"
Bomberman Live,2007-01-14,3.31,,0,Action
Depths of Peril,2007-09-04,2.25,79.0,1,"Strategy, Indie, Action, RPG"
Silent Hill: Origins,2007-11-06,3.76,78.0,0,Action
Ace Combat 6: Fires of Liberation,2007-10-23,3.74,80.0,0,"Shooter, Action"
7 Wonders II,2007-08-14,3.14,60.0,1,"Casual, Arcade"
Vigil: Blood Bitterness,2007-06-29,1.67,61.0,1,"Indie, RPG"
Dragon Ball Z: Budokai Tenkaichi 3,2007-10-04,4.4,73.0,15,Fighting
Sam & Max: 104 - Abe Lincoln Must Die!,2007-03-08,3.43,,2,"Adventure, Action"
Professor Layton and the Curious Village,2007-02-15,4.41,85.0,7,"Adventure, Puzzle"
Pirates of the Caribbean: At World's End,2007-05-22,3.41,57.0,3,"Adventure, Action"
WarHawk,2007-08-28,3.41,84.0,0,"Shooter, Action, Simulation"
Crash of the Titans,2007-10-02,3.58,,0,"Platformer, Arcade, Action"
Naruto Rise Of A Ninja,2007-10-30,3.62,,0,Fighting
The Legend of Heroes: Trails in the Sky the 3rd,2007-06-28,4.45,83.0,14,RPG
PAIN,2007-11-29,3.33,,1,"Arcade, Indie, Adventure, Action"
FIFA 08,2007-10-09,3.77,80.0,0,Sports
Making History: The Calm & the Storm,2007-03-13,0.0,70.0,1,"Strategy, Action"
Hellgate: London,2007-10-31,3.43,,2,"Shooter, Action, RPG"
Avatar: The Last Airbender - The Burning Earth,2007-10-16,2.74,,0,"Platformer, Action, Fighting"
Apollo Justice: Ace Attorney,2007-04-12,4.19,78.0,14,"Adventure, Action"
7 Wonders of the Ancient World,2007-09-17,2.86,62.0,1,"Casual, Strategy, Puzzle"
Maelstrom: The Battle for Earth Begins,2007-02-02,2.38,58.0,1,"Shooter, Strategy, Action"
F.E.A.R. Perseus Mandate,2007-11-06,3.82,61.0,7,"Shooter, Action"
Enemy Territory: Quake Wars,2007-09-28,3.28,71.0,1,"Shooter, Adventure, Action"
The World Ends With You DS,2007-07-27,4.33,90.0,10,"Action, RPG"
Ratatouille,2007-06-26,3.76,,0,"Family, Platformer, Arcade, Action"
Virtua Fighter 5,2007-02-08,3.78,,2,"Arcade, Fighting"
Overclocked: A History of Violence,2007-04-06,3.21,70.0,1,"Indie, Adventure, Action"
Conan,2007-09-28,3.05,69.0,0,"Action, RPG"
Silverfall,2007-03-09,3.35,62.0,1,RPG
A.I.M. Racing,2007-02-08,3.0,,1,"Racing, Action"
Spider-Man: Friend or Foe,2007-10-02,3.1,60.0,0,Arcade
Metroid Prime 3: Corruption,2007-08-27,4.39,90.0,11,"Adventure, Action"
Thrillville: Off the Rails,2007-10-08,3.06,70.0,2,"Strategy, Family, Action, Simulation"
Madden NFL 08,2007-08-14,3.38,,0,Sports
Heavenly Sword,2007-09-12,3.82,79.0,7,Action
Space Rangers 2: Reboot,2007-09-07,4.45,,2,"Arcade, Strategy, Adventure, RPG"
Culpa Innata,2007-10-23,4.27,66.0,1,"Casual, Adventure, RPG"
Obscure: The Aftermath,2007-09-07,3.97,59.0,8,"Adventure, Action"
Ratchet & Clank Future: Tools of Destruction,2007-10-23,4.12,89.0,0,Action
Sprout,2007-03-10,2.86,,1,"Adventure, Action, Casual, Strategy, Indie"
Jack Keane,2007-07-31,3.0,69.0,4,"Adventure, RPG"
Super Paper Mario,2007-04-09,4.08,85.0,21,"Platformer, RPG"
Final Fantasy Tactics: The War of the Lions,2007-05-10,4.18,,36,"Strategy, Adventure, RPG, Simulation"
Virtua Tennis 3,2007-03-08,4.04,80.0,1,Sports
DEF JAM: ICON,2007-03-06,3.06,,0,"Arcade, Fighting"
Ratchet & Clank: Size Matters,2007-02-13,3.69,74.0,5,"Arcade, Adventure, Action"
Sudden Strike 3,2007-12-06,3.27,,1,Strategy
Fuzion Frenzy 2,2007-01-30,3.0,49.0,0,"Adventure, Action"
WarioWare: Smooth Moves,2007-01-15,4.43,83.0,3,Casual
Loki,2007-10-05,3.09,61.0,1,RPG
Soldier of Fortune: Payback,2007-11-12,2.45,48.0,1,"Shooter, Action"
Shrek the Third,2007-05-08,3.31,58.0,0,"Family, Platformer, Arcade, Action"
Blacksite,2007-11-12,3.47,,0,"Shooter, Action"
Fire Emblem: Radiant Dawn,2007-11-05,4.33,78.0,0,"Strategy, RPG"
Ducati World Championship,2007-09-21,0.0,35.0,1,Racing
SEGA Rally,2007-10-09,3.53,75.0,1,"Racing, Arcade, Action"
Infernal,2007-03-01,3.33,61.0,2,"Shooter, Action"
18 Wheels of Steel: American Long Haul,2007-12-02,3.54,,1,Racing
Hotel Dusk: Room 215,2007-01-22,4.4,,16,"Adventure, Puzzle"
Sam & Max Season Two: Beyond Time and Space,2007-11-08,3.81,,0,"Adventure, Action, Puzzle"
TH Proving Ground,2007-10-15,2.94,,0,"Action, Sports"
Mario Party DS,2007-11-19,3.94,72.0,0,"Family, Board Games"
Everyday Shooter,2007-10-11,2.25,77.0,1,"Casual, Indie, Shooter, Arcade"
Genesis Rising,2007-08-06,0.0,57.0,1,Strategy
At World’s End,2007-05-22,1.94,,0,"Adventure, Action"
Home Sweet Home (2007),2007-11-22,0.0,,2,"Indie, Strategy, Adventure, Simulation"
Mario Party 8,2007-05-29,3.75,62.0,2,Board Games
ThreadSpace: Hyperbol,2007-07-12,0.0,,1,"Strategy, Indie, Action"
Wii Play,2007-02-12,3.47,58.0,0,Family
Freight Tycoon Inc.,2007-07-19,3.09,,2,Strategy
Juiced 2: Hot Import Nights,2007-09-17,3.15,67.0,2,"Racing, Arcade"
High Velocity Bowling,2007-12-06,3.0,,0,"Arcade, Simulation, Sports"
CSI: Hard Evidence,2007-09-25,3.05,56.0,9,"Adventure, Action"
Beowulf: The Game,2007-11-13,2.56,49.0,0,Action
The Elder Scrolls 4: Shivering Isles,2007-03-27,4.52,86.0,0,RPG
Disney•Pixar Cars Mater-National Championship,2007-10-25,4.0,,2,"Family, Racing, Arcade"
Ankh 3: Battle of the Gods,2007-11-19,3.18,,1,Adventure
Band of Bugs,2007-12-03,1.86,,0,Strategy
Meet the Robinsons,2007-03-27,3.0,,0,"Arcade, Adventure, Action"
Democracy 2,2007-12-01,0.0,,1,"Strategy, Indie, Simulation"
BlackSite: Area 51,2007-11-12,2.9,,0,"Shooter, Action"
NHL 08,2007-09-11,3.45,76.0,0,Sports
Crystal Quest,2007-02-02,2.62,,1,"Shooter, Arcade"
Fate/Stay Night [Realta Nua],2007-04-19,4.47,,0,Adventure
Darkness Within: In Pursuit of Loath Nolder,2007-11-01,3.4,,2,Adventure
Carnival Games,2007-08-27,2.65,,1,Casual
City Life 2008,2007-11-01,3.64,66.0,1,"Strategy, Simulation"
Castlevania: The Dracula X Chronicles,2007-10-23,4.0,80.0,21,"Platformer, Adventure, Action"
Empire Earth 3,2007-11-05,2.89,,1,Strategy
EXIT,2007-10-24,2.14,,6,"Casual, Indie, Adventure, Action"
Virtua Fighter 2,2007-04-16,3.41,,3,"Action, Simulation, Fighting"
Rayman Raving Rabbids 2,2007-11-13,3.58,67.0,0,Arcade
Mario Strikers Charged,2007-05-25,4.2,,1,Sports
Instinct,2007-08-22,1.36,,4,"Casual, Shooter, Indie, Action"
Switchball,2007-06-26,3.31,,0,"Arcade, Action, Puzzle"
Bee Movie Game,2007-10-30,3.48,,0,"Family, Racing, Arcade, Action"
NBA 2K8,2007-10-02,3.13,,0,Sports
Blazing Angels 2: Secret Missions of WWII,2007-09-18,3.0,72.0,6,"Action, Simulation, Fighting"
Hot Shots Tennis,2007-07-17,3.47,,0,"Arcade, Sports"
Silent Hunter IV: Wolves of the Pacific,2007-03-20,3.25,79.0,3,"Strategy, Action, Simulation"
Surf's Up,2007-05-22,3.42,,0,"Arcade, Sports"
Neverwinter Nights 2: Mask of the Betrayer,2007-10-09,4.03,,0,RPG
Nancy Drew: Legend of the Crystal Skull,2007-10-08,4.07,79.0,7,Adventure
Medieval II: Total War Kingdoms,2007-11-27,4.21,85.0,119,Strategy
Ben 10: Protector of the Earth,2007-10-30,3.73,,0,Action
Monster Jam,2007-11-13,3.0,,4,"Racing, Arcade"
Soldner-X: Himmelssturmer,2007-12-14,2.7,,0,"Shooter, Arcade, Action"
NCAA Football 08,2007-07-17,2.75,,0,Sports
Unreal Tournament 3,2007-11-19,3.89,84.0,0,Action
Mario & Sonic at the Olympic Games,2007-11-06,3.35,67.0,0,Sports
Pro Evolution Soccer 2008,2007-10-26,3.75,,21,Sports
Overlord + Raising Hell,2007-06-25,3.83,,4,"Strategy, Action"
Burnout Dominator,2007-03-06,4.0,76.0,0,Racing
MX vs. ATV: Untamed,2007-12-17,2.22,,0,Racing
The Sims 2: Castaway,2007-10-22,3.51,,0,"Adventure, Simulation"
Final Fantasy XII: Revenant Wings,2007-11-20,3.32,81.0,0,"Strategy, RPG"
Pacific Storm: Allies,2007-05-25,0.0,,4,"Strategy, Arcade"
Xevious,2007-01-15,2.36,,0,Shooter
DW:GUNDAM,2007-03-01,3.5,58.0,0,"Adventure, Action"
Age of Empires III: The Asian Dynasties,2007-10-23,4.04,,5,Strategy
Arkadian Warriors,2007-12-12,3.0,,0,"Action, RPG, Fighting"
Sonic Rush Adventure,2007-09-18,3.93,78.0,0,"Adventure, Action"
Hour of Victory,2007-06-18,2.0,,0,"Shooter, Action"
Ghost Rider,2007-02-13,3.0,,0,Action
Speedball 2: Tournament,2007-11-27,0.0,,1,"Strategy, Sports"
The Golden Compass,2007-12-04,2.07,38.0,0,"Family, Platformer, Arcade, Action"
Universe at War: Earth Assault,2007-12-10,3.56,,2,Strategy
Pokémon Battle Revolution,2007-06-25,3.53,53.0,3,"Strategy, RPG"
Tiger Woods PGA Tour 08,2007-08-28,3.12,71.0,0,Sports
Monster Madness,2007-05-15,2.67,,0,"Shooter, Action"
The Sims 2: Seasons,2007-02-27,3.97,78.0,6,Strategy
Folklore,2007-06-21,3.9,75.0,0,"Action, RPG"
DDR/DS Universe,2007-02-27,0.0,,0,
Call of Duty: Roads to Victory,2007-03-13,3.41,77.0,0,"Casual, Shooter, Action"
Ninja Gaiden Sigma,2007-06-03,4.25,80.0,0,Action
Naruto Shippuden: Ultimate Ninja 4,2007-04-05,3.74,,0,"Action, Fighting"
Disney Princess: Enchanted Journey,2007-10-30,0.0,,2,Adventure
Sonic and the Secret Rings,2007-02-20,2.23,,0,
Mutant Storm Empire,2007-10-31,2.71,,0,"Shooter, Arcade, Action"
Vampire Rain,2007-01-25,2.12,,0,"Shooter, Action"
Are You Smarter Than a 5th Grader?,2007-11-12,0.0,,5,Casual
WWE SmackDown vs. Raw 2008,2007-11-09,4.04,,4,"Fighting, Sports"
仙剑奇侠传四-Chinese Paladin 4,2007-08-28,4.33,,2,RPG
Odin Sphere,2007-05-17,4.45,83.0,0,RPG
Prison Tycoon 3: Lockdown,2007-09-05,0.0,,2,Strategy
The BIGS,2007-06-25,0.0,,0,Sports
Drawn to Life,2007-09-10,4.24,,0,Platformer
The Eye of Judgment,2007-10-24,3.83,,3,
Mystery P.I. - The Lottery Ticket,2007-10-16,0.0,,7,Casual
All Pro Football 2K8,2007-07-16,4.12,,0,Sports
Amazing Adventures: The Lost Tomb,2007-11-05,0.0,,4,Casual
NBA Live 08,2007-10-02,3.44,,0,Sports
BLADESTORM,2007-11-06,4.0,,0,"Adventure, Action"
Syphon Filter: Logan's Shadow,2007-10-02,3.8,85.0,0,"Shooter, Action"
Championship Manager 2008,2007-11-02,0.0,68.0,1,Sports
Medal of Honor Heroes 2,2007-11-13,3.67,69.0,0,Shooter
Super C,2007-08-27,4.06,,1,Action
Prince of Persia: Rival Swords,2007-04-03,4.0,74.0,1,"Adventure, Action"
Корсары: Возвращение легенды,2007-02-21,4.12,,0,"Action, RPG"
The Legend of Spyro: The Eternal Night,2007-10-02,3.67,,0,Action
Teenage Mutant Ninja Turtles: The Video Game,2007-03-20,3.5,,0,Action
Kingdom Hearts II Final Mix,2007-03-29,4.53,87.0,0,"Action, RPG"
Link's Crossbow Training,2007-11-19,3.4,,1,
UEFA CL 2006-2007,2007-03-20,0.0,,0,Sports
Medal of Honor: Vanguard,2007-03-26,3.54,63.0,0,Shooter
The Sims 2: Bon Voyage,2007-09-04,3.84,74.0,0,Strategy
Two Worlds (2007),2007-05-09,3.73,,0,"Action, RPG"
MySims,2007-09-18,3.79,70.0,16,Strategy
Dr. Daisy Pet Vet,2007-10-05,0.0,,1,
Etrian Odyssey,2007-05-15,3.14,75.0,0,RPG
MotoGP 07,2007-08-27,2.17,,0,Racing
Final Fantasy Anniversary Edition,2007-06-12,3.65,,0,"Strategy, Adventure, RPG"
Battlestar Galactica,2007-10-24,0.0,,0,Arcade
Contra 4,2007-11-13,4.39,,1,"Shooter, Platformer, Action"
Arthur and the Invisibles: The Game,2007-01-09,3.95,,0,"Arcade, Adventure"
Football Manager 2008,2007-10-19,4.13,,0,"Strategy, Sports"
WipEout Pure,2007-11-20,4.45,,0,Racing
The Settlers: Rise of an Empire,2007-09-25,3.8,,57,Strategy
Tony Hawk's Proving Ground,2007-10-15,3.54,70.0,0,Sports
Winning Eleven 2007,2007-02-06,4.25,,0,Sports
SimCity Societies,2007-11-13,3.19,,0,Strategy
Venice Deluxe,2007-06-25,0.0,,3,Casual
Metal Gear Solid: Portable Ops Plus,2007-09-20,3.5,,1,"Shooter, Action"
Sin and Punishment - Successor of the Earth,2007-10-01,4.4,,0,"Shooter, Adventure, Action"
Dragon Quest Monsters: Joker,2007-11-06,3.56,,0,
В тылу врага 2: Братья по оружию,2007-12-07,4.18,,0,Strategy
The Sims: Life Stories,2007-02-07,3.56,,0,Strategy
Prince of Persia Classic,2007-06-13,3.33,77.0,0,"Arcade, Adventure, Action"
Punch-Out!! Featuring Mr. Dream,2007-04-16,4.31,,0,"Arcade, Fighting, Sports"
Zack & Wiki: Quest for Barbaros' Treasure,2007-10-23,4.17,87.0,0,Adventure
Cabela's Big Game Hunter Trophy Bucks,2007-10-02,0.0,,1,"Shooter, Arcade, Action, Sports"
The Sims: Pet Stories,2007-06-15,3.69,,0,Strategy
UAZ Racing 4x4,2007-12-01,3.85,,0,"Racing, Arcade, Simulation"
Hot Wheels: Beat That!,2007-07-05,0.0,43.0,0,"Racing, Arcade"
Rune Factory: A Fantasy Harvest Moon,2007-08-14,4.0,,0,
College Hoops 2K8,2007-11-19,0.0,,0,Sports
Naruto: Ultimate Ninja Heroes,2007-08-28,3.67,70.0,0,"Action, Fighting"
Корсары 3: Сундук мертвеца,2007-09-21,3.68,,0,RPG
Wario: Master of Disguise,2007-03-05,3.75,,0,
Sherlock Holmes: The Awakened (2007),2007-02-15,3.12,73.0,0,Adventure
Cooking Mama 2: Dinner with Friends,2007-11-13,3.92,,0,Action
Fatal Inertia,2007-09-11,0.0,,0,Racing
Battlefield 2142: Northern Strike,2007-03-09,3.7,,0,Shooter
Driver '76,2007-05-08,3.42,57.0,0,"Racing, Shooter, Action"
DDR/DS Universe 2,2007-12-04,0.0,,0,
Kirby's Dream Course,2007-07-23,3.67,,3,
Guitar Hero Encore: Rocks the 80s,2007-07-24,4.13,,0,Simulation
Big Game Hunter,2007-11-06,0.0,,0,Sports
MAGICIAN LORD,2007-10-29,0.0,,0,Arcade
Smash Court Tennis 3,2007-12-13,0.0,,0,Sports
Mega Man ZX Advent,2007-10-23,3.43,78.0,0,"Platformer, Action"
Jackass: The Game,2007-09-24,3.19,58.0,0,"Adventure, Action"
Silverfall: Complete,2007-03-19,0.0,,1,
NASCAR 08,2007-07-23,0.0,,0,"Racing, Sports"
Galactic Assault: Prisoner of Power,2007-08-21,0.0,,1,Strategy
Civil War,2007-11-27,0.0,,0,Shooter
Final Fantasy Fables: Chocobo Tales,2007-04-03,3.43,,0,
F-Zero X (Wii U),2007-06-25,4.36,,2,"Racing, Action"
Worms: Open Warfare 2,2007-09-04,4.0,,0,
SpellForce 2: Dragon Storm,2007-03-23,3.29,,3,"Strategy, Action, RPG"
The Sims 2: Teen Style Stuff,2007-11-06,3.83,,0,
Artificial Girl 3,2007-11-30,4.0,,0,Arcade
Petz Horsez 2,2007-11-13,0.0,,7,Simulation
Ar Tonelico: Melody of Elemia,2007-02-06,3.86,71.0,0,"Adventure, RPG"
Pursuit Force: Extreme Justice,2007-05-14,4.45,73.0,0,"Racing, Action"
NHL 2K8,2007-09-11,0.0,,0,Sports
Picross DS,2007-07-30,4.0,,7,
Golden Axe II,2007-06-11,4.14,,0,Action
Alliance of Valiant Arms,2007-10-23,0.0,,1,"Shooter, Action"
Free Running,2007-04-14,0.0,,2,"Arcade, Action, Sports"
Princess Maker 5,2007-03-03,0.0,,11,Simulation
Spectrobes,2007-03-13,3.43,,0,
Илья Муромец и Соловей-разбойник,2007-12-28,3.5,,0,Adventure
The Sims 2: Celebration! Stuff,2007-04-03,3.67,,0,
Gran Turismo 5 Prologue,2007-12-13,3.62,,0,"Racing, Simulation"
Orcs & Elves,2007-11-13,3.82,,6,RPG
Lair,2007-08-31,0.0,53.0,1,Action
The Penumbra Collection,2007-03-29,4.0,,0,"Adventure, Action"
Digimon World Dusk,2007-09-18,0.0,,0,RPG
3D Custom Girl,2007-01-01,0.0,,0,Simulation
Полный привод: УАЗ 4x4. Уральский призыв,2007-04-27,3.75,,0,"Racing, Arcade, Simulation"
Yoshi's Story,2007-09-17,0.0,,2,
Fantastic Four: Rise of the Silver Surfer,2007-06-15,0.0,46.0,0,Arcade
The Sims 2 H&M Fashion Stuff,2007-06-05,3.62,,0,
Terrorist Takedown 2,2007-12-04,2.14,,0,"Shooter, Action"
BUZZ! Junior: RoboJam,2007-05-25,0.0,,0,Casual
Dawn of Magic,2007-10-16,2.62,,0,"Adventure, Action, RPG"
Interpol: The Trail of Dr. Chaos,2007-09-05,0.0,,0,"Adventure, Puzzle"
God of War: Betrayal,2007-06-20,3.9,,0,Action
Sonic 3D Blast,2007-11-19,0.0,,0,
Luminous Arc,2007-08-14,0.0,,0,"Strategy, RPG"
Русская рыбалка,2007-09-27,3.82,,0,Sports
Soul Nomad & the World Eaters,2007-02-15,0.0,73.0,0,"Strategy, RPG"
Power Rangers: Super Legends,2007-12-05,3.43,,0,"Arcade, Fighting"
Diddy Kong Racing DS,2007-02-05,4.12,63.0,0,Racing
Time Hollow,2007-11-22,4.0,64.0,0,"Casual, Adventure, Puzzle"
Mega Man Star Force: Pegasus,2007-08-07,3.0,,0,
NCAA March Madness 08,2007-12-11,0.0,,0,Sports
Guilty Gear XX Accent Core,2007-10-16,0.0,76.0,0,"Arcade, Fighting"
Sparkle,2007-02-14,0.0,,0,"Arcade, Action, Puzzle"
Dementium: The Ward,2007-10-30,3.78,,1,
Brunswick Pro Bowling,2007-08-21,0.0,,0,Sports
Golden Axe III,2007-10-22,0.0,,0,"Adventure, Action"
Trauma Center: New Blood,2007-11-20,3.86,77.0,0,Simulation
NCAA March Madness 07,2007-01-17,0.0,,0,Sports
Brain Age 2: More Training in Minutes a Day,2007-08-20,3.17,,0,
Paragraph 78,2007-03-09,2.33,,0,"Shooter, Action"
