name,release_date,rating,rating_top,metacritic,playtime,genres
Akumajou Special: Boku Dracula-kun,1990-10-19,3.86,3,,0,"Platformer, Action"
Pilotwings (1990),1990-12-21,3.11,3,,0,
Trog,1990-01-01,0.0,0,,0,"Arcade, Puzzle"
Les Manley in: Lost in LA,1990-12-31,0.0,0,,0,
SuperFly,1990-01-01,0.0,0,,5,"Indie, Arcade, Action, Simulation"
Kabuki: Quantum Fighter,1990-12-21,0.0,0,,0,Platformer
"J.R.R. Tolkien's The Lord of the Rings, Vol. I",1990-01-02,0.0,0,,0,RPG
Commander Keen: Marooned on Mars,1990-01-01,3.5,4,,0,"Platformer, Arcade, Action"
Revelation,1990-12-31,0.0,0,,0,"Casual, Arcade"
Bingo 75,1990-01-01,0.0,0,,0,Board Games
The Spy Who Loved Me,1990-01-01,0.0,0,,0,
Champions of Krynn,1990-01-01,3.67,5,,1,RPG
Mega Man 3 (1990),1990-09-28,3.94,4,,0,Action
LOOM,1990-01-01,4.08,5,,1,Adventure
Wizardry 6: Bane of the Cosmic Forge,1990-12-31,2.74,1,,1,"Adventure, RPG"
Tel-Tel Stadium,1990-10-10,0.0,0,,0,Sports
Dirty Harry,1990-12-14,0.0,0,,0,Action
Muppet Adventure: Chaos at the Carnival,1990-11-01,0.0,0,,0,Action
Rastan Saga II,1990-07-06,0.0,0,,0,
Air Diver,1990-03-09,0.0,0,,0,
Darius,1990-03-16,0.0,0,,0,
Code Name: Viper,1990-02-23,0.0,0,,0,"Shooter, Action"
Alex Kidd in Shinobi World,1990-02-01,0.0,0,,0,Platformer
SolarStriker,1990-01-26,0.0,0,,0,
Race America,1990-01-01,0.0,0,,0,Racing
Pesterminator: The Western Exterminator,1990-01-01,0.0,0,,0,
Nintendo World Championships,1990-01-01,0.0,0,,0,
Loopz,1990-01-01,0.0,0,,0,"Strategy, Puzzle"
A Prehistoric Tale,1990-01-01,0.0,0,,0,Puzzle
Moon Ranger,1990-01-01,0.0,0,,0,Action
Déjà Vu 2: Lost in Las Vegas,1990-01-01,0.0,0,,0,Adventure
Silent Service II,1990-01-01,0.0,0,,0,
Corporation,1990-01-01,0.0,0,,0,"Shooter, Action, RPG"
Colorado,1990-01-01,0.0,0,,0,Arcade
KZ Manager,1990-01-01,0.0,0,,0,Strategy
Beverly Hills Cop (1990),1990-01-01,0.0,0,,0,
TV Sports Basketball,1990-01-01,0.0,0,,0,
Where in the World Is Carmen Sandiego? Deluxe Edition,1990-01-01,0.0,0,,0,Educational
Challenge of the Ancient Empires!,1990-01-01,0.0,0,,0,Arcade
Extase,1990-01-01,0.0,0,,0,"Strategy, Action"
Stellar 7,1990-01-01,0.0,0,,0,Simulation
Shanghai 2: Dragon's Eye,1990-01-01,0.0,0,,0,Board Games
Tetriller,1990-01-01,0.0,0,,0,Arcade
Dino Wars,1990-01-01,0.0,0,,0,"Arcade, Fighting"
Coloris,1990-01-01,0.0,0,,0,Puzzle
Atomix,1990-01-01,0.0,0,,0,Puzzle
LHX Attack Chopper,1990-01-01,0.0,0,,0,
Low Blow,1990-01-01,0.0,0,,0,Sports
Crime Wave,1990-01-01,0.0,0,,0,Arcade
Motor Psycho,1990-01-01,0.0,0,,0,Racing
Mindbender,1990-01-01,0.0,0,,0,
Scrapyard Dog,1990-01-01,0.0,0,,0,"Platformer, Adventure, Puzzle"
Todd's Adventures in Slime World,1990-01-01,0.0,0,,0,Action
Flood,1990-01-01,0.0,0,,0,
Ninja Golf,1990-01-01,0.0,0,,0,Sports
Projectyle,1990-01-01,0.0,0,,0,"Action, Sports"
Navy SEALS (1990),1990-01-01,0.0,0,,0,
Basketbrawl,1990-01-01,0.0,0,,0,Sports
Deliverance: Stormlord II,1990-01-01,0.0,0,,0,Platformer
ThunderJaws,1990-01-01,0.0,0,,0,
Anarchy,1990-01-01,0.0,0,,0,
Flimbo's Quest,1990-01-01,0.0,0,,0,
Conflict: Middle East Political Simulator,1990-01-01,0.0,0,,0,
Teenage Mutant Ninja Turtles (1990),1990-01-01,4.1,5,,0,Arcade
Strider II,1990-01-01,0.0,0,,0,
Fatal Run (1990),1990-01-01,0.0,0,,0,"Racing, Arcade, Fighting"
Adventures of Lolo 2 (1990),1990-01-06,0.0,0,,0,Puzzle
SRD: Super Real Darwin,1990-04-07,0.0,0,,0,
Granada,1990-04-14,0.0,0,,0,
Pitman (1990),1990-06-01,0.0,0,,0,Puzzle
Wall Street Kid,1990-06-01,0.0,0,,0,Strategy
Thunder Force III,1990-06-08,0.0,0,,0,
Starship Hector,1990-06-01,0.0,0,,0,"Shooter, Action"
Microsoft Solitaire,1990-05-22,0.0,0,,0,Card
Xenon 2: Megablast,1990-01-01,4.4,5,,0,"Shooter, Arcade"
Wings (2002),1990-10-18,0.0,0,,0,"Shooter, Simulation"
Bo Jackson Baseball,1990-10-01,0.0,0,,0,Sports
Hellfire,1990-09-28,0.0,0,,0,
Burning Force,1990-10-19,0.0,0,,0,
Super Glove Ball,1990-10-01,0.0,0,,0,Action
Fire Shark,1990-11-02,0.0,5,,0,
Digger T. Rock,1990-12-01,0.0,0,,0,Platformer
Heavy Unit,1990-12-12,0.0,0,,0,
MUSHA (1990),1990-12-21,0.0,4,,0,"Shooter, Arcade, Action"
Crack Down (1990),1990-12-20,0.0,4,,0,
James Pond,1990-01-01,3.5,3,,0,
Knights of the Crystallion,1990-01-01,0.0,0,,0,"Adventure, Puzzle"
Centurion: Defender of Rome,1990-01-01,0.0,4,,4,"Strategy, Action"
Buck Rogers: Countdown to Doomsday,1990-01-01,0.0,0,,0,RPG
Quest for Glory II: Trial by Fire,1990-01-01,0.0,0,,0,"Adventure, RPG"
Xenomorph (1990),1990-01-01,0.0,0,,0,RPG
Shadow of the Beast II,1990-01-01,0.0,0,,0,
Rampart (1990),1990-01-01,0.0,0,,0,"Strategy, Puzzle"
Kickle Cubicle,1990-06-29,0.0,4,,0,Puzzle
Heart of China,1990-12-31,0.0,0,,0,Adventure
Low G Man: The Low Gravity Man,1990-09-01,0.0,0,,0,"Platformer, Action"
Ziriax,1990-01-02,0.0,0,,0,"Shooter, Action, Simulation"
Shadow Dancer: The Secret of Shinobi,1990-12-01,4.09,4,,0,Action
Columns (1990),1990-06-29,3.6,4,,0,Puzzle
King's Quest 5: Absence Makes the Heart Go Yonder,1990-11-01,0.0,5,,0,Adventure
Uncharted Waters / 大航海時代,1990-01-01,0.0,0,,0,RPG
Shadow of the Ninja (1990),1990-08-10,3.63,4,,0,
Download,1990-06-22,0.0,0,,0,Shooter
Phantasy Star III: Generations of Doom,1990-04-21,3.47,4,,0,RPG
Castle of Illusion Starring Mickey Mouse (1990),1990-11-20,3.72,4,,0,Platformer
The Oregon Trail,1990-01-01,3.78,4,,7,"Arcade, Casual, Adventure, Educational"
Final Fantasy Legend II,1990-12-14,0.0,0,,0,RPG
Maupiti Island,1990-01-01,0.0,0,,0,Adventure
E-Motion,1990-01-01,0.0,0,,0,"Strategy, Arcade, Action, Puzzle"
Ultima VI: The False Prophet,1990-01-02,3.27,4,,0,RPG
Blue Max: Aces of the Great War,1990-01-01,0.0,0,,0,"Strategy, Action, Simulation"
Chip 'n Dale Rescue Rangers,1990-06-08,4.24,4,,0,Action
Image Fight,1990-03-16,0.0,0,,0,Shooter
Gun-Nac,1990-10-05,0.0,5,,0,
The Secret of Monkey Island,1990-10-01,4.35,5,,0,Adventure
Final Fantasy III (1990),1990-04-27,3.52,4,,0,RPG
Silent Service 2,1990-11-06,0.0,0,,1,Simulation
The Super Spy,1990-10-08,0.0,0,,0,Action
Pharaoh's Tomb,1990-12-14,1.89,1,,1,"Platformer, Action"
Conquests of the Longbow: The Legend of Robin Hood,1990-12-31,4.29,5,,1,"Adventure, Puzzle"
Eye of the Beholder,1990-01-01,3.21,4,,1,"Casual, Indie, Adventure, RPG"
Junction,1990-11-25,0.0,0,,0,Puzzle
Red Baron (1990),1990-12-01,0.0,0,,0,Simulation
Fire Hawk: Thexder - The Second Contact,1990-12-31,0.0,0,,0,Action
Mario Brothers,1990-11-26,4.0,4,,0,Arcade
Cyber Knight (1990),1990-10-10,0.0,0,,0,RPG
Battle Bull,1990-11-30,0.0,0,,0,Action
Romance of the Three Kingdoms II,1990-01-01,0.0,0,,0,"Strategy, Simulation"
Gremlins 2: The New Batch,1990-01-01,0.0,0,,0,"Platformer, Arcade, Puzzle"
F1 Circus,1990-01-01,0.0,0,,0,Racing
The Hunt for Red October,1990-01-01,0.0,0,,0,"Arcade, Action"
Police Quest III: The Kindred,1990-01-01,0.0,4,,0,Adventure
Hatris,1990-01-01,0.0,0,,0,Puzzle
Gauntlet: The Third Encounter,1990-01-01,0.0,0,,0,
Peek-A-Boo Poker,1990-01-01,0.0,0,,0,
The Ultimate Stuntman,1990-01-01,0.0,0,,0,Action
Wizardry 6+7,1990-01-01,0.0,0,,0,RPG
Catacomb,1990-01-01,0.0,0,,0,"Shooter, Arcade, Action"
Days of Thunder (1990),1990-01-01,0.0,0,,0,"Racing, Simulation"
Big Business,1990-01-01,0.0,0,,0,Strategy
Future Classics Collection,1990-01-01,0.0,0,,0,Arcade
Dawn Raider,1990-01-01,0.0,0,,0,Arcade
Alpha Waves,1990-01-01,0.0,0,,0,Platformer
Imperium,1990-01-01,0.0,0,,0,Shooter
JetFighter 2: Advanced Tactical Fighter,1990-01-01,0.0,0,,0,Simulation
Madame Ching's Dungeon of Ecstasy,1990-01-01,0.0,0,,0,Arcade
Mr. Boom,1990-01-01,0.0,0,,0,Arcade
7 Cards,1990-01-01,0.0,0,,0,Card
4D Sports: Tennis,1990-01-01,0.0,0,,0,Sports
SimEarth: The Living Planet,1990-01-01,0.0,0,,0,"Strategy, Educational"
Masterblazer,1990-01-01,0.0,0,,0,Action
Hit the Ice,1990-01-01,0.0,0,,0,Sports
Power Drift,1990-01-01,0.0,0,,0,Racing
Sharkey's 3D Pool,1990-01-01,0.0,0,,0,Sports
Vaxine,1990-01-01,0.0,0,,0,Arcade
European Soccer Challenge,1990-01-01,0.0,0,,0,Sports
Tunnels & Trolls: Crusaders of Khazan,1990-01-01,0.0,0,,0,RPG
Quattro compilations,1990-01-01,0.0,0,,0,"Racing, Sports"
Gazza II,1990-01-01,0.0,0,,0,Sports
It Came from the Desert SEGA,1990-01-01,0.0,0,,0,Action
Crazy Sue,1990-01-01,0.0,0,,0,
The Combatribes (1990),1990-01-01,0.0,0,,0,Action
Bio-ship Paladin,1990-01-01,0.0,0,,0,
The Killing Game Show,1990-01-01,0.0,0,,0,Action
Ishido: The Way of Stones,1990-01-01,0.0,0,,0,Puzzle
Scrabble: The Deluxe Computer Edition,1990-01-01,0.0,0,,0,Board Games
Links,1990-01-01,0.0,0,,0,Sports
Les Tuniques Bleues - North & South,1990-01-01,0.0,0,,0,Strategy
MegaTraveller 1: The Zhodani Conspiracy,1990-01-01,0.0,0,,0,RPG
Castle Master,1990-01-01,0.0,0,,0,"Adventure, RPG, Puzzle"
Bomberman: Users Battle,1990-01-01,0.0,0,,0,"Action, Puzzle"
StormLord,1990-01-01,0.0,0,,0,Arcade
Skate or Die 2: The Search for Double Trouble,1990-01-01,0.0,0,,0,
Saiyuuki World 2: Tenjoukai no Majin,1990-01-01,0.0,0,,0,"Platformer, Action"
Days of Thunder,1990-01-01,0.0,0,,0,Racing
Demon Sword,1990-01-01,0.0,0,,0,"Platformer, Action"
Bill Elliott's NASCAR Challenge,1990-01-01,0.0,0,,0,Racing
Venus The Flytrap,1990-01-01,0.0,0,,0,
Battle Command,1990-01-01,0.0,0,,0,"Strategy, Action, Simulation"
Parodius Da!,1990-01-01,0.0,4,,0,Arcade
Megapanel,1990-01-01,0.0,0,,0,Puzzle
Alien Brigade,1990-01-01,0.0,0,,0,
Alpha Waves (Continuum),1990-01-01,0.0,0,,0,Arcade
Legend of Faerghail,1990-01-01,0.0,0,,0,RPG
Pin Bot,1990-04-01,0.0,0,,0,
Sansara Naga,1990-03-23,0.0,0,,0,RPG
Soccer Mania,1990-04-27,0.0,0,,0,"Simulation, Sports"
Parodius! From Myth to Laughter,1990-04-25,0.0,0,,0,
NAM-1975,1990-04-26,0.0,0,,0,"Arcade, Action"
List of Nintendo Entertainment System games,1990-05-18,0.0,0,,0,Sports
The Adventures of Gilligan's Island,1990-07-01,0.0,0,,0,"Strategy, Adventure, Action"
Bonanza Bros. (1990),1990-06-18,3.82,4,,0,Platformer
Puss 'n Boots: Pero's Great Adventure,1990-06-01,0.0,0,,0,
To the Earth,1990-02-23,0.0,0,,0,Shooter
Wraith (1990),1990-01-05,0.0,0,,0,RPG
Lotus,1990-01-01,4.12,5,,0,Racing
Turrican,1990-01-01,4.67,5,,0,
Z-Out,1990-01-01,0.0,0,,0,
Captain Tsubasa II: Super Striker,1990-07-20,0.0,0,,0,Sports
Daedalian Opus,1990-07-20,0.0,0,,0,Puzzle
ESWAT: City Under Siege,1990-07-14,3.29,4,,0,Action
Kyūkai Dōchūki,1990-07-12,0.0,0,,0,Sports
The Bugs Bunny Birthday Blowout,1990-08-03,0.0,0,,0,Adventure
King's Quest 1: Quest for the Crown,1990-09-01,0.0,3,,0,Adventure
Dick Tracy (1990),1990-08-01,0.0,4,,0,Platformer
Bases Loaded 3,1990-07-27,0.0,0,,0,"Simulation, Sports"
Godzilla (1990),1990-10-18,0.0,0,,0,"Action, Puzzle"
After Burst,1990-10-26,0.0,0,,0,Action
Night Shift (1990),1990-10-01,0.0,0,,0,Action
Skate or Die: Bad 'N Rad,1990-09-01,0.0,0,,0,Action
Tecmo World Cup Soccer,1990-12-07,3.57,4,,0,Sports
The Goldhunt Adventures,1990-12-01,0.0,0,,0,Arcade
STED: Starfield of Memorable Relics,1990-07-27,0.0,0,,0,RPG
Magic Jewelry,1990-01-01,4.0,4,,0,Puzzle
Lorna,1990-01-01,0.0,0,,0,Action
Sword Master (1990),1990-12-21,0.0,0,,0,
Crystals of Arborea,1990-03-05,0.0,0,,0,RPG
Wrath of the Demon,1990-01-01,0.0,0,,0,"Arcade, Action"
Dragon Lord (1990),1990-01-01,0.0,0,,0,Strategy
StarBlade,1990-01-01,0.0,0,,0,Arcade
Quest for Glory 2: Trial by Fire,1990-01-01,0.0,5,,0,"Adventure, RPG"
Spellcasting 101: Sorcerers Get All the Girls,1990-01-01,0.0,0,,0,Adventure
E.V.O.: The Theory of Evolution,1990-05-26,0.0,0,,0,RPG
Little Puff in Dragonland,1990-01-01,0.0,0,,0,Adventure
Prehistorik 1+2,1990-12-31,0.0,4,,0,"Platformer, Action"
Magicland Dizzy (2010),1990-06-17,0.0,0,,0,Adventure
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,1990-08-03,3.75,4,,0,Action
Gunboat,1990-01-01,0.0,0,,0,"Action, Simulation"
Shadow Knights,1990-01-01,0.0,0,,0,"Platformer, Arcade, Action"
Michael Jackson's Moonwalker,1990-08-24,3.9,4,,0,"Shooter, Platformer"
DragonStrike,1990-01-01,0.0,0,,1,"Shooter, Action, RPG, Simulation"
James Bond: The Stealth Affair,1990-01-01,0.0,0,,0,Adventure
City Hunter,1990-03-02,0.0,0,,0,"Arcade, Adventure"
Tank Wars,1990-01-01,0.0,0,,0,"Strategy, Arcade"
SD The Great Battle,1990-12-29,0.0,0,,0,"Platformer, Action"
Yo! Noid,1990-03-16,4.12,4,,0,
