name,release_date,rating,rating_top,metacritic,playtime,genres
X: Beyond the Frontier,1999-07-01,3.35,4,67.0,1,"Strategy, Simulation"
Bust a Groove 2,1999-03-31,0.0,4,66.0,0,"Family, Action, Simulation"
STAR WARS: Episode I Racer,1999-05-16,4.08,4,66.0,0,"Racing, Arcade, Action"
Traitors Gate,1999-09-01,0.0,0,63.0,0,"Adventure, Puzzle"
Dino Crisis,1999-07-01,4.07,4,59.0,7,"Adventure, Action"
The Legend of Heroes III - Song of the Ocean,1999-12-09,0.0,0,58.0,0,RPG
Toy Story 2: Buzz Lightyear to the Rescue,1999-11-30,3.94,4,57.0,0,"Platformer, Adventure, Action"
Urban Chaos,1999-11-29,3.81,4,52.0,1,"Shooter, Adventure, Action, Puzzle"
Spec Ops II - Omega Squad,1999-10-31,0.0,0,50.0,0,"Shooter, Action"
Countdown Vampires,1999-12-22,0.0,0,41.0,0,"Adventure, Action"
Dancing Blade Katteni Momotenshi II: Tears of Eden,1999-09-30,0.0,0,,0,Adventure
Chōkūkan Night: Pro Yakyū King 2,1999-03-19,0.0,0,,0,Sports
Jikkyō GI Stable,1999-04-28,0.0,0,,0,Sports
Charlie Blast's Territory,1999-04-30,0.0,0,,0,Puzzle
Rally Challenge 2000,1999-08-06,0.0,0,,0,Racing
Ultimate 8 Ball,1999-01-01,0.0,0,,0,Sports
Jetboat Superchamps,1999-01-01,0.0,0,,0,"Racing, Arcade"
MiG Alley,1999-01-01,0.0,0,,0,Simulation
Deer Avenger 2,1999-01-01,0.0,0,,0,Arcade
This Is Football,1999-01-01,3.83,4,,0,
Picross NP Vol.5,1999-12-01,0.0,0,,0,Puzzle
Picross NP Vol.4,1999-10-01,0.0,0,,0,Puzzle
Field & Stream Trophy Hunting,1999-11-08,0.0,0,,0,Sports
Pong Pong's Learning Adventure: Back to the Future,1999-01-01,0.0,0,,0,"Educational, Adventure"
Sega Smash Pack,1999-02-01,0.0,0,,0,
Fly!,1999-08-01,0.0,0,,0,Simulation
Angel Egg,1999-01-01,0.0,0,,0,Arcade
Heated Wind,1999-01-01,0.0,0,,0,Arcade
No Fear Downhill Mountain Biking,1999-10-18,0.0,0,,0,Sports
AeroWings,1999-03-04,0.0,0,,0,Simulation
D's Garage 21: Koubo's Game - Tana o Maku Tori,1999-12-22,0.0,0,,0,Puzzle
Circadia (1999),1999-01-14,0.0,0,,0,RPG
Jet de GO!,1999-01-01,0.0,0,,0,Simulation
4x4 World Trophy,1999-10-31,0.0,0,,0,Racing
Advanced Video Poker,1999-01-01,0.0,0,,0,Card
KTuberling,1999-01-01,0.0,0,,0,Casual
CTris 2000,1999-05-30,0.0,0,,0,Arcade
Laser Burst,1999-01-01,0.0,0,,0,"Casual, Indie, Arcade"
F355 Challenge,1999-10-11,0.0,0,,0,"Racing, Simulation"
FA Premier League Football Manager 2000,1999-11-01,0.0,0,,0,"Strategy, Sports"
Picross NP Vol.1,1999-04-01,0.0,0,,0,Puzzle
Torneko: The Last Hope,1999-09-15,0.0,0,,0,RPG
Street Sk8er 2,1999-03-01,0.0,0,,0,"Simulation, Sports"
Zool: Majuu Tsukai Densetsu,1999-06-11,0.0,0,,0,RPG
Blast Thru,1999-08-01,0.0,0,,0,Arcade
NBA Showtime: NBA on NBC,1999-10-31,0.0,0,,0,Sports
NBA Jam 2000,1999-10-31,0.0,0,,0,Sports
Rising Zan: The Samurai Gunman,1999-03-25,0.0,0,,0,"Adventure, Action"
Typing Ougi Hokuto no Ken Gekiuchi,1999-03-01,0.0,0,,0,"Educational, Arcade, Fighting"
Men in Black: The Series,1999-03-01,0.0,0,,0,"Shooter, Action"
Pokémon Picross (Game Boy Color),1999-12-31,0.0,0,,0,Puzzle
Antz,1999-09-24,0.0,0,,0,
Earthworm Jim: Menace 2 the Galaxy,1999-12-07,0.0,0,,0,"Platformer, Action"
Close Combat 5: Invasion: Normandy - Utah Beach to Cherbourg,1999-12-31,0.0,0,,0,
Soul Fighter,1999-11-22,0.0,0,,0,Adventure
Ecsaform,1999-01-28,0.0,0,,0,"Strategy, RPG"
Akuma: Demon Spawn,1999-01-01,0.0,0,,0,"Action, RPG"
Zill O'll,1999-10-07,0.0,0,,0,RPG
ISS Pro Evolution,1999-05-11,4.67,5,,0,Sports
Madden NFL 2000,1999-07-31,0.0,0,,0,Sports
Vib-Ribbon (1999),1999-12-12,3.73,5,,0,Action
Battle Commander: The Return of Waroid,1999-11-01,0.0,0,,0,Strategy
NBA Courtside 2: Featuring Kobe Bryant,1999-10-31,0.0,0,,0,Sports
NHL Blades of Steel '99,1999-04-05,0.0,0,,0,Sports
Road Rash 64,1999-08-31,3.67,4,,0,Racing
R-Type DX,1999-07-20,0.0,0,,0,Shooter
Star Wars: Episode I - Gungan Frontier,1999-05-01,0.0,0,,0,Strategy
Baseball Stars Color,1999-03-19,0.0,0,,0,"Strategy, Action, Sports"
Dark Arms: Beast Buster,1999-10-21,0.0,0,,0,"Action, RPG"
Battle Hunter (1999),1999-03-17,0.0,0,,0,Strategy
Chocobo Racing,1999-03-18,4.0,4,,0,Racing
Catan - Die Erste Insel,1999-02-01,4.14,4,,0,Strategy
Yu-Gi-Oh! Forbidden Memories,1999-12-09,4.03,4,,52,
Digger Remastered,1999-03-28,0.0,0,,0,Arcade
Shattered Light,1999-01-01,0.0,0,,0,"Massively Multiplayer, Action, RPG"
Crazy Drake,1999-01-01,0.0,0,,0,Arcade
In the Raven Shadow,1999-01-01,0.0,0,,0,Adventure
Shadowgate 64: Trials of the Four Towers,1999-05-31,0.0,0,,0,Adventure
Giga Wing,1999-11-11,0.0,0,,0,
Hugo: Jungle Island,1999-06-01,3.86,4,,0,"Platformer, Arcade"
Yoot Tower,1999-01-01,0.0,0,,0,Strategy
Dr. Slump,1999-03-18,0.0,0,,0,Adventure
Echo Night 2: The Lord of Nightmares,1999-08-05,0.0,0,,0,Adventure
Fatal Fury: Wild Ambition,1999-01-28,0.0,0,,0,Fighting
Drakan: Order of the Flame,1999-07-14,4.28,4,,0,"Adventure, Action"
Scrabble 2,1999-10-04,0.0,0,,0,Board Games
Hoyle Word Games,1999-10-01,0.0,0,,0,
Realmz,1999-01-01,0.0,0,,0,RPG
Gruntz,1999-02-28,4.33,5,,0,"Strategy, Arcade"
Case Closed,1999-01-01,0.0,0,,0,"Adventure, Board Games"
Campaign 1776: The American Revolution,1999-01-01,0.0,0,,0,
Medabots,1999-07-23,0.0,0,,0,RPG
Star Wars: Pit Droids,1999-09-13,0.0,0,,0,Puzzle
Attack of the Saucerman,1999-07-01,0.0,0,,0,Action
The 4th Coming,1999-05-11,0.0,0,,0,"Massively Multiplayer, RPG"
Wet Attack: The Empire Cums Back,1999-01-01,0.0,0,,0,"Strategy, Adventure"
SWAT 3: Close Quarters Battle,1999-01-01,3.88,4,,0,"Shooter, Action, Simulation"
Demise: Rise of the Ku'Tan,1999-01-01,0.0,0,,0,RPG
"Thrust, Twist 'n' Turn",1999-01-01,0.0,0,,0,"Racing, Arcade"
"Blue's Clues: Lights On, Lights Off",1999-01-01,0.0,0,,0,Family
Kids Tetris,1999-01-01,0.0,0,,0,Arcade
Playmobil: Alex Builds His Farm,1999-01-01,0.0,0,,0,"Educational, Adventure"
Ferazel's Wand,1999-01-01,0.0,0,,0,Platformer
CatDog: The Quest for the Golden Hydrant,1999-11-01,0.0,0,,0,Arcade
Panzer Campaigns: Smolensk '41,1999-12-01,0.0,0,,0,Strategy
Imperialism 2: The Age of Exploration,1999-03-30,0.0,0,,1,Strategy
Guardian of Darkness,1999-05-01,0.0,0,,0,"Shooter, Action"
Meteor (1999),1999-03-06,0.0,0,,0,Shooter
Virus War II: Final,1999-01-01,0.0,0,,0,"Casual, Action"
Ready 2 Rumble Boxing,1999-09-08,3.92,4,,0,"Fighting, Sports"
Demolition Racer,1999-01-01,3.93,4,,0,"Racing, Arcade"
Winback: Covert Operations,1999-09-30,0.0,0,,0,"Shooter, Action"
Lode Runner 3-D,1999-03-26,0.0,0,,0,"Platformer, Action, Puzzle"
Discworld Noir,1999-07-05,4.0,4,,0,Adventure
Magic & Mayhem,1999-05-01,4.33,4,,0,"Strategy, RPG"
Neopets,1999-11-15,4.25,4,,0,Simulation
NIRA Intense Import Drag Racing,1999-01-01,0.0,0,,0,"Racing, Simulation"
Soul of the Samurai,1999-04-28,0.0,0,,0,
Rocket: Robot on Wheels,1999-10-31,0.0,0,,0,Platformer
Gungage,1999-09-24,0.0,0,,0,"Shooter, Arcade, Action"
SaGa Frontier 2,1999-04-01,3.71,4,,0,RPG
Shadow Tower (1999),1999-10-31,2.89,3,,0,RPG
JoJo's Bizarre Adventure,1999-10-14,4.4,5,,0,"Arcade, Fighting"
Yuuyami Doori Tankentai,1999-10-07,0.0,0,,0,Adventure
Z.A.R. Mission Pack,1999-01-01,0.0,0,,0,"Shooter, Action"
Jazz Jackrabbit 2 - The Christmas Chronicles,1999-11-25,0.0,0,,0,Arcade
Dead or Alive 2,1999-10-16,4.11,4,,0,Fighting
"Warhammer 40,000: Rites of War",1999-07-22,2.68,3,,1,Strategy
Unreal Mission Pack: Return to Na Pali,1999-06-01,3.88,4,,0,"Shooter, Action"
Fighting Steel: World War II Surface Combat 1939-1942,1999-01-01,0.0,0,,0,Strategy
Force 21,1999-01-01,0.0,0,,0,Strategy
Heavy Gear 2,1999-01-01,0.0,0,,0,"Shooter, Action, Simulation"
Bomber Pingouin,1999-01-01,0.0,0,,0,Arcade
Challenge Pool for Windows,1999-01-01,0.0,0,,0,Sports
Jungle Legend,1999-09-01,0.0,0,,0,"Shooter, Action, Puzzle"
Hard Truck: The Road to Victory,1999-07-06,4.27,4,,0,"Racing, Simulation"
Dick Johnson V8 Challenge,1999-12-01,0.0,0,,0,"Racing, Arcade"
Pharaoh + Cleopatra,1999-10-31,4.31,4,,1,"Strategy, Simulation"
Mario Party 2,1999-12-17,4.15,4,,5,Board Games
Revenant,1999-10-26,4.06,4,,1,"Indie, Action, RPG"
RollerCoaster Tycoon,1999-03-31,4.34,5,,1,Strategy
Jambo! Safari,1999-01-01,0.0,0,,0,"Racing, Arcade"
Psychometrer Eiji,1999-02-18,0.0,0,,0,Adventure
Hype: The Time Quest,1999-01-01,3.33,4,,0,"Adventure, Action, RPG"
Crazy Balls,1999-01-01,0.0,0,,0,Arcade
Bugs Bunny: Lost in Time,1999-05-31,4.0,4,,21,
Rollcage,1999-03-24,4.21,4,,2,"Racing, Arcade"
Speed Freaks,1999-09-15,0.0,0,,0,Racing
Crusaders of Might and Magic,1999-12-20,2.92,3,,1,Action
Alien Nations,1999-05-11,3.78,4,,1,Strategy
Total Annihilation: Kingdoms + Iron Plague,1999-06-24,2.82,4,,1,Strategy
Super Mario Bros. Deluxe,1999-05-01,4.0,5,,3,Platformer
Legend of Mana (1999),1999-07-15,4.32,5,,42,RPG
Missile Command,1999-01-01,2.5,1,,0,"Arcade, Shooter, Strategy, Action"
Garage: Bad Dream Adventure,1999-10-10,0.0,0,,6,"Indie, Adventure, RPG"
MindRover: The Europa Project,1999-01-01,0.0,0,,0,"Racing, Strategy, Arcade, Educational"
Kingsley's Adventure,1999-10-07,0.0,5,,0,"Platformer, Adventure, Action"
Мортал Комбат 5 Вован,1999-01-01,0.0,0,,0,Puzzle
Gorky 17,1999-09-28,3.4,4,,4,"Strategy, RPG"
Shenmue,1999-12-29,4.29,5,,0,"Adventure, RPG, Simulation"
Tomb Raider IV: The Last Revelation,1999-10-31,3.71,4,,1,"Shooter, Adventure, Action, Puzzle"
Spyro 2: Ripto's Rage!,1999-10-31,4.14,4,,0,"Arcade, Platformer, Adventure, Action"
Metal Slug X,1999-02-28,4.13,4,,3,"Casual, Arcade, Action, Fighting"
Fighter Maker,1999-01-01,0.0,0,,0,Fighting
Rocky Mountain Trophy Hunter,1999-08-01,0.0,0,,0,
Robot Ponkottsu 64: Nanatsu no Umi no Caramel,1999-12-24,0.0,0,,0,RPG
Kakutou Ryouri Densetsu Bistro Recipe,1999-12-10,0.0,0,,0,RPG
Lunatic Dawn Odyssey,1999-12-02,0.0,0,,0,RPG
My Garden (1999),1999-09-02,0.0,0,,0,Adventure
Mickey's Racing Adventure,1999-11-22,0.0,0,,0,"Racing, Adventure"
Flag to Flag,1999-03-25,0.0,0,,0,Racing
Xtom 3D,1999-01-01,0.0,0,,0,"Shooter, Arcade, Action"
US Slots,1999-01-01,0.0,0,,0,
Sweet Ange,1999-01-01,0.0,0,,0,Simulation
Snowboard Racer,1999-11-01,0.0,0,,0,Sports
秋之回忆,1999-09-30,0.0,0,,0,Adventure
Xenic,1999-02-01,0.0,0,,0,Arcade
Tournament of Warriors,1999-01-01,0.0,0,,0,"Arcade, Fighting"
Coaster Works,1999-12-09,0.0,0,,0,Simulation
Formula One '99,1999-01-01,0.0,0,,0,"Racing, Simulation, Sports"
Roland Garros '99,1999-07-01,0.0,0,,0,Sports
Official Formula 1 Racing,1999-01-01,0.0,0,,0,"Racing, Simulation, Sports"
Street Fighter III,1999-12-16,0.0,0,,0,Fighting
Pocket MuuMuu,1999-02-04,0.0,0,,0,Action
Stuart Little's Big City Adventures,1999-12-31,0.0,0,,0,Arcade
Animaniacs: A Gigantic Adventure,1999-06-15,0.0,0,,0,Arcade
The Crystal Key,1999-11-22,0.0,0,,0,Adventure
Space Battleship Yamato,1999-02-04,0.0,0,,0,"Strategy, Action"
Pong Pong's Learning Adventure: Mysteries of Human Body,1999-12-01,0.0,0,,0,"Educational, Adventure"
Shadow Madness,1999-04-30,0.0,0,,0,RPG
Disney's Magic Artist Studio,1999-01-01,0.0,0,,0,Family
NASCAR 2000,1999-09-24,0.0,0,,0,Racing
RollerCoaster Tycoon: Added Attractions Pack,1999-11-01,0.0,0,,0,Simulation
Tahl: Uncover the Evil Within,1999-01-01,0.0,0,,0,RPG
Metal Gear Solid Integral (DLC),1999-06-24,0.0,5,,0,"Adventure, Action, RPG"
X: Gold,1999-06-30,0.0,0,,0,"Action, Simulation"
Hazard,1999-01-01,0.0,0,,0,"Action, RPG"
Mob Rule,1999-07-01,0.0,0,,0,Strategy
Fisherman's Bait: A Bass Challenge,1999-01-31,0.0,0,,0,Simulation
Army Men: Air Attack (1999),1999-10-13,3.92,4,,0,"Shooter, Arcade"
DeviceReign,1999-02-25,0.0,0,,0,Strategy
Turok: Rage Wars (GBC),1999-11-01,0.0,0,,0,"Shooter, Action"
Warpath: Jurassic Park,1999-10-31,3.33,4,,0,Fighting
Cyber Troopers Virtual-On Oratorio Tangram,1999-12-09,0.0,0,,0,Action
Test Drive: Off-Road 3,1999-10-31,4.14,5,,0,"Racing, Arcade"
Goemon Mononoke Sugoroku,1999-12-25,0.0,0,,0,"Platformer, Adventure, Action"
Monaco Grand Prix,1999-06-30,0.0,0,,0,Racing
NBA Live 2000,1999-10-31,3.38,4,,0,Sports
Chocobo Collection-Happy 10th Anniversary,1999-11-22,0.0,0,,0,Family
BoomBots,1999-10-31,0.0,0,,0,Fighting
Crush Roller,1999-04-15,0.0,0,,0,"Strategy, Arcade, Puzzle"
Makai-Mura for WonderSwan,1999-07-22,0.0,0,,0,"Platformer, Action"
Panzer Front,1999-12-22,0.0,4,,0,Simulation
WCW Mayhem,1999-08-31,3.5,4,,0,"Fighting, Sports"
ChuChu Rocket!,1999-11-11,3.78,4,,0,Puzzle
Little Magic,1999-11-26,0.0,0,,0,Puzzle
Mupper Babies Toyland Train,1999-01-01,0.0,0,,0,Educational
Pet Wings,1999-01-01,0.0,0,,0,Arcade
Geo Shooters,1999-01-01,0.0,0,,0,Arcade
Integral Arm DX,1999-01-01,0.0,0,,0,Arcade
Moomintrolls: The Magic Lamp,1999-01-01,0.0,0,,0,Educational
M25 Racer,1999-10-01,0.0,0,,0,"Racing, Arcade"
Microsoft International Football 2000,1999-01-01,0.0,0,,0,Sports
Actua Ice Hockey 2,1999-01-01,0.0,0,,0,"Simulation, Sports"
Premier Manager: Ninety Nine,1999-08-01,0.0,0,,0,Sports
Pong: The Next Level,1999-10-31,0.0,0,,0,"Arcade, Sports"
Reah: Face the Unknown,1999-03-30,0.0,0,,9,
Snoboard Kids Plus,1999-05-13,0.0,0,,0,"Racing, Sports"
Panzer General 3D Assault,1999-09-28,0.0,0,,1,Strategy
Spec Ops 2: US Army Green Berets,1999-01-01,0.0,0,,0,"Shooter, Action"
Sonic the Hedgehog Pocket Adventure,1999-12-04,0.0,0,,0,Platformer
Wild Arms 2 (1999),1999-09-02,3.57,4,,0,"Action, RPG"
F-16 Aggressor,1999-02-01,0.0,0,,0,Simulation
Imperium Galactica II: Alliances,1999-12-01,0.0,0,,1,Strategy
Faust: The Seven Games of the Soul,1999-10-01,0.0,0,,0,Adventure
Spellbinder: The Nexus Conflict,1999-01-01,0.0,0,,0,"Massively Multiplayer, Action"
Monkey Hero,1999-02-28,0.0,0,,0,RPG
The Dukes of Hazzard: Racing for Home,1999-11-30,0.0,0,,0,"Racing, Arcade"
Игровая матрица,1999-12-01,0.0,0,,0,"Adventure, RPG, Puzzle, Arcade, Board Games"
Arc the Lad III,1999-10-28,0.0,4,,0,"Strategy, RPG"
Elemental Gimmick Gear,1999-05-27,0.0,0,,0,"Action, RPG"
Street Fighter III: 3rd Strike,1999-05-12,4.43,5,,0,Fighting
Natuk,1999-01-01,0.0,0,,0,RPG
Densha de Go! 2 Kōsoku-hen,1999-07-30,0.0,0,,0,Simulation
Rat Attack!,1999-08-31,0.0,0,,0,Puzzle
Armies of Armageddon: The Wargamers Development Kit 2K,1999-01-01,0.0,0,,0,Strategy
Driver's Education '99,1999-01-01,0.0,0,,0,"Racing, Educational, Simulation"
Extreme 500,1999-01-01,0.0,0,,0,"Racing, Simulation, Sports, Card, Board Games"
The War in Heaven,1999-01-01,0.0,0,,0,"Shooter, Action"
Slot City 2 Plus Video Poker,1999-01-01,0.0,0,,0,Card
The Nations,1999-07-01,0.0,0,,0,Strategy
NHL 2000,1999-01-01,3.75,4,,0,Sports
Zombie Revenge,1999-11-25,0.0,4,,0,Shooter
Duke Nukem: Zero Hour,1999-08-01,3.29,3,,0,"Shooter, Action"
Rugrats: Studio Tour,1999-11-10,0.0,0,,0,
Spawn (GBC),1999-09-15,0.0,0,,0,"Adventure, Action"
Frame Gride,1999-07-15,0.0,0,,0,Fighting
Threads of Fate (1999),1999-10-10,3.33,5,,0,"Action, RPG"
Sword of the Berserk: Guts' Rage,1999-12-16,4.12,5,,0,Action
Buriki One,1999-05-21,0.0,0,,0,Fighting
Nocturne,1999-10-28,4.09,4,,0,"Shooter, Adventure, Action"
Mini in Wonderland,1999-01-01,0.0,0,,0,Adventure
Choose Your Own Nightmare: Bite of the Vampire,1999-01-01,0.0,0,,0,"Casual, Adventure"
Why we Die,1999-12-01,0.0,0,,0,Educational
Pokémon Stadium,1999-04-30,3.98,4,,24,Strategy
The Pink Panther Hocus Pocus Pink,1999-01-01,4.24,4,,0,Adventure
STAR WARS - X-Wing Alliance,1999-02-28,2.87,1,,1,"Shooter, Action, Simulation"
AirXonix,1999-01-01,4.43,5,,0,"Casual, Arcade, Puzzle"
Sports Car GT,1999-01-01,0.0,0,,0,"Racing, Arcade, Simulation"
Expert Pool,1999-01-01,0.0,0,,0,Sports
Mortyr 2093-1944,1999-06-01,3.71,4,,0,"Shooter, Action"
Shadow Company: Left for Dead,1999-01-01,0.0,0,,0,Strategy
Psycho Rhythm,1999-10-29,0.0,0,,0,Casual
Grand Prix 500,1999-10-01,0.0,0,,0,"Racing, Simulation"
Arcade Pool 2,1999-07-01,0.0,0,,0,Sports
Громада,1999-07-27,0.0,0,,0,Arcade
TOCA 2: Touring Cars,1999-10-31,0.0,0,,0,Racing
Suzuki Alstare Extreme Racing,1999-11-10,0.0,0,,0,"Racing, Arcade"
Rugrats: Time Travelers,1999-01-01,0.0,0,,0,
Орда: Северный ветер,1999-11-03,0.0,0,,0,Strategy
Tanktics: War and Pieces,1999-10-08,0.0,0,,0,"Strategy, Arcade"
Amerzone: The Explorer's Legacy,1999-10-17,2.9,4,,1,Adventure
DARKSTONE,1999-07-30,3.52,4,,1,"Action, RPG"
Seven Kingdoms 2 HD,1999-07-31,3.11,4,,1,"Strategy, Indie, Simulation"
Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,1999-01-01,4.43,4,,1,"Casual, Educational, Adventure"
Lands of Lore 3,1999-03-03,3.56,4,,1,RPG
Warcraft 2: Battle.net Edition,1999-01-01,4.05,4,,0,Strategy
Silver,1999-08-31,3.97,4,,1,"Card, Adventure, Action, RPG"
Tomb Raider: The Times Exclusive Playable Level,1999-12-01,3.25,4,,1,"Platformer, Adventure, Action"
"Spy Fox 2 ""Some Assembly Required""",1999-01-01,4.0,4,,3,"Casual, Educational, Adventure"
F-22 Lightning 3,1999-04-30,0.0,0,,2,Simulation
Exist,1999-01-01,0.0,0,,1,"Shooter, Adventure, Action, Casual, Indie, Massively Multiplayer"
Grand Theft Auto Mission Pack: London 1969,1999-03-31,3.39,4,,0,"Racing, Arcade"
Rich Diamond,1999-06-01,0.0,0,,0,
Destrega (1998),1999-01-31,0.0,0,,0,"Action, Fighting"
Little Ida,1999-01-01,0.0,0,,0,"Platformer, Arcade"
"Pokémon Gold, Silver",1999-11-21,4.38,5,,900,RPG
Heroes of Might and Magic 3: The Restoration of Erathia,1999-03-03,4.36,5,,0,Strategy
Top Gear Pocket,1999-03-25,0.0,0,,0,Racing
Jinsei Game 64,1999-03-19,0.0,0,,0,Board Games
Trick'N Snowboarder,1999-02-04,0.0,0,,0,Sports
G-Police: Weapons of Justice,1999-08-31,0.0,0,,0,Shooter
Extreme Mountain Biking,1999-01-01,0.0,0,,0,"Racing, Arcade, Sports"
Speed Devils,1999-10-14,0.0,0,,0,Racing
KO: Ultra-Realistic Boxing,1999-02-01,0.0,0,,0,Sports
Links LS 2000,1999-01-01,0.0,0,,0,Sports
NFL Fever 2000,1999-08-13,0.0,0,,0,Sports
Hoyle Slots and Video Poker,1999-05-01,0.0,0,,0,
Virtual Tennis,1999-03-01,0.0,0,,0,Sports
Collapse!,1999-01-01,0.0,0,,0,Puzzle
Shoot Sam,1999-01-01,0.0,0,,0,Arcade
Super Hero Operations,1999-01-01,0.0,0,,0,RPG
BoaBite 3D,1999-09-04,0.0,0,,0,Arcade
Wow Mix Club,1999-01-01,0.0,0,,0,Arcade
Ferion,1999-12-12,0.0,0,,0,Strategy
F1 World Grand Prix 1999 Season,1999-12-30,0.0,0,,0,"Racing, Sports"
Tiny Toon Adventures: Toonenstein,1999-11-02,0.0,0,,0,Adventure
BVS Solitaire Collection,1999-01-01,0.0,0,,0,"Casual, Card, Puzzle"
NASCAR Racing 3,1999-01-01,0.0,0,,0,"Racing, Simulation, Sports"
Tokyo Xtreme Racer,1999-06-24,0.0,0,,0,Racing
Disney's Animated Storybook: Winnie The Pooh & Tigger Too,1999-04-30,0.0,0,,0,Family
Creatures Adventures,1999-09-03,0.0,0,,0,"Educational, Simulation"
Bangai-O,1999-09-03,0.0,0,,0,
Gaia Crusaders,1999-07-01,0.0,0,,0,"Arcade, Action"
Dragon Warrior I & II,1999-09-23,0.0,0,,0,RPG
Bionic Commando: Elite Forces,1999-01-01,0.0,0,,0,
Killer Loop,1999-10-31,0.0,0,,0,Racing
Irritating Stick,1999-01-30,0.0,0,,0,"Action, Puzzle"
Bomberman Max,1999-12-17,0.0,0,,0,Action
NASCAR Road Racing,1999-05-26,0.0,0,,0,"Racing, Arcade, Simulation, Sports"
