name,release_date,rating,rating_top,metacritic,playtime,genres
Endorfun,1995-01-01,0.0,0,,0,"Strategy, Puzzle"
Zoop,1995-01-01,0.0,0,,0,Arcade
Wing Commander 4: The Price of Freedom,1995-12-30,3.88,5,,1,"Shooter, Action"
Asterix & Obelix,1995-01-01,3.78,4,,0,
Romancing SaGa 3,1995-11-11,3.86,5,,3,RPG
3D Pinball: Space Cadet,1995-01-01,4.05,4,,0,"Arcade, Action"
Welcome to the Future,1995-01-01,0.0,0,,0,Adventure
Star Wars: Dark Forces,1995-02-28,3.67,4,,1,"Shooter, Action"
"I Have No Mouth, and I Must Scream",1995-10-31,3.31,4,,3,"Adventure, Puzzle"
Ultimate Doom,1995-12-31,4.43,5,,1,"Shooter, Action"
Worms,1995-01-01,3.78,4,,1,"Strategy, Arcade, Action"
Nage Libre: Seijaku no Suishin,1995-02-24,0.0,0,,0,Strategy
Dark Seed II,1995-11-30,0.0,0,,0,Adventure
Prisoner of Ice,1995-01-01,0.0,0,,0,Adventure
Aquanaut's Holiday,1995-06-30,0.0,0,,0,Simulation
PO'ed,1995-11-06,0.0,0,,0,
Hebereke's Popoitto,1995-03-03,0.0,0,,0,Puzzle
Brain Dead 13,1995-01-01,0.0,0,,0,Arcade
Super Street Fighter 2 Turbo,1995-03-01,4.07,4,,0,"Arcade, Fighting"
Space Hulk: Venegance of the Blood Angels,1995-01-01,3.0,3,,0,"Shooter, Strategy, Action"
Space Pirates (American Laser Games),1995-01-01,0.0,0,,0,Arcade
Surfin' Sam (1995),1995-01-02,0.0,0,,0,Simulation
Sylvan Tale,1995-01-27,0.0,0,,0,RPG
Megami Tensei Gaiden: Last Bible Special,1995-03-24,0.0,0,,0,RPG
Disney's Bonkers: Wax Up!,1995-01-01,0.0,0,,0,"Platformer, Adventure"
NFL Quarterback Club 96,1995-10-27,0.0,0,,0,Sports
Mobile Suit Gundam,1995-06-23,0.0,0,,0,"Shooter, Action"
Stargate (1995),1995-04-17,3.62,4,,0,"Platformer, Action"
Férias Frustradas do Pica-Pau,1995-01-01,0.0,0,,0,
Ninku,1995-07-21,0.0,0,,0,RPG
Tempo,1995-03-24,0.0,0,,0,
Wings of Glory,1995-01-01,0.0,0,,1,"Strategy, Indie, Board Games, Simulation"
Mission Critical,1995-10-31,0.0,0,,0,"Strategy, Adventure"
Mighty Morphin Power Rangers: The Movie (BG),1995-06-30,3.8,4,,0,"Action, Fighting"
Montana Solitaire,1995-01-01,0.0,0,,0,"Card, Family"
Super Chinese Land 1-2-3,1995-09-13,0.0,0,,0,"Action, RPG"
Magic Knight RayEarth 2nd: The Missing Colors,1995-10-27,0.0,0,,0,RPG
IndyCar Racing 2,1995-01-01,0.0,0,,0,"Racing, Sports"
Death from Above (1995),1995-01-01,0.0,0,,0,Action
Johnny Mnemonic,1995-05-26,0.0,0,,0,Adventure
Ascendancy,1995-01-02,4.5,5,,0,Strategy
Beavis and Butt-Head in Virtual Stupidity,1995-01-01,3.86,4,,0,"Arcade, Adventure"
Jupiter Strike,1995-08-25,0.0,0,,0,
Atari Karts,1995-12-15,0.0,0,,0,"Racing, Family"
Power Instinct,1995-01-01,0.0,0,,0,"Action, Fighting"
Gloom (1995),1995-01-01,0.0,0,,0,"Adventure, Action"
Sensible Train Spotting,1995-08-01,0.0,0,,0,
Base Jumpers,1995-01-01,0.0,0,,0,
Super Asteroids & Missile Command,1995-01-01,0.0,0,,0,Shooter
Ghoul Patrol (1995),1995-05-26,0.0,0,,0,"Shooter, Adventure, Action"
Timecop,1995-02-17,0.0,0,,0,"Platformer, Action"
Farland Story,1995-02-24,0.0,0,,0,"Strategy, RPG"
The Amazing Spider Man: Lethal Foes,1995-03-17,0.0,0,,0,Action
Troy Aikman NFL Football,1995-02-01,0.0,0,,0,"Simulation, Sports"
Total Football,1995-01-01,0.0,0,,0,
Farland Story 2,1995-12-22,0.0,0,,0,RPG
Justice League Task Force,1995-09-01,3.14,4,,0,Fighting
Chōkyūkai Miracle Nine,1995-07-21,0.0,0,,0,"Simulation, Sports"
Tecmo Super Bowl III: Final Edition,1995-08-04,0.0,0,,0,"Simulation, Sports"
Marsupilami,1995-10-01,0.0,0,,0,Action
Player Manager 2,1995-01-01,0.0,0,,0,"Strategy, Sports"
Mahou Kishi Rayearth (SNES),1995-09-29,0.0,0,,0,RPG
Tamori's Picross,1995-06-13,0.0,0,,0,Puzzle
Monster Max,1995-01-01,0.0,0,,0,"Adventure, Puzzle"
Super Chinese World 3,1995-12-22,0.0,0,,0,"Action, RPG"
Jikkyou Oshaberi Parodius,1995-12-15,0.0,0,,0,Shooter
Go Go Ackman 3,1995-12-15,0.0,0,,0,"Platformer, Adventure, Action"
Rollin',1995-01-01,0.0,0,,0,Arcade
Once Upon a Forest,1995-01-01,0.0,0,,0,Adventure
C.E.O. (AIV Network$),1995-01-01,0.0,0,,0,Strategy
Wrath of Earth,1995-01-01,0.0,0,,0,"Shooter, Action"
Arctic Moves,1995-01-01,0.0,0,,0,Arcade
Star Wars: TIE Fighter Collector's CD-ROM,1995-01-01,4.12,5,,0,Simulation
Strip Blackjack Part Three: Fashion Girls Collection,1995-01-01,0.0,0,,0,Card
SimTown,1995-01-01,3.83,4,,0,Strategy
Actua Soccer,1995-01-01,0.0,0,,0,Sports
Little Fighter,1995-01-01,0.0,0,,0,"Arcade, Fighting"
Operation: Carnage,1995-01-01,0.0,0,,0,Arcade
SuperKarts,1995-01-01,0.0,0,,0,"Racing, Arcade"
Ultimate Soccer Manager,1995-01-01,0.0,0,,0,"Strategy, Sports"
Nerves of Steel,1995-01-01,0.0,0,,0,"Shooter, Action"
Front Page Sports: Football Pro '96,1995-01-01,0.0,0,,0,Sports
Pressure Drop,1995-01-01,0.0,0,,0,Arcade
Old Time Baseball,1995-01-01,0.0,0,,0,Sports
Qin: Tomb of the Middle Kingdom,1995-01-01,0.0,0,,0,"Adventure, Puzzle"
The Raven Project,1995-01-01,0.0,0,,0,"Arcade, Simulation"
Loadstar: The Legend of Tully Bodine,1995-01-01,0.0,0,,0,Arcade
Alien Checkers,1995-01-01,0.0,0,,0,Board Games
BrickBuster,1995-01-01,0.0,0,,0,Arcade
Rings of the Magi,1995-01-01,0.0,0,,0,Puzzle
Steel Panthers,1995-01-01,0.0,0,,0,Strategy
Virtual Snooker,1995-01-01,0.0,0,,0,Sports
SK-111 Star Killer,1995-01-01,0.0,0,,0,Arcade
Kid Works Deluxe,1995-01-01,0.0,0,,0,Educational
Hellfire Zone,1995-01-01,0.0,0,,0,Arcade
Military Tetris,1995-01-01,0.0,0,,0,Arcade
Rebel Runner,1995-01-01,0.0,0,,0,Arcade
Polytris,1995-01-01,0.0,0,,0,Arcade
Gourmet Warriors,1995-09-28,0.0,0,,0,Action
NHL Hockey '96,1995-10-01,0.0,0,,0,Sports
Zyclunt: Blade Warrior,1995-10-01,0.0,0,,0,Arcade
MechWarrior 2: Ghost Bear's Legacy,1995-11-01,0.0,4,,0,Simulation
Joyous Rebel,1995-12-27,0.0,0,,0,RPG
Flip-Flop,1995-01-01,3.91,4,,0,Puzzle
Guilty,1995-01-01,0.0,0,,0,"Indie, Adventure"
SFPD Homicide,1995-01-01,0.0,0,,0,Adventure
Thor's Hammer Trilogy,1995-01-01,0.0,0,,0,RPG
Radix: Beyond the Void,1995-01-01,0.0,0,,0,"Shooter, Action"
HardBall 5,1995-01-01,0.0,0,,0,Sports
Shanghai: Great Moments,1995-01-01,0.0,0,,0,
DK Eyewitness: Virtual Reality Cats,1995-01-01,0.0,0,,0,"Casual, Educational"
Celtic Tales: Balor of the Evil Eye,1995-01-01,0.0,0,,0,"Strategy, RPG"
Offensive: Western Front 1944-45,1995-01-01,0.0,0,,0,Strategy
FX Fighter,1995-01-01,0.0,0,,0,"Arcade, Fighting"
Rapid Assault,1995-01-01,0.0,0,,0,"Racing, Action"
Solitaire Devil,1995-01-01,0.0,0,,0,Card
NFL Quarterback Club '96,1995-01-01,0.0,0,,0,Sports
The Scroll,1995-01-01,0.0,0,,0,Adventure
Earthworm Jim for Windows 95,1995-01-01,0.0,0,,0,Platformer
Aliens: A Comic Book Adventure,1995-01-01,0.0,0,,0,Adventure
Alien Odyssey,1995-01-01,0.0,0,,0,"Adventure, Action"
Bad Toys,1995-01-01,0.0,0,,0,"Shooter, Action"
World Class Rugby '95,1995-01-01,0.0,0,,0,Sports
Fighter Wing,1995-01-01,0.0,0,,0,Simulation
World at War: D-Day - America Invades!,1995-01-01,0.0,0,,0,Strategy
The Curse of Armand Castle,1995-01-01,0.0,0,,0,Arcade
Canon Bubble Mania,1995-01-01,0.0,0,,0,Arcade
Rodge Rock in Retro Active,1995-01-01,0.0,0,,0,Arcade
Classics Arcade Action for Windows,1995-01-01,0.0,0,,0,Arcade
Jurassic Chess,1995-01-01,0.0,0,,0,
Shakii the Wolf,1995-01-01,0.0,0,,0,Arcade
Playskool Puzzles,1995-01-01,0.0,0,,0,
Action Soccer,1995-03-01,0.0,0,,0,Sports
Power Pinochle,1995-07-01,0.0,0,,0,Card
Graditor,1995-03-01,0.0,0,,0,Arcade
Iron Assault,1995-01-01,0.0,0,,0,Simulation
Wolfsbane (1995),1995-06-01,0.0,0,,0,Adventure
Empire 2: The Art of War,1995-08-01,0.0,0,,0,Strategy
Breach 3,1995-07-01,0.0,0,,0,Strategy
Turrican 2: The Final Fight,1995-12-01,0.0,0,,0,Arcade
Tails Adventure,1995-09-22,0.0,0,,0,Adventure
Iron Commando,1995-02-09,0.0,0,,0,
Strikers 1945,1995-01-01,0.0,0,,0,
Crazy Hospital 2,1995-01-01,0.0,0,,0,Strategy
NBA Live 96,1995-12-31,0.0,0,,0,Sports
CyberMage: Darklight Awakening,1995-01-01,0.0,0,,0,"Shooter, Action"
Zeek the Geek,1995-01-01,0.0,0,,0,Puzzle
Jack the Ripper (1995),1995-01-01,0.0,0,,0,Adventure
Kyuuyaku Megami Tensei,1995-03-31,4.11,4,,0,RPG
Galaxy Fight: Universal Warriors,1995-01-24,0.0,0,,0,Fighting
Cyberbots: Full Metal Madness,1995-04-20,0.0,4,,0,"Action, Fighting"
BS The Legend of Zelda,1995-04-06,0.0,0,,0,"Adventure, Action, RPG"
International Superstar Soccer Deluxe,1995-09-22,4.45,5,,0,Sports
Fade to Black,1995-01-01,3.08,4,,0,"Shooter, Action"
SimCity 2000 for Windows,1995-01-01,4.0,5,,0,Strategy
Mega Man 7 (1995),1995-03-24,4.11,4,,0,"Platformer, Action"
Super Bomberman 3,1995-04-28,4.38,4,,0,Action
Disney's Magical Quest 3 Starring Mickey & Donald,1995-12-08,3.88,4,,0,Platformer
Addams Family Values,1995-01-01,0.0,0,,0,RPG
Scooby-Doo Mystery,1995-01-01,3.64,5,,0,Adventure
Toy Story,1995-01-01,3.47,4,,5,Puzzle
Loaded,1995-12-12,3.29,4,,0,"Shooter, Action"
Survival,1995-01-01,0.0,0,,0,"Adventure, Action, Strategy, Arcade, Massively Multiplayer"
Shin Megami Tensei: Devil Summoner,1995-12-25,0.0,4,,0,RPG
Immoral Cumbat,1995-01-01,0.0,0,,0,"Shooter, Action"
Suikoden,1995-12-15,4.16,4,,19,RPG
Vectorman (1995),1995-10-24,3.91,4,,0,"Platformer, Arcade, Action"
Phantasmagoria,1995-07-30,3.57,4,,1,Adventure
Lunar Commander 2,1995-01-01,0.0,0,,0,Strategy
Lode Runner On-Line: The Mad Monks' Revenge,1995-01-01,0.0,0,,0,Arcade
Bermuda Syndrome,1995-01-01,0.0,0,,0,Arcade
仙剑奇侠传,1995-07-07,3.9,5,,0,RPG
Toy Story (SNES),1995-11-22,0.0,0,,0,Platformer
The 11th Hour,1995-12-12,3.45,5,,1,Adventure
Bioforge,1995-03-28,3.27,4,,1,"Adventure, Action"
Descent (1996),1995-03-17,4.12,4,,1,"Shooter, Action"
Torin's Passage,1995-10-30,4.08,4,,1,Adventure
Transport Tycoon Deluxe,1995-01-01,4.36,5,,0,Strategy
Chaos Control,1995-01-01,0.0,0,,1,"Arcade, Adventure, Action"
Gex,1995-01-05,4.16,4,,1,"Platformer, Action"
WWF WrestleMania: The Arcade Game,1995-01-01,4.25,4,,0,"Arcade, Fighting"
Ristar,1995-02-16,4.16,4,,1,"Platformer, Action"
Pitfall: The Mayan Adventure,1995-01-01,4.08,4,,0,"Platformer, Arcade"
Magic Carpet 2: The Netherworlds,1995-09-07,3.89,4,,3,"Shooter, Action"
Trials of Mana,1995-09-30,4.19,5,,0,"Action, RPG"
Final Fight 3,1995-12-21,4.19,4,,0,
Doom Troopers: Mutant Chronicles,1995-05-01,3.96,4,,0,Action
Secret of Evermore,1995-10-01,4.39,5,,0,RPG
Donkey Kong Country 2: Diddy's Kong Quest,1995-11-20,4.38,5,,10,Platformer
The Firemen 2: Pete & Danny,1995-01-01,0.0,0,,0,Action
Master Levels for Doom II,1995-08-03,3.86,4,,1,"Shooter, Action"
Hong Kong 97,1995-04-02,0.0,0,,0,"Shooter, Action"
Criticom,1995-11-29,0.0,0,,0,Fighting
Philosoma,1995-07-28,0.0,0,,0,"Shooter, Action"
In the Hunt,1995-11-10,4.12,5,,0,"Shooter, Action"
Midnight Run: Road Fighter 2,1995-12-01,0.0,0,,0,Racing
Goal Storm,1995-12-22,0.0,0,,0,Sports
Mega Man: The Power Battle,1995-10-01,0.0,0,,0,"Action, Fighting"
Mr. Do!,1995-06-23,0.0,0,,0,
J.League Jikkyou Winning Eleven,1995-07-21,0.0,0,,0,"Action, Sports"
Samurai Shodown III: Blades of Blood,1995-11-15,0.0,0,,0,Fighting
WORLD HEROES PERFECT,1995-06-30,0.0,0,,0,"Action, Fighting"
Return Fire,1995-01-01,4.0,4,,0,Arcade
Corpse Killer,1995-08-25,0.0,0,,0,Action
Lucienne's Quest,1995-09-15,0.0,0,,0,RPG
Youkai Buster: Ruka no Daibouken,1995-06-09,0.0,0,,0,"Platformer, Action"
Super R.B.I. Baseball,1995-06-01,0.0,0,,0,"Simulation, Sports"
Super Solitaire,1995-07-23,0.0,0,,0,Board Games
Kishin Douji Zenki: Battle Raiden,1995-08-04,0.0,0,,0,"Platformer, Action"
Inazuma Serve Da!! Super Beach Volley,1995-08-04,0.0,0,,0,Sports
Mighty Morphin Power Rangers: The Fighting Edition,1995-09-01,4.11,4,,0,Fighting
Big Sky Trooper,1995-10-01,0.0,0,,0,Action
Super Turrican 2,1995-09-29,0.0,0,,0,Action
Madden NFL '96,1995-11-10,0.0,0,,0,Sports
Alien Breed 3D,1995-01-01,0.0,0,,0,
The Ooze (1995),1995-09-22,0.0,0,,0,Action
Ultra Vortek,1995-01-01,0.0,0,,0,Fighting
"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe",1995-01-01,3.86,4,,0,Adventure
Behind the Iron Gate,1995-01-01,0.0,0,,0,
ATR: All Terrain Racing,1995-01-01,0.0,0,,0,Racing
Guardians,1995-01-01,0.0,0,,0,
High Seas Trader,1995-01-01,0.0,0,,0,Strategy
Roketz,1995-01-01,0.0,0,,0,Arcade
Best of Microsoft Entertainment Pack,1995-01-01,0.0,0,,0,"Strategy, Puzzle"
Jack Bros.,1995-09-29,0.0,0,,0,Adventure
Michael Andretti's Indy Car Challenge,1995-01-20,0.0,0,,0,Racing
Gravon: Real Virtuality,1995-08-01,0.0,0,,0,"Action, Simulation"
Top Gear 3000,1995-04-28,4.17,4,,0,Racing
Metal Warriors,1995-02-01,4.0,4,,0,"Platformer, Action"
King Arthur & the Knights of Justice,1995-05-01,0.0,0,,0,
Dust: A Tale of the Wired West,1995-06-30,0.0,0,,0,"Indie, Adventure, Action"
Mighty Mike,1995-01-01,0.0,0,,0,"Platformer, Action"
Foul Play: Mystery at Awkward Manor,1995-12-31,0.0,0,,0,Adventure
P.T.O. II,1995-02-17,0.0,0,,0,
Kingpin Bowling,1995-01-01,0.0,0,,0,"Family, Sports"
ESPN Extreme Games,1995-09-09,3.75,4,,0,"Racing, Sports"
Weaponlord,1995-01-01,3.29,4,,0,Fighting
Earth Defense,1995-01-01,0.0,0,,0,
Fever Pitch Soccer,1995-01-01,0.0,0,,0,Sports
Squirrel King,1995-01-01,0.0,0,,0,Action
Barkley Shut Up and Jam! 2,1995-06-01,0.0,0,,0,Sports
Sampras Tennis 96,1995-01-01,0.0,0,,0,Sports
Spirou,1995-01-01,0.0,0,,0,"Platformer, Action"
Doom Trooper,1995-01-01,3.54,4,,0,
Mario's Picross,1995-03-14,3.0,4,,9,Puzzle
War 2410,1995-12-01,0.0,0,,0,Strategy
Super Chinese Land 3,1995-01-13,0.0,0,,0,
Disney's Animated Storybook: Winnie The Pooh and the Honey Tree,1995-08-28,0.0,0,,0,"Educational, Family"
Darxide,1995-01-01,0.0,0,,0,
Cheese Cat-Astrophe Starring Speedy Gonzales,1995-02-01,0.0,0,,0,Action
Wild Woody,1995-01-01,0.0,0,,0,
Cutthroat Island,1995-01-01,0.0,1,,0,
The Adventures of Batman & Robin (SegaDC),1995-07-01,0.0,0,,0,"Educational, Platformer, Action"
Eternal Champions: Challenge from the Dark Side,1995-02-01,0.0,0,,0,Fighting
