name,release_date,rating,metacritic,playtime,genres
Gothic II: Gold Edition,2010-01-13,4.41,79.0,1,"Action, RPG"
Halo: Reach,2010-09-14,4.28,91.0,11,Shooter
Cave Story+,2010-03-22,3.94,83.0,2,"Indie, Platformer, Adventure, Action"
Poker Night at the Inventory,2010-11-22,3.4,71.0,3,"Casual, Card, Sports"
Two Worlds II,2010-11-09,3.01,76.0,5,RPG
Shank,2010-08-10,3.67,67.0,2,"Arcade, Indie, Adventure, Action"
Costume Quest,2010-10-19,3.43,,4,"Adventure, Action, RPG, Casual, Family"
Aliens vs. Predator,2010-02-16,3.54,68.0,3,"Shooter, Action"
BIT.TRIP RUNNER,2010-05-16,3.33,,2,"Indie, Arcade, Action"
Dragon Age: Origins - Ultimate Edition,2010-10-26,4.44,88.0,7,RPG
LEGO Harry Potter: Years 1-4,2010-06-03,3.81,79.0,3,"Family, Platformer, Adventure, Action"
STAR WARS Empire at War - Gold Pack,2010-05-25,3.79,,2,Strategy
Back to the Future: The Game,2010-12-21,3.39,74.0,2,"Adventure, Action, Puzzle"
Puzzle Agent,2010-06-30,3.16,70.0,2,"Casual, Adventure, Puzzle"
"Warhammer 40,000: Dawn of War II Chaos Rising",2010-03-11,3.94,85.0,4,"Strategy, RPG"
Supreme Commander 2,2010-03-01,3.27,77.0,3,"Strategy, Simulation"
Sniper: Ghost Warrior,2010-06-24,2.96,55.0,1,"Shooter, Action"
Prince of Persia: The Forgotten Sands,2010-05-18,3.62,75.0,2,"Adventure, Action"
Swords and Soldiers HD,2010-12-02,2.64,,1,"Casual, Strategy, Indie, Action"
Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,2010-04-15,2.97,,1,"Adventure, Action"
God of War III,2010-03-16,4.42,92.0,10,Action
Beat Hazard,2010-04-15,3.62,70.0,4,"Casual, Indie, Action"
Sam & Max The Devil's Playhouse Episode 2 The Tomb of Sammun-Mak,2010-05-18,2.88,,4,Adventure
Sam & Max: The Devil's Playhouse - Episode 3: They stole Max's brain!,2010-06-22,2.93,,4,Adventure
Sam & Max The Devil's Playhouse Episode 4: Beyond Alley of Dolls,2010-07-20,2.97,,3,Adventure
Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,2010-08-30,2.97,,3,Adventure
Worms Reloaded,2010-08-26,3.67,79.0,3,Strategy
SimCity 4 Deluxe Edition,2010-07-20,3.9,,2,"Strategy, Simulation"
Monkey Island 2 Special Edition: LeChuck’s Revenge,2010-07-07,4.27,87.0,3,"Adventure, Action"
Danganronpa: Trigger Happy Havoc,2010-11-25,4.27,82.0,10,Adventure
Dante's Inferno,2010-02-05,3.92,75.0,23,"Adventure, Action"
Alien Breed 2: Assault,2010-09-22,2.63,63.0,1,"Shooter, Arcade, Action"
ArcaniA,2010-10-11,2.45,63.0,1,"Action, RPG"
King's Bounty: Crossworlds,2010-09-17,3.87,78.0,2,"Strategy, RPG"
Alien Breed: Impact,2010-06-02,2.91,64.0,1,"Shooter, Arcade, Action"
Toribash,2010-07-12,3.3,,1,"Strategy, Indie, Action"
Singularity,2010-06-25,3.99,76.0,5,Shooter
Lead and Gold: Gangs of the Wild West,2010-04-08,2.54,70.0,1,Action
Skate 3,2010-05-11,4.15,80.0,9,"Arcade, Sports"
Revenge of the Titans,2010-12-14,2.98,79.0,2,"Strategy, Indie, Action"
Split/Second,2010-05-18,3.94,79.0,5,"Racing, Arcade, Action"
Bejeweled 3,2010-12-07,3.49,82.0,3,"Casual, Strategy, Family, Puzzle"
Napoleon: Total War,2010-02-23,3.67,81.0,4,Strategy
Transformice,2010-05-02,3.03,,1,"Indie, Massively Multiplayer"
Castlevania: Lords of Shadow,2010-10-05,3.91,84.0,6,"Adventure, Action"
The Guild II,2010-06-24,3.31,61.0,1,"Strategy, Simulation"
HOARD,2010-11-02,2.7,65.0,1,"Action, Casual, Strategy, Arcade, Indie"
Sonic & SEGA All-Stars Racing,2010-02-23,3.68,65.0,1,Racing
StarCraft II,2010-07-27,4.4,93.0,0,Strategy
Sonic the Hedgehog 4 - Episode I,2010-10-07,2.86,,1,"Casual, Platformer, Arcade, Action"
Hector: Episode 2,2010-06-03,2.27,,3,"Casual, Adventure"
Halo Waypoint,2010-09-09,2.72,,0,Shooter
Higurashi When They Cry Hou - Ch.1 Onikakushi,2010-04-22,3.9,,4,Adventure
Pinball FX2,2010-10-13,3.31,84.0,1,"Casual, Simulation, Sports"
Alien Breed 3: Descent,2010-11-16,2.79,64.0,1,"Shooter, Action"
Lost Planet 2,2010-05-11,3.32,63.0,2,"Shooter, Adventure, Action"
Dragon Age: Origins Awakening,2010-03-16,4.44,82.0,1,RPG
RUSH,2010-12-03,2.58,73.0,1,"Racing, Action, Casual, Strategy, Arcade, Simulation, Sports, Indie"
Enslaved: Odyssey to the West,2010-10-05,4.02,77.0,3,"Adventure, Action"
Blood Bowl Legendary Edition,2010-10-28,2.53,73.0,1,"Strategy, Sports"
Hacker Evolution,2010-09-14,2.68,,3,Simulation
Avencast: Rise of the Mage,2010-03-16,2.04,68.0,1,"Action, RPG"
Faerie Solitaire,2010-09-17,2.97,,5,"Casual, Indie"
Iron Brigade,2010-08-06,2.78,75.0,1,"Shooter, Strategy, Action"
Dead Nation,2010-11-30,3.48,,1,"Shooter, Arcade, Action"
The Guild II Renaissance,2010-07-22,3.52,56.0,2,"Strategy, Simulation"
Doritos Crash Course,2010-08-12,3.21,,0,Platformer
Moonbase Alpha,2010-07-06,3.03,,1,"Strategy, Adventure, Simulation"
Game Room,2010-03-24,2.22,,2,"Casual, Arcade"
Victoria II,2010-08-13,3.84,75.0,4,Strategy
The Ball,2010-10-25,2.7,68.0,1,"Indie, Adventure, Action, Puzzle"
Recettear: An Item Shop's Tale,2010-09-09,3.85,82.0,5,"Indie, Action, RPG"
God of War: Ghost of Sparta,2010-11-02,4.14,86.0,7,"Adventure, Action"
Scott Pilgrim vs. the World: The Game,2010-08-10,4.14,75.0,0,"Platformer, Arcade, Fighting"
Greed Corp,2010-02-20,2.94,76.0,1,"Strategy, Board Games, Simulation"
Hacker Evolution: Untold,2010-09-14,3.05,,3,"Indie, Simulation"
Spirits,2010-12-08,2.77,,3,"Strategy, Indie, Action, Puzzle"
The Guild II - Pirates of the European Seas,2010-06-24,3.12,63.0,1,"Strategy, Simulation"
Zen Bound 2,2010-04-01,3.34,,1,"Casual, Indie, Family, Puzzle"
Transformers: War for Cybertron,2010-06-22,3.69,75.0,2,"Shooter, Action"
Halo Wars,2010-08-11,3.63,82.0,4,Strategy
Super Mario Galaxy 2,2010-05-23,4.36,97.0,18,Platformer
DeathSpank,2010-07-13,3.66,,3,"Adventure, Action, RPG, Fighting"
"Pokémon HeartGold, SoulSilver",2010-03-14,4.38,87.0,0,RPG
Jagged Alliance 2 - Wildfire,2010-01-13,4.07,,4,"Strategy, RPG"
BlazBlue Calamity Trigger,2010-02-25,3.72,86.0,3,"Action, Fighting"
Perfect Dark Zero,2010-06-01,3.09,81.0,2,"Shooter, Action"
Small World 2,2010-04-01,3.15,,2,"Casual, Strategy, Indie, Board Games"
Monday Night Combat,2010-08-09,2.85,82.0,2,"Shooter, Action, Strategy, Sports, Indie"
Gran Turismo 5,2010-11-24,4.15,84.0,63,Racing
"Pirates, Vikings, and Knights II",2010-02-12,2.8,,1,"Indie, Action"
DogFighter,2010-06-14,2.15,,1,"Indie, Action"
Hustle Kings,2010-01-28,2.39,,0,Sports
Yakuza 4,2010-03-18,4.16,78.0,0,Action
Naruto Shippuden: Ultimate Ninja Storm 2,2010-10-15,3.95,,3,"Strategy, Adventure, Action, Fighting"
Trials HD,2010-06-21,3.93,,9,Action
Lugaru HD,2010-10-08,2.6,,1,"Action, Fighting"
Army of Two: The 40th Day,2010-01-08,3.59,74.0,19,"Shooter, Adventure, Action"
X: Tension,2010-10-08,3.39,,1,"Strategy, Simulation"
TRON: Evolution - The Video Game,2010-11-26,2.94,57.0,5,"Racing, Shooter, Adventure, Action, Arcade"
Fight Night Champion,2010-04-26,4.02,,0,"Fighting, Sports"
Disney•Pixar Toy Story 3: The Video Game,2010-06-15,3.83,73.0,1,"Arcade, Family, Adventure, Action"
Front Mission Evolved,2010-08-11,3.14,63.0,2,"Shooter, Action"
Dark Void,2010-01-19,2.87,57.0,1,"Shooter, Adventure, Action"
Viva Piñata: TIP,2010-07-15,3.26,82.0,0,Family
Toy Soldiers,2010-03-03,3.63,71.0,1,"Casual, Strategy, Action, Simulation"
Kinect Sports,2010-11-04,3.29,73.0,3,"Family, Sports"
NIER,2010-04-22,4.26,68.0,18,"Action, RPG"
The Misadventures of P.B. Winterbottom,2010-02-17,3.07,79.0,1,"Indie, Adventure"
Dead Rising 2: CASE ZERO,2010-08-12,3.25,,0,"Adventure, Action"
R.U.S.E.,2010-07-14,3.54,77.0,3,"Strategy, Simulation"
Cut the Rope,2010-10-04,3.76,93.0,1,"Casual, Indie, Arcade, Puzzle"
Crackdown 2,2010-07-06,3.26,,0,Action
Doodle God,2010-06-11,3.12,64.0,4,"Educational, Puzzle, Casual, Simulation, Indie, Board Games"
Sports Champions,2010-09-07,3.3,,2,"Casual, Arcade, Sports"
Fish Fillets 2,2010-11-05,1.8,,1,"Casual, Indie"
Sins of a Solar Empire: Trinity,2010-02-08,2.78,87.0,1,Strategy
Grotesque Tactics: Evil Heroes,2010-02-22,2.04,65.0,1,"Strategy, Indie, RPG"
FIFA 11,2010-09-28,3.66,84.0,0,Sports
Galcon Fusion,2010-02-11,2.37,68.0,1,"Indie, Strategy, Arcade"
DeathSpank: Thongs Of Virtue,2010-09-21,3.75,,2,"Adventure, Action, RPG"
Blur,2010-05-25,3.91,81.0,4,"Racing, Arcade"
Rock Band 3,2010-08-11,4.16,92.0,14,Arcade
Trapped Dead,2010-11-05,2.2,50.0,2,"Strategy, Action"
Tidalis,2010-07-16,2.57,75.0,1,"Casual, Indie"
skate.,2010-01-20,4.18,86.0,0,Sports
Patrician IV,2010-09-17,3.65,66.0,1,"Strategy, Simulation"
Zero Gear,2010-01-12,2.52,,2,"Racing, Indie, Action, Sports"
Command & Conquer 4: Tiberian Twilight,2010-03-16,2.43,64.0,2,Strategy
Disciples III - Resurrection,2010-12-03,2.81,63.0,1,Strategy
Joe Danger,2010-06-08,3.21,,3,"Racing, Action, Casual, Arcade, Indie"
nail'd,2010-08-05,3.3,69.0,1,Racing
Spider-Man: Shattered Dimensions,2010-08-17,3.85,73.0,2,Action
Clones,2010-11-18,1.78,,3,"Adventure, RPG, Casual, Strategy, Indie"
Alien Shooter 2: Conscription,2010-07-03,3.6,,3,"Indie, Arcade, Action, RPG"
StarCraft II: Wings of Liberty,2010-07-27,4.58,93.0,13,Strategy
Condemned,2010-03-09,4.04,,0,"Shooter, Action"
Ms. Splosion Man,2010-12-09,3.28,,1,"Indie, Platformer, Arcade, Action"
Hydro Thunder,2010-07-08,3.38,,0,Sports
1953 - KGB Unleashed,2010-03-04,2.91,,1,Adventure
Eschalon: Book II,2010-05-11,2.89,,1,"Indie, RPG"
Chime,2010-02-03,3.29,,2,Casual
Plain Sight,2010-04-05,2.45,76.0,1,"Indie, Action"
ProtoGalaxy,2010-10-06,1.87,,1,"Indie, Action"
Jetpac Refuelled,2010-01-04,2.56,,0,Platformer
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2010-11-17,3.94,,4,"Action, Fighting"
Carcassonne,2010-06-04,3.92,63.0,0,"Action, Casual, Strategy, Family, Board Games"
Doc Clock: The Toasted Sandwich of Time,2010-10-12,2.75,62.0,1,"Adventure, Action, Puzzle, Casual, Indie"
Jolly Rover,2010-06-07,3.0,71.0,1,"Casual, Indie, Adventure"
Kane & Lynch 2,2010-08-17,3.23,,0,"Shooter, Action"
The Polynomial - Space of the music,2010-10-15,2.61,,1,"Casual, Indie, Action"
Puzzle Dimension,2010-06-21,3.57,79.0,1,"Casual, Indie, Puzzle"
Theatre of War 2: Africa 1943,2010-07-09,2.94,63.0,1,"Strategy, Simulation"
Toy Soldiers: Cold War,2010-08-03,2.98,,35,"Shooter, Action"
Metal Gear Solid: Peace Walker,2010-04-29,4.1,89.0,211,"Adventure, Action"
Patrician III,2010-11-18,3.32,75.0,1,"Strategy, RPG, Simulation"
Star Ruler,2010-08-21,2.64,,1,"Strategy, Indie"
Winter Voices,2010-10-29,2.71,,4,"Indie, Adventure, RPG"
Hydrophobia,2010-08-12,2.98,59.0,3,"Shooter, Adventure, Action"
A World of Keflings,2010-12-22,2.68,,3,"Strategy, Simulation"
Flight Control HD,2010-02-22,3.06,,1,"Casual, Strategy, Action"
Dance Central,2010-11-04,3.38,,0,Simulation
Future Wars,2010-07-15,1.92,,1,Strategy
Secret of the Magic Crystals,2010-01-14,1.36,,3,"Casual, Indie"
Defense Grid,2010-07-05,3.17,,0,"Strategy, Simulation"
ModNation Racers,2010-05-14,3.59,,1,"Racing, Arcade, Action"
F1 2010,2010-09-22,3.44,84.0,4,"Racing, Sports"
Mass Effect 2 (2010) Edition,2010-05-15,4.37,,1,RPG
Puzzle Bots,2010-10-22,1.82,,1,"Indie, Adventure"
Clickr,2010-12-23,2.62,,2,"Casual, Indie"
Lost Horizon,2010-08-20,3.55,77.0,1,"Family, Adventure"
Fruit Ninja Classic,2010-04-21,3.65,75.0,6,"Casual, Arcade, Action"
Resonance of Fate,2010-01-28,3.67,73.0,0,RPG
Alien Hominid HD,2010-06-23,3.27,,0,"Platformer, Indie, Action"
Tropico 3: Absolute Power,2010-05-12,3.57,,2,Strategy
Off-Road Drive,2010-12-03,3.56,60.0,1,"Racing, Simulation"
Delve Deeper,2010-06-30,2.64,,4,"Indie, Strategy, Adventure, RPG"
Panzer Corps,2010-07-09,3.74,80.0,2,"Strategy, Board Games, Educational"
Rockstar Table Tennis,2010-07-13,3.89,,0,"Family, Sports"
Drakensang: The River of Time,2010-02-19,4.0,,1,RPG
Razor2: Hidden Skies,2010-07-19,2.0,61.0,1,"Casual, Indie, Action"
"999: Nine Hours, Nine Persons, Nine Doors",2010-11-16,4.37,,0,"Adventure, Puzzle"
Blade Kitten,2010-09-21,3.54,52.0,3,"Adventure, Action"
Zombie Defense,2010-02-21,2.0,,1,"Action, Casual, Strategy, Simulation, Indie, Massively Multiplayer"
Tom Clancy's H.A.W.X. 2,2010-09-07,3.35,,2,"Racing, Simulation"
Geometry Wars Evolved²,2010-06-23,4.24,,0,"Adventure, Action"
Bloody Good Time,2010-10-27,2.36,73.0,2,"Shooter, Action"
Kingdom Hearts Birth by Sleep,2010-01-09,4.36,82.0,0,"Action, RPG"
World of Warcraft: Cataclysm,2010-12-07,4.04,90.0,0,"Massively Multiplayer, RPG"
Victoria I Complete,2010-08-20,3.5,,1,Strategy
Donkey Kong Country Returns,2010-11-21,4.41,85.0,10,Platformer
ArmA II: Private Military Company,2010-11-30,3.45,,1,"Shooter, Strategy, Action"
ArmA II: British Armed Forces,2010-08-26,3.47,,1,"Shooter, Strategy, Action"
2010 FIFA World Cup,2010-03-29,3.42,,0,Sports
Cloning Clyde,2010-05-18,2.94,,1,"Casual, Platformer, Indie, Action"
Darkness Within 2: The Dark Lineage,2010-06-10,3.36,,2,"Indie, Adventure"
Alien Hallway,2010-12-15,1.62,,2,"Casual, Strategy, Indie, Action"
Final Fantasy XIV,2010-09-30,4.17,82.0,0,"Massively Multiplayer, RPG"
Nimbus,2010-10-25,3.0,80.0,1,"Racing, Indie"
Guardians of Graxia,2010-10-20,2.5,,1,Strategy
Luxor: 5th Passage,2010-11-18,3.08,,1,"Arcade, Casual, Adventure, Action"
UFO: Extraterrestrials Gold,2010-02-17,3.05,68.0,1,Strategy
Stuntman: Ignition,2010-07-15,3.27,,0,"Racing, Action"
Turba,2010-07-06,2.33,76.0,1,"Casual, Indie"
Xenoblade Chronicles,2010-06-10,4.37,89.0,14,"Action, RPG"
Sherlock Holmes and The Hound of The Baskervilles,2010-11-10,3.75,,4,"Casual, Adventure, Puzzle"
UFC Undisputed 2010,2010-05-25,3.29,,0,"Arcade, Fighting, Sports"
Mega Man 10(2010),2010-03-01,3.59,,4,"Arcade, Adventure, Action, Puzzle"
Midnight Mysteries: Salem Witch Trials,2010-08-05,3.0,,2,"Casual, Adventure, Puzzle"
Faery - Legends of Avalon,2010-11-10,3.0,,4,"Adventure, Action, RPG"
Konung 3: Ties of the Dynasty,2010-06-16,2.29,,1,RPG
Secret of Mana,2010-12-21,3.26,60.0,7,"Action, RPG"
FINAL FANTASY II,2010-02-25,3.02,,7,"Arcade, RPG"
BIT.TRIP FATE,2010-05-16,2.92,74.0,2,"Indie, Arcade, Action"
Kaptain Brawe: A Brawe New World,2010-11-01,2.75,69.0,1,Adventure
Red Dead Redemption: Undead Nightmare,2010-11-22,4.03,87.0,0,"Shooter, Adventure, Action"
Rooms: The Main Building,2010-03-23,0.0,,2,"Casual, Indie"
Beautiful Katamari,2010-02-15,4.2,,7,"Adventure, Action"
Sol Survivor,2010-03-15,3.09,75.0,5,"Strategy, Indie"
Corpse Party,2010-08-12,3.65,71.0,4,"Indie, Adventure, RPG"
Rocket Knight,2010-05-11,2.5,,1,"Platformer, Shooter, Arcade, Action"
Rock Band Music Store,2010-02-03,3.12,,0,
Comic Jumper: The Adventures of Captain Smiley,2010-08-10,3.1,,1,"Platformer, Action"
Theatre of War 3: Korea,2010-11-26,3.27,49.0,1,Strategy
Deadly Premonition,2010-02-22,3.97,67.0,53,"Adventure, Action"
Ship Simulator Extremes,2010-08-27,2.12,49.0,1,Simulation
TrackMania,2010-09-24,3.76,,1,"Racing, Arcade"
Pinball FX,2010-01-26,2.8,,1,"Simulation, Sports"
KINGDOM HEARTS Re:coded,2010-10-07,3.1,66.0,0,RPG
iBomber Defense,2010-11-17,2.67,,2,"Strategy, Indie, Action"
Pro Evolution Soccer 2011,2010-10-08,3.75,,11,Sports
Madden NFL 11,2010-07-04,2.98,,0,"Simulation, Sports"
Kinectimals,2010-11-04,2.85,76.0,0,"Family, Simulation"
1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),2010-12-09,2.2,,2,"Indie, Action"
Dark Void Zero,2010-01-18,2.45,,1,"Adventure, Action"
The Kings' Crusade,2010-10-08,1.57,71.0,1,Strategy
LUMINES LIVE!,2010-04-09,3.26,,1,
GHOST TRICK: Phantom Detective,2010-08-16,4.31,,1,"Adventure, Action, Puzzle"
No More Heroes 2: Desperate Struggle,2010-01-26,4.31,83.0,4,Action
eversion,2010-06-07,3.32,,3,Indie
Need for Speed World,2010-07-27,3.0,62.0,2,"Racing, Arcade, Massively Multiplayer"
Naughty Bear,2010-06-25,2.71,47.0,0,"Arcade, Adventure, Action"
Luxor HD,2010-12-20,3.38,,1,"Casual, Strategy, Arcade, Action"
Max and the Magic Marker,2010-01-22,3.42,,1,"Indie, Arcade"
Dead Space Ignition,2010-10-12,2.69,36.0,0,"Arcade, Action, Puzzle"
James Bond 007: Blood Stone,2010-11-02,3.37,63.0,15,"Shooter, Adventure, Action"
Flight of the Icarus,2010-05-12,2.25,,1,"Indie, Action"
Dinner Date,2010-11-17,2.36,,1,"Casual, Indie"
Contra,2010-06-23,3.57,,26,"Shooter, Action"
Castlevania HD,2010-07-28,3.37,,0,"Adventure, Action"
Puzzle Quest 2,2010-06-07,3.36,83.0,16,"Casual, Adventure, RPG, Puzzle"
Commander: Conquest of the Americas,2010-07-30,2.33,68.0,1,Strategy
Wik: Fable of Souls,2010-01-21,2.42,,0,"Platformer, Action"
Rocket Riot,2010-07-05,2.5,,5,"Adventure, Action, Casual, Arcade, Indie"
SuperStreetFighter2THD,2010-04-09,4.0,,0,
Anno 1404: Venice,2010-02-24,4.12,,5,Strategy
Rez HD,2010-01-04,4.12,,3,Shooter
Frogger,2010-01-05,2.71,,0,
4 Elements,2010-07-12,3.2,,6,"Casual, Adventure"
The Precursors,2010-12-24,3.12,,1,"Shooter, Action, RPG, Simulation"
The UnderGarden,2010-11-10,3.18,67.0,1,"Casual, Platformer, Adventure, Puzzle"
Who's That Flying?!,2010-11-16,2.1,76.0,1,"Casual, Shooter, Indie, Action"
EA SPORTS MMA,2010-08-10,3.4,,0,"Arcade, Fighting, Sports"
Castlevania: Harmony of Despair,2010-07-28,3.31,68.0,2,"Arcade, Adventure, Action"
WWE SmackDown vs RAW 2011,2010-10-26,3.98,,0,"Arcade, Fighting, Sports"
NBA 2K11,2010-10-04,3.62,87.0,30,Sports
Your Doodles Are Bugged!,2010-02-02,0.0,,1,Puzzle
Outpost Kaloki X,2010-01-04,2.35,,0,"Strategy, Simulation"
Pinball FX 2,2010-10-27,2.88,,3,Arcade
Professor Layton and the Unwound Future,2010-09-12,4.38,,0,
Harry Potter and the Deathly Hallows: Part 1,2010-11-16,2.17,38.0,12,"Shooter, Action"
Earthworm Jim HD,2010-06-04,3.79,72.0,1,"Platformer, Arcade, Action"
The Dream Machine,2010-12-14,4.44,,3,Adventure
Gods vs Humans,2010-11-08,2.56,,1,"Casual, Strategy, Arcade, Action"
Viva Piñata Party Animals,2010-06-01,3.85,,0,Family
Blacklight: Tango Down,2010-07-07,2.4,65.0,1,"Shooter, Action"
Sonic Colors,2010-11-11,3.79,78.0,5,Platformer
NHL 11,2010-09-07,3.57,88.0,0,Sports
The Impossible Game,2010-04-20,3.65,64.0,1,"Casual, Indie, Arcade, Action"
Booster Trooper,2010-04-23,1.75,,1,"Indie, Action"
Grand Theft Auto IV: Complete Edition,2010-10-27,4.55,95.0,0,"Adventure, Action"
Sonic & SEGA Racing,2010-02-26,3.81,,0,Racing
Bankshot Billiards 2,2010-04-27,2.77,,0,Sports
Green Day: Rock Band,2010-06-04,4.14,76.0,9,Arcade
Global Agenda,2010-02-01,2.27,,4,"Massively Multiplayer, RPG"
R-Type Dimensions,2010-04-09,3.26,,2,Shooter
Battlefield: Bad Company 2 - Vietnam,2010-12-17,4.08,86.0,0,"Shooter, Action"
3D Ultra Minigolf,2010-01-06,2.79,,0,Sports
Hexic 2,2010-01-04,3.04,,0,Puzzle
Kirby's Epic Yarn,2010-10-14,3.97,86.0,1,Platformer
Art of Murder: Cards of Destiny,2010-02-23,2.78,57.0,0,Adventure
Mass Effect 2: Overlord,2010-06-15,4.01,84.0,60,RPG
MAG,2010-01-26,2.62,76.0,0,"Shooter, Action"
M.U.D. TV,2010-03-19,0.0,53.0,1,"Strategy, Simulation"
Magic 2012,2010-12-20,4.0,,0,
Arsenal of Democracy: A Hearts of Iron Game,2010-02-23,2.36,,1,Strategy
NBA Jam,2010-10-05,3.64,,0,Sports
Guitar Hero: Warriors of Rock,2010-09-24,4.08,73.0,3,Arcade
Blue Toad Murder Files: The Mysteries of Little Riddle,2010-12-03,0.0,,1,"Casual, Adventure"
Disney Alice in Wonderland,2010-02-25,3.33,63.0,4,"Arcade, Adventure, Action"
Diamond Dan,2010-10-08,0.0,,1,"Casual, Indie, Adventure, Action"
US and THEM,2010-03-08,2.0,,1,Strategy
Metroid: Other M,2010-08-31,3.27,79.0,5,"Adventure, Action"
Space Invaders: IG,2010-09-15,2.11,,0,Shooter
Wheel of Fortune,2010-11-02,3.35,,6,Family
Carcassonne (2010),2010-06-03,3.82,,0,"Strategy, Family, Board Games"
World of Battles,2010-05-31,0.0,,1,"Strategy, Massively Multiplayer"
Archon Classic,2010-04-09,0.0,,1,"Strategy, Indie"
Solitaire,2010-03-18,2.67,,1,"Puzzle, Casual, Strategy, Simulation, Card, Indie, Board Games"
Supremacy 1914,2010-12-01,0.0,,1,"Strategy, Massively Multiplayer, Simulation"
Fallout: New Vegas - Dead Money,2010-12-21,4.05,,0,"Action, RPG"
Trainz Settle and Carlisle,2010-10-01,2.5,,1,Simulation
DJ Hero 2,2010-10-19,4.15,,5,Arcade
PAC-MAN CE DX,2010-11-17,3.92,,0,"Casual, Arcade, Puzzle"
SWOS,2010-08-06,2.78,,0,Sports
Chromehounds,2010-01-07,3.1,,0,"Shooter, Action"
Zombie Pirates,2010-09-01,0.0,,1,Casual
Air Forte,2010-07-19,2.44,,1,
Kinect Joy Ride,2010-11-04,2.42,,0,Action
Aftermath,2010-03-16,0.0,,1,"Racing, Adventure, Action, RPG, Casual, Strategy, Arcade, Indie"
BioShock 2: Minerva's Den,2010-08-23,4.14,82.0,0,"Shooter, Action"
Marvel Pinball,2010-12-08,3.19,,4,"Casual, Arcade, Simulation"
MS.PAC-MAN,2010-01-04,3.78,,0,
NEOGEO BATTLE COLISEUM,2010-06-09,3.71,65.0,0,Fighting
SW Snowboarding,2010-08-03,2.86,,0,Sports
Pound of Ground,2010-11-05,0.0,,1,Action
