name,release_date,rating,metacritic,playtime,genres
HAWKED,2023-11-30,0.0,,1,"Adventure, Action"
Disco Simulator: Prologue,2023-11-13,0.0,,1,"Casual, Indie, Adventure, Simulation"
Few Nights More: Genesis,2023-12-20,0.0,,1,"Indie, RPG"
Everdream Valley,2023-05-29,0.0,,1,Adventure
Pizza Possum,2023-09-27,0.0,,13,"Casual, Indie, Action"
Orten was the Case,2023-11-29,0.0,,0,"Indie, Adventure"
Gaop,2023-01-26,0.0,,0,Casual
Hellscreen,2023-03-09,0.0,,0,"Shooter, Indie, Action"
Nocturnal,2023-06-07,0.0,,0,"Adventure, Action"
I Am Future: Cozy Apocalypse Survival,2023-08-08,0.0,,9,"Strategy, Adventure, Simulation"
Mega Man Battle Network Legacy Collection Vol. 2,2023-04-13,0.0,,6,"Action, RPG"
Heartwood Online,2023-08-18,0.0,,3,"Adventure, Action, RPG, Casual, Indie, Massively Multiplayer"
Greyhill Incident,2023-06-09,2.29,,0,"Indie, Adventure"
Smushi Come Home,2023-06-09,0.0,,5,"Casual, Indie, Adventure, RPG"
Pathless Woods: Prologue,2023-09-27,0.0,,1,"Adventure, RPG, Casual, Simulation, Indie"
Overlewd,2023-08-02,0.0,,0,"Casual, Adventure, RPG"
Postmouse,2023-01-30,0.0,,0,"Indie, Platformer, Adventure"
Mortal Sin,2023-03-15,0.0,,11,"Indie, Action, RPG"
Beyond Sunset,2023-07-31,0.0,,0,"Shooter, Adventure, Action, RPG, Indie"
Ethereal Enigma,2023-11-25,0.0,,0,"Adventure, RPG, Casual, Simulation, Indie"
IronWolf: Free Non-VR Edition,2023-09-14,0.0,,0,"Indie, Action, Simulation"
Renfield: Bring Your Own Blood,2023-04-12,0.0,,3,"Casual, Indie, Action"
Quickie: Fantasy Adventure,2023-11-17,0.0,,0,Adventure
William and Sly: Classic Collection,2023-12-01,0.0,,0,"Casual, Adventure"
Blood Bowl 3,2023-02-23,0.0,,7,"Strategy, Sports"
This Bed We Made,2023-11-01,0.0,,4,"Indie, Adventure"
Agatha Christie - Murder on the Orient Express,2023-10-18,0.0,,0,"Adventure, Action, Simulation"
Missing Hiker,2023-02-14,3.7,,0,"Indie, Adventure"
Gord,2023-08-16,0.0,,0,"Indie, Strategy, Adventure, Simulation"
Surviving the Abyss,2023-01-17,0.0,,2,"Strategy, Indie, Simulation"
Trinity Fusion,2023-04-13,0.0,,0,"Indie, Action, RPG"
Brave Nine,2023-08-30,0.0,,0,"Strategy, Adventure, Action, RPG"
聖戰科洛斯（Cronous）,2023-07-19,0.0,,0,"Massively Multiplayer, Adventure, Action, RPG"
Caverns of Mars Recharged,2023-03-09,0.0,,0,"Shooter, Action"
SlavicPunk: Oldtimer,2023-06-28,0.0,,4,Action
Mars First Logistics,2023-06-21,0.0,,5,"Indie, Simulation"
Mega Man Battle Network Legacy Collection Vol. 1,2023-04-13,0.0,,2,"Action, RPG"
Papa's Freezeria Deluxe,2023-03-31,0.0,,2,"Action, Casual, Strategy, Simulation, Indie"
Elephant Rave 2,2023-09-07,0.0,,0,"Indie, Action"
Taora: Beginning,2023-12-08,0.0,,0,"Adventure, Action, RPG, Simulation"
Dynopunk,2023-05-25,0.0,,11,"Casual, Indie, Simulation"
LONE RUIN,2023-01-12,0.0,,1,"Indie, Action"
Testament: The Order of High-Human,2023-07-13,0.0,,0,"Adventure, Action, RPG"
The Last Worker,2023-03-30,0.0,,1,"Indie, Adventure"
Glitch Busters: Stuck On You,2023-05-22,0.0,,0,Action
Wild West Dynasty,2023-02-16,0.0,,5,"Adventure, RPG, Simulation"
SeaOrama: World of Shipping,2023-12-13,0.0,,0,"Strategy, Indie, Simulation"
DUBIUM,2023-06-14,0.0,,0,"Adventure, Action, Casual, Strategy, Indie"
召唤之王 (Supreme Summoner),2023-07-24,0.0,,0,"Casual, Strategy, Massively Multiplayer"
Small Kingdoms Prologue,2023-08-28,0.0,,0,Strategy
Hunt the Night,2023-04-13,0.0,,0,"Indie, Adventure, Action"
Horny Recruiter,2023-01-24,0.0,,0,"Casual, Indie, Simulation"
Fears to Fathom - Ironbark Lookout,2023-10-20,0.0,,0,"Casual, Indie, Adventure"
Red Tape,2023-02-14,0.0,,2,"Indie, Adventure"
Infernal Cave,2023-10-12,0.0,,0,"Indie, Action"
Return to Northbury Grove,2023-10-16,0.0,,0,"Adventure, Action"
AcShooting,2023-10-12,0.0,,0,"Indie, Action"
Desynced,2023-08-15,0.0,,3,"Strategy, Simulation"
Mia and the Dragon Princess,2023-05-03,0.0,,4,"Adventure, Action"
Fate/Samurai Remnant,2023-09-28,0.0,,0,"Action, RPG"
Heretic's Fork,2023-09-13,0.0,,1,"Strategy, Action"
Kingdom Wars 4 - Prologue,2023-09-14,0.0,,0,"Strategy, Action"
Swarm Grinder,2023-05-05,0.0,,4,"Casual, Indie, Action, RPG"
Cats on Duty: Prologue,2023-10-31,0.0,,0,"Casual, Strategy, Indie"
Perseus: Titan Slayer,2023-02-13,0.0,,10,"Indie, Adventure, Action, RPG"
"El Paso, Elsewhere",2023-09-25,0.0,,2,Action
Crymachina,2023-10-24,0.0,,1,"Adventure, Action, RPG"
Minigolf Galaxy,2023-11-16,0.0,,0,"Casual, Sports"
Ten Dates,2023-02-13,0.0,,7,Adventure
Life Makeover,2023-05-10,0.0,,0,"Casual, RPG, Simulation"
Harry Potter: Magic Awakened,2023-06-27,0.0,,0,"Adventure, RPG, Puzzle"
Anthology of Fear,2023-03-17,0.0,,0,"Indie, Adventure"
Quasimorph,2023-10-01,0.0,,1,"Strategy, Indie, RPG, Simulation"
Friend Ship,2023-10-12,0.0,,0,"Casual, Indie"
Robocraft 2,2023-11-07,0.0,,0,"Indie, Massively Multiplayer, Action, Simulation"
Definitely Not Fried Chicken,2023-01-18,0.0,,2,"Strategy, Simulation"
Tiny Troopers: Global Ops,2023-03-09,0.0,,0,"Indie, Action"
Pixel Puzzles World War II Jigsaws,2023-09-06,0.0,,5,"Casual, Strategy, Simulation, Sports, Indie"
Dropkick Navvy: First Step,2023-09-21,0.0,,1,"Casual, Indie, Simulation"
(the) Gnorp Apologue,2023-12-14,4.11,,3,"Casual, Strategy, Indie, Simulation"
Fuga: Melodies of Steel 2,2023-05-10,0.0,,6,"Strategy, RPG, Simulation"
Dawnlands,2023-08-07,0.0,,0,"Adventure, Action, RPG, Simulation, Indie"
幻世九州,2023-08-17,0.0,,0,"Adventure, Action, RPG, Strategy, Massively Multiplayer"
命运联结,2023-09-21,0.0,,0,"Adventure, Action, RPG, Strategy, Massively Multiplayer"
Rise of the Triad: Ludicrous Edition,2023-07-31,0.0,,4,"Shooter, Action"
Shogun Showdown,2023-06-27,0.0,,3,"Strategy, Indie, RPG"
Turnip Boy Robs a Bank,2023-01-18,0.0,,1,"Indie, Shooter, Adventure, Action"
Rhythm Sprout: Sick Beats & Bad Sweets,2023-01-31,0.0,,2,"Indie, Adventure, Action"
末日战姬-二次元.策略.卡牌.游戏,2023-11-16,0.0,,0,"Casual, Strategy, RPG"
Tron: Identity,2023-04-11,0.0,,3,"Casual, Indie, Adventure"
Spirittea,2023-11-13,0.0,,56,"Adventure, RPG, Strategy, Simulation, Indie"
Noobs Want to Live,2023-02-13,0.0,,9,"Casual, Indie, Adventure, Action"
Return to abyss 重返深渊,2023-01-06,0.0,,3,"Indie, Adventure, Action"
GUNHEAD,2023-11-07,0.0,,1,"Indie, Adventure, Action, RPG"
q.u.q.,2023-02-26,0.0,,1,"Casual, Indie"
无尽星途,2023-04-13,0.0,,0,"Adventure, Action, RPG, Casual, Strategy, Massively Multiplayer"
Flashback 2,2023-11-16,0.0,,0,"Adventure, Action"
The Foretold: Exordium,2023-10-17,0.0,,1,"Indie, Strategy, Adventure, RPG"
Forza Horizon 5: Rally Adventure,2023-03-29,3.67,,0,"Racing, Arcade, Simulation"
Headbangers: Rhythm Royale,2023-10-31,0.0,,6,Casual
Fading Afternoon,2023-09-14,0.0,,1,"Adventure, Action, RPG, Fighting"
上古传说,2023-03-21,0.0,,0,"Action, RPG"
Fetish Locator Week Three,2023-05-24,0.0,,2,"Casual, Indie, Adventure"
Repella Fella,2023-06-04,0.0,,7,"Casual, Indie, Adventure, Action"
A Highland Song,2023-12-05,0.0,,0,"Indie, Platformer, Adventure"
METAL GEAR SOLID 3: Snake Eater - Master Collection Version,2023-10-24,0.0,,22,Action
For The King II,2023-11-02,0.0,,10,"Indie, Strategy, Adventure, RPG"
Kao the Kangaroo: Mystery of the Volcano (2005 re-release),2023-04-27,0.0,,6,"Adventure, Action"
Boti: Byteland Overclocked - Prologue,2023-08-16,0.0,,1,"Casual, Indie, Adventure"
女神守护者,2023-06-08,0.0,,0,"Adventure, Action, RPG, Casual, Strategy, Simulation, Massively Multiplayer"
Olive's Art-Venture,2023-09-11,0.0,,0,Adventure
Glassbreakers: Champions of Moss,2023-10-13,0.0,,0,Strategy
The Callisto Protocol: Final Transmission,2023-06-29,4.17,,0,"Shooter, Adventure, Action"
Behind the Frame: The Finest Scenery VR,2023-09-14,0.0,,0,Adventure
Beyond the Long Night,2023-04-17,0.0,,5,"Indie, Adventure, Action"
My Dream Setup,2023-02-20,0.0,,3,"Casual, Indie, Simulation"
Frontline 1942: Battles of the World War 2,2023-11-13,0.0,,0,"Massively Multiplayer, Action, Simulation, Sports"
Gripper,2023-03-29,0.0,,0,"Indie, Adventure, Action, RPG"
Thief Simulator 2,2023-10-04,0.0,,10,"Indie, Action, Simulation"
AK-xolotl,2023-09-14,0.0,,5,"Shooter, Indie, Action"
Alien Hominid Invasion,2023-11-01,0.0,,2,Indie
Bing in Wonderland,2023-01-12,0.0,,7,"Casual, Indie, Action"
文字遊戯 第零章,2023-07-13,0.0,,0,"Indie, Adventure, RPG"
Gatewalkers,2023-01-12,0.0,,50,"Indie, Action, RPG"
Survival Quiz CITY おまつり編,2023-10-11,0.0,,0,"Casual, Massively Multiplayer, Action"
剑域情缘,2023-07-27,0.0,,0,"Adventure, Action, RPG, Casual, Strategy, Massively Multiplayer"
Glimmer in Mirror,2023-01-09,0.0,,6,"Adventure, Action, RPG, Casual, Indie"
[Chilla's Art] The Karaoke | ヒトカラ🎤,2023-02-03,3.33,,1,"Indie, Adventure"
Death Roads: Tournament Prologue,2023-06-06,0.0,,1,"Racing, Strategy, Indie"
Planet of Lana - Goodie Pack,2023-05-22,0.0,,0,
To Hell With The Ugly,2023-05-30,0.0,,0,"Indie, Adventure"
Farworld Pioneers,2023-05-30,0.0,,0,"Adventure, Action, RPG, Simulation, Indie"
Oblivion Override,2023-06-13,0.0,,21,"Indie, Adventure, Action"
Mahokenshi,2023-01-23,0.0,,1,"Strategy, RPG"
Pioneers of Pagonia,2023-12-13,0.0,,2,"Strategy, Simulation"
Worldless,2023-11-20,0.0,,0,"Strategy, Adventure, Action, RPG"
League of Angels: Pact,2023-06-20,0.0,,0,"Adventure, Action, RPG"
王者召唤,2023-10-25,0.0,,0,"Racing, Adventure, Action, RPG, Casual, Strategy, Massively Multiplayer"
Harmony: The Fall of Reverie,2023-06-08,0.0,,0,"Casual, Adventure"
Kao the Kangaroo (2000 re-release),2023-04-27,0.0,,2,"Adventure, Action"
Moonring,2023-09-28,0.0,,0,RPG
Loddlenaut,2023-11-16,0.0,,5,"Casual, Indie, Adventure"
Dust & Neon,2023-02-16,0.0,,16,"Adventure, Action, RPG"
BlazBlue Entropy Effect,2023-08-15,0.0,,10,"Indie, Adventure, Action"
Revival: Recolonization,2023-06-27,0.0,,4,Strategy
Voltaire: The Vegan Vampire,2023-02-26,0.0,,1,"Action, RPG, Casual, Simulation, Indie"
Wedding Witch,2023-11-03,0.0,,4,"Indie, Action, RPG"
Outpath,2023-10-16,0.0,,3,"Strategy, Adventure, Simulation"
Undisputed,2023-01-31,0.0,,14,"Indie, Action, Simulation, Sports"
Total War: PHARAOH,2023-10-11,0.0,,3,"Strategy, Action"
Brothel Simulator 🍓,2023-01-14,0.0,,0,"Casual, Strategy, Simulation"
Verne: The Shape of Fantasy,2023-08-14,0.0,,0,"Indie, Adventure"
Diluvian Winds,2023-05-25,0.0,,0,"Strategy, Simulation"
Elypse,2023-05-17,0.0,,1,"Indie, Adventure, Action"
The Walking Dead: Saints & Sinners - Chapter 2: Retribution,2023-03-21,0.0,,8,"Adventure, Action, RPG"
Grim Guardians: Demon Purge,2023-02-23,0.0,,9,"Adventure, Action"
HoloCure - Save the Fans!,2023-08-16,0.0,,0,"Casual, Indie, Adventure, Action"
Disney Illusion Island,2023-07-28,0.0,,0,Platformer
I commissioned some bees 0,2023-01-12,3.83,,0,"Casual, Indie"
Detective Pikachu Returns,2023-10-06,0.0,,0,Adventure
F1 Manager 2023,2023-07-31,0.0,,14,"Strategy, Simulation"
ONI : Road to be the Mightiest Oni,2023-03-08,0.0,,0,Action
Spells & Secrets - Character Creator,2023-10-26,0.0,,0,"Adventure, RPG, Casual, Simulation, Indie"
Lakeburg Legacies,2023-07-19,0.0,,0,"Strategy, RPG, Simulation"
OddBallers,2023-01-26,0.0,72.0,0,"Indie, Action, Sports"
INFINITE GUITARS,2023-03-30,0.0,,0,"Indie, Adventure, Action, RPG"
Forgive Me Father 2,2023-10-19,0.0,,1,"Indie, Action"
Bosorka,2023-04-14,0.0,,7,"Indie, Action"
Astrea: Six-Sided Oracles,2023-09-21,0.0,,13,"Casual, Strategy, Indie"
Aimlabs,2023-06-16,0.0,,0,"Shooter, Action"
Greedventory,2023-05-17,0.0,,0,"Indie, Adventure, Action, RPG"
Little Goody Two Shoes,2023-10-31,0.0,,1,"Adventure, RPG"
LOUD: My Road to Fame,2023-02-23,0.0,,2,"Casual, Action"
Wildmender,2023-09-28,0.0,,2,"Indie, Strategy, Adventure, Simulation"
永恒战歌,2023-10-19,0.0,,0,"Adventure, Action, RPG, Strategy, Massively Multiplayer"
Honkai: Star Rail,2023-04-22,0.0,,0,"Adventure, RPG"
Football Manager 2024,2023-11-06,0.0,,14,"Strategy, Simulation, Sports"
Meg's Monster,2023-03-02,0.0,,2,"Indie, Adventure, RPG"
Feed All Monsters,2023-06-22,0.0,,0,"Casual, Indie"
Garage Flipper: Prologue,2023-12-08,0.0,,0,"Racing, Adventure, Casual, Simulation, Indie"
Welcome to Kowloon,2023-08-01,0.0,,2,"Indie, Adventure"
Cyberpunk 2077 & Phantom Liberty Bundle,2023-09-25,0.0,,0,
[Chilla's Art] Parasocial | パラソーシャル,2023-08-25,0.0,,0,"Indie, Adventure"
Rytmos,2023-02-28,0.0,,3,"Casual, Indie, Puzzle"
Koa and the Five Pirates of Mara,2023-07-27,0.0,,9,"Casual, Indie, Adventure, Action"
Moving in with My Step-sister,2023-02-07,0.0,,0,"Casual, RPG"
River Tails: Stronger Together,2023-03-15,0.0,,0,"Casual, Indie, Adventure, Action"
The Walking Dead: Destinies,2023-11-17,1.67,,6,"Adventure, Action"
The Wreck,2023-03-14,0.0,,1,"Casual, Indie, Adventure"
Cobalt Core,2023-11-08,0.0,,4,"Strategy, Indie"
illWill,2023-04-13,0.0,,0,"Indie, Action"
Neptunia: Sisters VS Sisters,2023-01-24,0.0,,3,"Action, RPG"
汉室烽烟,2023-02-16,0.0,,0,"Adventure, RPG, Casual, Strategy, Simulation, Massively Multiplayer"
Zortch,2023-06-08,0.0,,2,"Indie, Adventure, Action"
AEW: Fight Forever,2023-06-29,0.0,,10,"Action, Fighting, Sports"
Scene Investigators,2023-10-24,0.0,,0,"Indie, Adventure"
Power Chord,2023-01-26,0.0,,0,"Strategy, Indie"
God of Rock,2023-04-17,0.0,,1,"Strategy, Indie, Action, Fighting"
TAIMANIN RPG Extasy,2023-11-01,0.0,,0,RPG
Tintin Reporter - Cigars of the Pharaoh,2023-11-07,0.0,,0,"Adventure, Action"
SimRail - The Railway Simulator,2023-01-13,0.0,,5,Simulation
Geometry Dash RazorLeaf,2023-07-19,0.0,,0,"Casual, Indie, Arcade"
RIPOUT,2023-10-24,0.0,,0,Action
Ugly,2023-09-13,0.0,,0,"Indie, Adventure"
Симулятор Побега от Военкомата 🏃🏃🏃,2023-04-03,0.0,,2,"Indie, Adventure, Action, Simulation"
[Chilla's Art] Night Security | 夜間警備,2023-06-16,0.0,,0,Indie
Hero's Adventure,2023-03-07,0.0,,1,"Indie, Adventure, RPG, Simulation"
Quake II: Enhanced Edition,2023-08-10,0.0,,0,"Shooter, Action"
Chef Life: A Restaurant Simulator,2023-02-23,0.0,,1,"Strategy, Simulation"
The Moon Hell,2023-02-16,0.0,,1,"Indie, RPG"
Loop8: Summer of Gods,2023-06-06,0.0,,0,"Adventure, RPG"
Robolife2 - Nova Duty,2023-03-10,0.0,,5,Simulation
Born of Bread,2023-12-04,0.0,,0,"Casual, Indie, Adventure, RPG"
Rubber Royale: Holiday Prologue,2023-12-04,0.0,,0,"Casual, Action"
One Military Camp,2023-03-02,0.0,,9,"Strategy, Indie, Simulation"
In Stars and Time,2023-11-20,0.0,,1,RPG
Super Mega Baseball 4,2023-06-02,0.0,,1,"Simulation, Sports"
Love n War: Hero by Chance II,2023-01-06,0.0,,1,"Strategy, RPG"
Tortuga: A Pirate’s Tale,2023-01-19,2.83,,0,Adventure
Dreams in the Witch House,2023-02-15,0.0,,7,"Indie, Adventure, RPG"
kings call,2023-12-25,0.0,,0,"Racing, RPG, Casual, Strategy, Simulation, Massively Multiplayer"
Ghosts of Tabor,2023-03-20,0.0,,2,Action
Arto,2023-05-01,0.0,,1,"Indie, Adventure, Action"
Creepy Tale 3: Ingrid Penance,2023-03-08,0.0,,0,"Indie, Adventure"
Crash Team Rumble,2023-06-20,0.0,,0,Massively Multiplayer
Tiny Life,2023-05-03,0.0,,1,"Casual, Indie, Simulation"
Sticky Business,2023-07-16,0.0,,2,"Casual, Simulation"
AMID EVIL VR,2023-04-20,0.0,,1,"Indie, Action"
HOT WHEELS UNLEASHED 2 - Turbocharged,2023-10-19,0.0,,21,"Racing, Adventure, Action, Sports"
Projekt: Passion,2023-04-01,0.0,,0,Adventure
Wario Ware: Move It!,2023-11-03,0.0,,0,Casual
Etrian Odyssey HD,2023-05-31,0.0,,86,"Adventure, RPG"
Mondealy,2023-08-09,0.0,,0,"Indie, Adventure, RPG"
Franz,2023-10-16,2.88,,0,Adventure
Whispers in the West - Co-op Murder Mystery,2023-07-25,0.0,,0,"Indie, Adventure, RPG"
Paleo Pines,2023-09-26,0.0,,15,"Adventure, RPG, Casual, Simulation, Indie"
My Summer Adventure: Memories of Another Life,2023-03-06,0.0,,1,"Casual, Indie, Adventure, Simulation"
High on Life: High on Knife,2023-10-03,0.0,,0,"Shooter, Adventure, Action"
巫兎 - KANNAGI USAGI,2023-11-02,0.0,,0,"Indie, Action"
Corrupting The Universe,2023-09-04,4.43,,0,Adventure
No One Survived,2023-01-14,0.0,,2,"Indie, Adventure, RPG"
Pixel Survivors: Roguelike,2023-02-24,0.0,,8,"Casual, Indie, Action, RPG"
The Light Brigade,2023-02-22,0.0,,11,"Strategy, Action, RPG"
Neyasnoe,2023-08-29,0.0,,0,"Indie, Adventure, Simulation"
Aces & Adventures,2023-02-23,0.0,,0,"Strategy, Indie, RPG"
Pocket Mirror ~ GoldenerTraum,2023-05-18,0.0,,9,"Casual, Indie, Adventure, RPG"
Queen's Brothel,2023-01-05,0.0,,2,"Adventure, Action, RPG, Casual, Strategy, Indie"
Astronimo,2023-09-27,0.0,,0,"Adventure, Simulation"
Heads Will Roll: Reforged,2023-10-04,0.0,,63,RPG
Looking Up I See Only A Ceiling,2023-03-09,0.0,,1,"Indie, Adventure"
剑雨风云,2023-12-04,0.0,,0,"Adventure, Action, RPG, Casual, Strategy, Massively Multiplayer"
ARK: Survival Ascended,2023-10-25,0.0,,46,"Adventure, Action, RPG, Indie, Massively Multiplayer"
Bloodhound,2023-07-18,0.0,,11,"Indie, Action"
Dragon Quest Monsters: The Dark Prince,2023-12-01,0.0,,0,RPG
Garden In!,2023-01-25,0.0,,3,"Casual, Indie"
Masterplan Tycoon,2023-03-08,0.0,,22,"Strategy, Indie, Simulation"
Paquerette Down the Bunburrows,2023-08-02,0.0,,1,"Casual, Indie, Adventure"
TerraScape (itch),2023-03-08,0.0,,3,"Puzzle, Casual, Strategy, Simulation, Indie"
DIG - Deep In Galaxies,2023-03-08,0.0,,1,"Indie, Adventure, Action"
REMEDIUM: Sentinels,2023-02-28,0.0,,2,"Indie, Action"
Demons Roots,2023-01-13,0.0,,0,"Indie, Adventure, RPG"
Total Conflict: Resistance,2023-04-21,0.0,,2,"Strategy, Action, Simulation"
Pile Up!,2023-06-02,0.0,,1,"Casual, Strategy, Indie"
Conquest of Empires 2,2023-12-19,0.0,,0,"Strategy, Massively Multiplayer, Simulation"
Innchanted,2023-03-28,0.0,,9,"Adventure, Action, RPG, Casual, Simulation, Indie"
