name,release_date,rating,metacritic,playtime,genres
Dead End Job,2019-09-19,2.83,,2,"Shooter, Indie, Action"
Sakura Fox Adventure,2019-10-25,0.0,,4,Simulation
Crowd Control,2019-09-06,0.0,,1,"Strategy, Indie"
Intruders: Hide and Seek,2019-02-13,3.12,,1,"Indie, Adventure, Action"
PictoQuest,2019-03-15,3.75,,4,"Casual, Indie, Puzzle"
They Can't Stop All Of Us,2019-09-13,0.0,,1,"Strategy, Indie, Action"
Bow to Blood: Last Captain Standing,2019-04-03,0.0,,1,"Strategy, Indie, Action"
Sakura Gamer 2,2019-12-12,0.0,,4,Simulation
In the Pause Between the Ringing,2019-04-23,0.0,,1,"Casual, Indie, Adventure"
Travis Strikes Again: No More Heroes,2019-01-18,3.74,65.0,0,Action
Crystar,2019-08-27,3.23,66.0,3,Action
Travis Strikes Again: No More Heroes Complete Edition,2019-10-17,3.33,65.0,3,Action
Flotsam,2019-09-25,3.2,,3,"Strategy, Indie, Simulation"
Paradox Soul,2019-07-02,3.5,,1,"Indie, Adventure, Action"
GRANDIA HD Remaster,2019-10-15,4.43,,8,"Adventure, RPG"
Gates of Hell,2019-11-05,4.33,,5,"Strategy, Indie, Action, Simulation"
Countersnipe,2019-12-05,0.0,,1,"Strategy, Action"
Stranded Sails - Explorers of the Cursed Islands,2019-10-17,3.55,,3,"Indie, Adventure, Simulation"
Furry Girl 🐺,2019-04-15,4.07,,2,"Adventure, Action, RPG, Casual, Strategy, Simulation, Indie"
Irony Curtain: From Matryoshka with Love,2019-06-25,3.91,,4,"Indie, Adventure"
Trials Rising - Open Beta,2019-02-21,2.5,,1,Racing
Bear With Me: The Lost Robots,2019-07-09,0.0,,3,"Indie, Adventure"
PowerBeatsVR,2019-04-10,0.0,,1,"Indie, Action, Sports"
FIA European Truck Racing Championship,2019-07-18,0.0,67.0,2,"Racing, Simulation, Sports"
Mario Kart Tour,2019-09-25,2.89,59.0,0,"Casual, Racing, Action"
Battle Tanks: Legends of World War II,2019-02-19,0.0,,1,"Action, Casual, Strategy, Simulation, Massively Multiplayer"
九劫曲：诅咒之地,2019-06-28,0.0,,1,"Massively Multiplayer, Adventure, Action, RPG"
Rico,2019-03-12,3.38,60.0,3,"Shooter, Action"
The House of Da Vinci 2,2019-12-05,4.0,,7,"Indie, Strategy, Adventure, Puzzle"
Anniversary Collection Arcade Classics,2019-04-18,3.71,,1,"Casual, Arcade, Action"
King of Crabs,2019-03-08,0.0,,1,"Action, Casual, Arcade, Simulation, Massively Multiplayer"
ArcheAge: Unchained,2019-10-17,2.17,,7,"Massively Multiplayer, RPG"
ART SQOOL,2019-02-05,2.92,,1,"Casual, Indie, Simulation"
Fantasy General II,2019-09-05,0.0,,3,Strategy
Hentai Mosaique Fix-IT Shoppe,2019-07-29,0.0,,4,"Casual, RPG"
Oceanhorn 2: Knights of the Lost Realm,2019-09-19,3.53,70.0,1,"Indie, Adventure, Action, RPG"
Spaceland,2019-09-19,3.62,,4,"Indie, Strategy, Adventure, RPG"
Super Monkey Ball: Banana Blitz HD,2019-10-29,2.9,,3,"Platformer, Action"
Everreach: Project Eden,2019-12-04,1.57,,2,"Shooter, Indie, Action, RPG"
Plane Mechanic Simulator,2019-02-12,3.44,,2,"Indie, Simulation"
STORM AREA 51: AYY LMAO EDITION,2019-07-30,0.0,,3,"Adventure, Action, RPG, Casual, Simulation, Indie"
Freud Gate,2019-10-16,0.0,,2,"Casual, Indie"
Chronicles of cyberpunk,2019-05-20,0.0,,1,Adventure
Domiverse,2019-10-17,0.0,,1,"Indie, Action"
The Liar Princess and the Blind Prince,2019-02-12,4.23,70.0,0,"Platformer, Adventure, Action"
War Selection,2019-10-08,3.36,,1,"Indie, Strategy, Massively Multiplayer"
Crossroads Inn,2019-10-23,3.21,59.0,5,"Adventure, RPG, Casual, Strategy, Simulation"
DON'T EVEN THINK,2019-07-10,2.25,,0,"Shooter, Action"
Conan Unconquered,2019-05-30,3.0,62.0,2,Strategy
Race With Ryan,2019-11-01,0.0,,2,"Racing, Sports"
Tiny Room Stories: Town Mystery,2019-07-01,4.03,,4,"Indie, Adventure, Puzzle"
Dry Drowning,2019-08-01,0.0,,5,"Indie, Adventure"
Meteorfall: Krumit's Tale,2019-11-06,4.3,,2,"Card, Strategy, Indie, RPG"
Ghoulboy,2019-03-07,3.67,,4,"Casual, Indie, Adventure, Action"
CATGIRL LOVER,2019-06-17,1.29,,4,"Casual, Indie, RPG"
Rainswept,2019-01-31,3.57,,2,"Indie, Adventure"
Seek Girl Ⅲ,2019-11-28,2.6,,1,"Casual, Action"
Everybody's Golf VR,2019-05-21,3.09,78.0,0,Sports
The Church in the Darkness,2019-08-02,2.71,,1,"Indie, Adventure, Action"
Signs of the Sojourner,2019-09-18,3.47,,2,"Casual, Indie, Adventure, RPG"
JUMANJI: The Video Game,2019-11-08,3.08,,1,"Adventure, Action"
Xenon Racer,2019-03-26,3.11,,3,"Racing, Action, Arcade, Sports, Indie"
Teamfight Tactics,2019-06-18,3.67,79.0,0,Strategy
Cybarian: The Time Travelling Warrior,2019-06-18,0.0,,1,"Indie, Adventure, Action"
World of Guns: VR,2019-08-05,0.0,,1,Simulation
The Blind Prophet,2019-12-10,3.55,,4,"Indie, Adventure"
Grindstone,2019-09-19,4.19,88.0,4,"Casual, Strategy, Indie, Puzzle"
Nyasha,2019-03-04,0.0,,3,"Casual, Indie"
Juicy Realm,2019-11-07,3.9,,1,"Indie, Adventure, Action, RPG"
九劫曲:诅咒之地 NineTrials Test Server,2019-02-28,0.0,,58,"Massively Multiplayer, Action"
Taboos: Cracks,2019-05-02,0.0,,1,"Casual, Indie"
The Elder Scrolls Online: Elsweyr,2019-06-04,3.2,77.0,0,"Massively Multiplayer, Adventure, Action, RPG"
Drawkanoid: Review Breaker,2019-11-18,0.0,,1,"Casual, Indie, Action"
Uncharted Tides: Port Royal,2019-08-29,3.33,,4,"Casual, Adventure"
大老爷,2019-01-24,0.0,,1,"Casual, Adventure, RPG, Simulation"
Dark Gnome,2019-03-18,0.0,,2,"Casual, Strategy, Action"
Matchville,2019-05-01,0.0,,1,"Casual, Adventure"
Seal Girl,2019-01-05,2.71,,1,"Casual, Indie, Adventure, RPG"
테일즈샵 퍼즐,2019-09-30,0.0,,1,"Casual, Indie"
Seek Girl Ⅱ,2019-09-30,2.88,,1,"Casual, Indie"
AO Tennis 2 Tools,2019-12-19,0.0,,1,Sports
FlowScape,2019-01-15,3.33,,1,"Casual, Indie, Simulation"
CHIKARA: AAW Wrestle Factory,2019-09-27,0.0,,1,"Indie, Action, Sports"
Exos Heroes,2019-11-19,0.0,,9,"Casual, Adventure, Action, RPG"
Kingdom Under Fire 2,2019-11-18,0.0,,1,"Strategy, Massively Multiplayer, Action, RPG"
Mars Power Industries Deluxe,2019-11-04,0.0,,1,"Casual, Strategy, Indie"
Blautopf VR - Geheimnis der Lau,2019-06-05,0.0,,2,"Adventure, Simulation"
TheoTown,2019-05-20,3.82,,1,"Strategy, Indie, Simulation"
Hell Wedding 夜嫁,2019-01-22,0.0,,62,Indie
Hamsterdam,2019-08-01,0.0,,2,"Indie, Action"
HENTAI HELL,2019-08-28,2.67,,2,"Indie, Action"
Hentai Bad Girls,2019-07-11,0.0,,3,"Casual, Indie"
My Free Farm,2019-08-26,0.0,,1,"Casual, Simulation"
Romans from Mars (Free-to-Play),2019-03-19,0.0,,0,Action
Pagan Online,2019-08-27,3.31,64.0,2,"Action, RPG"
Idle Cooking Emperor,2019-04-26,0.0,,1,"Strategy, Simulation"
Headliner: NoviNews,2019-09-05,3.75,,3,"Indie, Adventure"
Q-YO Blaster,2019-06-27,0.0,,2,"Indie, Adventure, Action"
Paunch,2019-12-04,0.0,,1,"Action, RPG, Sports, Indie, Massively Multiplayer"
Endless Fables 4: Shadow Within,2019-10-03,0.0,,4,"Casual, Adventure"
SuperEpic: The Entertainment War,2019-12-12,3.75,,1,"Adventure, Action"
Fate Hunters,2019-07-17,3.69,,5,"Indie, Adventure"
Tower Hunter:Erza's Trial,2019-10-11,4.12,,2,"Adventure, Action, RPG, Casual, Indie"
Warhammer Quest 2: The End Times,2019-01-29,3.17,,1,"Strategy, Adventure"
Crystal Crisis,2019-05-28,0.0,,3,"Casual, Action, Puzzle"
SUPER DRAGON BALL HEROES WORLD MISSION,2019-04-04,3.0,,4,Strategy
Football Game,2019-11-05,3.23,,2,Adventure
Dude Simulator 5,2019-05-29,0.0,,2,"Racing, Adventure, Action, Simulation, Indie"
Blaster Master Zero 2,2019-03-20,4.22,,4,"Platformer, Action"
CARAVAN STORIES,2019-09-10,2.5,,0,RPG
Constructor Plus,2019-02-28,3.29,,1,"Strategy, Indie, Simulation"
HENTAI SNIPER: Middle East,2019-11-20,0.0,,2,"Indie, Adventure, Action, Simulation"
Earth Defense Force: Iron Rain,2019-04-11,3.55,67.0,6,"Shooter, Action"
Alt-Frequencies,2019-05-15,0.0,,2,"Indie, Adventure, Puzzle"
Westworld Awakening,2019-08-20,0.0,,1,"Adventure, Action"
The Choice of Life: Middle Ages,2019-10-08,3.7,,2,"Adventure, RPG, Casual, Card, Indie"
Decay of Logos,2019-08-27,2.17,37.0,2,"Indie, Adventure, Action, RPG"
How To Date A Magical Girl!,2019-02-13,0.0,,4,"Adventure, RPG, Simulation"
Demon Hunter 5: Ascendance,2019-04-04,0.0,,4,"Casual, Adventure"
The Secret Order 7: Shadow Breach,2019-02-28,0.0,,4,"Casual, Adventure"
Gylt,2019-11-19,3.72,,0,"Indie, Adventure, Action, Puzzle"
The Textorcist: The Story of Ray Bibbia Demo,2019-02-13,0.0,,1,
Gunvolt Chronicles: Luminous Avenger iX,2019-09-26,3.62,81.0,4,Action
Falcon Age,2019-04-09,2.64,,2,"Adventure, Action, Casual, Simulation, Indie"
Vectronom,2019-05-29,4.33,,1,"Action, Puzzle, Casual, Strategy, Indie"
Hentai Sweet Girls,2019-05-20,0.0,,3,"Casual, Indie"
DORAEMON STORY OF SEASONS,2019-10-10,3.88,,5,"Casual, Adventure, Simulation"
Alvastia Chronicles,2019-01-18,2.29,,0,"Casual, Indie, Adventure, RPG"
Vibrant Venture,2019-11-12,0.0,,3,"Indie, Platformer, Adventure, Puzzle"
Some Distant Memory,2019-11-14,0.0,,4,"Indie, Adventure"
Double,2019-01-25,0.0,,1,Indie
One Leaves,2019-02-28,2.4,,0,
Kotodama: The 7 Mysteries of Fujisawa,2019-05-31,2.64,,3,Adventure
Summer Catchers,2019-07-19,2.9,68.0,3,"Arcade, Racing, Adventure, Indie"
Daggerhood,2019-02-19,3.3,,0,"Arcade, Casual, Adventure, Action"
IN-VERT,2019-08-20,0.0,,4,"Indie, Adventure, Action"
DreamWorks Dragons Dawn of New Riders,2019-02-15,0.0,61.0,6,Adventure
Witcheye,2019-08-15,0.0,,1,"Casual, Indie, Adventure, Puzzle"
House of 1000 Doors: Evil Inside,2019-03-11,0.0,,3,"Casual, Indie, Adventure"
Fated Kingdom,2019-11-04,2.71,,1,"RPG, Casual, Strategy, Simulation, Indie"
Grimshade,2019-03-25,2.89,,2,"Adventure, RPG"
BLOCKADE Classic,2019-04-01,2.83,,1,"Indie, Massively Multiplayer, Action"
Doctor Who: The Edge Of Time,2019-11-12,3.17,56.0,2,Adventure
Solstice Chronicles: MIA,2019-02-07,0.0,,4,"Strategy, Indie, Action, RPG"
Ato,2019-06-20,0.0,,2,"Indie, Platformer, Adventure, Action"
bit Dungeon III,2019-04-19,0.0,,2,"Adventure, Action, RPG"
Super Kirby Clash,2019-09-05,3.15,74.0,0,"Platformer, Action"
Skyland: Heart of the Mountain,2019-01-17,0.0,,3,"Casual, Adventure, Puzzle"
Interstellar Space: Genesis,2019-07-24,0.0,,1,Strategy
Bed Wars,2019-01-03,4.35,,0,"Casual, Adventure"
Elemental Girls,2019-05-15,0.0,,3,"Casual, Indie"
Mighty Switch Force! Collection,2019-07-24,0.0,,1,"Strategy, Indie, Action"
Cockwork Industries Complete,2019-11-07,3.83,,3,Adventure
Atelier Lulua: The Scion of Arland,2019-05-21,3.88,78.0,7,"Adventure, RPG"
Forza Horizon 4 LEGO Speed Champions,2019-06-12,3.57,77.0,0,Racing
The Padre,2019-06-27,0.0,,1,"Indie, Adventure, Action"
Servant of The People,2019-11-01,0.0,,1,"Indie, Simulation"
House of 1000 Doors: Serpent Flame,2019-05-23,0.0,,4,"Casual, Indie, Adventure"
The Bradwell Conspiracy,2019-10-08,3.44,,1,"Casual, Indie, Adventure"
Koral,2019-05-16,3.75,,3,"Casual, Indie, Adventure, Simulation"
DEEMO -Reborn-,2019-11-21,3.38,,2,"Adventure, Action, RPG, Puzzle"
Fantasy Girl,2019-05-01,2.5,,1,"Adventure, RPG, Casual, Strategy, Simulation"
Godhood,2019-07-09,1.89,,3,"Strategy, Simulation"
MotoGP 19,2019-06-06,3.64,,4,"Racing, Simulation, Sports"
Super Naughty Maid 2,2019-06-21,2.46,,1,"Casual, Indie, Simulation"
What Never Was,2019-01-10,3.5,,0,"Indie, Adventure, Puzzle"
Stars End,2019-10-14,0.0,,2,"Adventure, Action, Simulation, Indie, Massively Multiplayer"
Gun Crazy,2019-01-07,0.0,,1,"Indie, Adventure, Action"
MEANDERS,2019-11-07,2.89,,3,"Casual, Indie, Adventure"
Peasant Knight,2019-03-19,2.62,,0,"Casual, Indie, Action"
Crying Suns Demo,2019-09-18,0.0,,1,
Elsinore,2019-07-22,3.5,,8,"Indie, Adventure, Simulation"
The Story of Henry Bishop,2019-09-13,3.4,,4,"Indie, Adventure, Action"
Road to Guangdong,2019-06-06,0.0,,1,"Indie, Adventure, Simulation"
FURRY GIRL PUZZLE,2019-06-24,0.0,,4,"Casual, Indie, Adventure"
Queen's Quest 5: Symphony of Death,2019-07-18,0.0,,4,"Casual, Adventure"
Lust Epidemic,2019-12-27,3.92,,3,Adventure
Subdivision Infinity DX,2019-08-08,0.0,,5,"Shooter, Indie, Action"
The Myth Seekers 2: The Sunken City,2019-06-13,0.0,,4,"Casual, Adventure"
Steel Rats Demo,2019-01-30,0.0,,1,
Depraved Awakening,2019-08-30,4.5,,5,"Indie, Adventure"
Dangerous Driving,2019-04-09,2.56,66.0,0,"Racing, Arcade"
The Infected,2019-04-11,0.0,,2,"Adventure, Action, Casual, Simulation, Indie"
Borderlands 2: Commander Lilith & the Fight for Sanctuary,2019-06-09,3.4,,0,"Action, RPG"
YIIK: A Postmodern RPG,2019-01-17,1.62,,6,"Indie, RPG"
Tamashii,2019-12-17,0.0,,1,"Indie, Action, Puzzle"
COLLAPSED,2019-07-31,2.36,,1,"Casual, Indie, Action"
Ghost Giant,2019-04-16,4.33,,0,"Family, Adventure, Puzzle"
VASARA Collection,2019-08-13,0.0,,1,"Indie, Arcade, Action"
Hentai Pussy 2,2019-05-13,0.0,,2,"Casual, Indie, Sports"
Ghost Files 2: Memory of a Crime,2019-11-14,0.0,,4,"Casual, Adventure"
Spark the Electric Jester 2,2019-05-16,0.0,,2,Action
Skyscrappersim (BENO edition),2019-08-05,4.4,,0,
Spelldrifter,2019-09-14,2.75,,0,RPG
The Occupation Demo,2019-03-04,0.0,,0,
Nauticrawl,2019-09-16,0.0,,1,"Indie, Simulation, Puzzle"
Little Mouse's Encyclopedia,2019-02-02,0.0,,4,"Casual, Educational, Indie"
Monster Jam Steel Titans,2019-06-24,0.0,,2,"Casual, Racing, Sports"
WOUNDED,2019-02-28,0.0,,1,"Indie, Adventure, Action"
Screaming Chicken!/鸡你太美,2019-12-31,0.0,,0,"Casual, Indie, Action, Simulation"
Skyworld,2019-03-26,0.0,69.0,2,"Strategy, Indie"
MISTOVER,2019-10-09,3.08,,1,"Strategy, Adventure, RPG"
Play with Gwen,2019-11-03,4.23,,0,Adventure
Ice Age Scrat's Nutty Adventure!,2019-10-18,2.53,52.0,0,"Platformer, Adventure"
Eternal Journey: New Atlantis,2019-03-07,0.0,,5,"Casual, Indie, Adventure"
Wasteland Survival,2019-03-29,0.0,,2,"Adventure, Action, RPG, Simulation"
B͞҉ŗeak the̶̢ ͠҉G̵ame,2019-07-15,0.0,,2,"Indie, Platformer, Adventure"
MarZ: Tactical Base Defense Demo,2019-04-03,0.0,,4,
The Alliance Alive HD Remastered,2019-10-08,3.14,74.0,4,RPG
HARDCORE MECHA,2019-06-26,3.43,,2,"Indie, Action"
Territory Idle,2019-03-05,0.0,,5,"Strategy, Indie"
vopi.me fire - Free Fire Hack,2019-03-15,4.3,,0,Action
Assassin’s Creed Odyssey - The Fate of Atlantis,2019-04-23,3.67,,0,"Adventure, Action, RPG"
Warparty,2019-03-28,2.71,,3,Strategy
The Test,2019-04-28,3.17,,1,"Platformer, Action, Simulation"
Cardpocalypse,2019-12-12,0.0,,2,"Strategy, Indie, RPG"
Collection of Mana,2019-06-11,0.0,83.0,0,"Adventure, Action, RPG"
Swimsanity!,2019-09-30,0.0,,0,"Adventure, Action, Casual, Family, Indie"
inbento,2019-09-02,3.71,,1,"Casual, Indie, Puzzle"
She and the Light Bearer,2019-06-06,0.0,,1,"Indie, Adventure"
CATGIRL LOVER 2,2019-10-02,2.0,,4,"Casual, Indie, Adventure, RPG"
Angry Birds VR: Isle of Pigs,2019-02-07,3.92,,1,Casual
Dance of Death: Du Lac & Fey,2019-04-05,4.0,,4,"Casual, Indie, Adventure"
Hot Shot Burn,2019-08-15,0.0,,1,"Indie, Action, Sports"
The Fog: Trap for Moths,2019-03-19,0.0,,7,"Casual, Indie, Adventure"
HENTAI - World War II,2019-09-30,0.0,,1,"Indie, Action"
Winkeltje,2019-02-19,0.0,,3,"Casual, Indie, Simulation"
Skybolt Zack,2019-11-07,0.0,,1,"Indie, Adventure, Action"
Demon Pit,2019-12-17,0.0,,1,"Indie, Action"
Where Cards Fall,2019-09-19,3.0,,0,"Indie, Adventure"
Dungeon Munchies,2019-06-06,0.0,,2,"Indie, Adventure, Action"
Micro Mages,2019-05-01,4.71,,1,"Indie, Action"
Corpse Party 2: Dead Patient,2019-10-22,0.0,,3,"Indie, RPG"
Inops,2019-01-26,0.0,,0,"Indie, Platformer, Adventure"
Skautfold: Moonless Knight,2019-07-31,0.0,,1,"Indie, Adventure, Action, RPG"
Over the Alps,2019-09-19,3.55,,3,"Indie, Adventure"
Vicious Circle,2019-08-13,0.0,,1,"Indie, Adventure, Action"
Pokémon Masters,2019-08-29,2.95,,0,"Adventure, RPG"
Suite 776,2019-12-06,0.0,,1,"Indie, Adventure, Action"
Element: Space,2019-02-14,2.62,,2,"Strategy, Action, RPG"
Serin Fate,2019-03-05,0.0,,2,"Indie, Adventure, RPG"
Audica,2019-03-07,4.12,,2,"Shooter, Indie, Action"
