name,release_date,rating,metacritic,playtime,genres
Afterlife,1995-12-31,3.0,,1,"Adventure, Action, Strategy, Simulation, Indie"
Screamer,1995-10-30,2.12,,1,"Racing, Action, Simulation, Sports"
Vectorman (1995),1995-10-24,3.91,,0,"Platformer, Arcade, Action"
Romancing SaGa 3,1995-11-11,3.86,,3,RPG
Bioforge,1995-03-28,3.27,,1,"Adventure, Action"
Anvil of Dawn,1995-10-31,4.11,,1,RPG
Primal Rage,1995-01-01,3.51,,0,"Arcade, Fighting"
Road Rash 3,1995-05-15,4.42,,0,Racing
Wipeout (1995),1995-01-01,3.59,,0,"Racing, Arcade"
Witchaven,1995-09-29,3.14,,1,"Shooter, Action, RPG"
Simon the Sorcerer 2,1995-01-01,3.92,,1,Adventure
Trials of Mana,1995-09-30,4.19,,0,"Action, RPG"
Torin's Passage,1995-10-30,4.08,,1,Adventure
Transport Tycoon Deluxe,1995-01-01,4.36,,0,Strategy
Across the Rhine,1995-06-30,0.0,,1,Strategy
Kingdom: The Far Reaches,1995-01-01,0.0,,1,"Adventure, Action, RPG"
Final Fight 3,1995-12-21,4.19,,0,
Castlevania: Dracula X,1995-07-21,3.74,,0,"Platformer, Adventure, Action"
X-Men 2: Clone Wars,1995-01-01,4.18,,0,Action
Doom Troopers: Mutant Chronicles,1995-05-01,3.96,,0,Action
Toy Story (1995),1995-12-20,4.0,,0,"Platformer, Adventure, Action"
Secret of Evermore,1995-10-01,4.39,,0,RPG
X-Men: Mutant Apocalypse,1995-01-03,3.71,,0,Action
The King of Fighters '95,1995-07-25,3.62,,1,Fighting
Discworld,1995-01-01,3.93,,3,Adventure
Lufia II: Rise of the Sinistrals,1995-02-24,4.0,,0,RPG
Asterix & Obelix,1995-01-01,3.78,,0,
Sega Rally Championship (1995),1995-12-19,4.18,,0,Racing
Virtua Fighter 2 (1995),1995-10-30,3.65,,0,Fighting
Venom/Spider-Man: Separation Anxiety,1995-11-01,3.64,,0,
Front Mission: The First (1995),1995-02-24,3.74,,0,"Strategy, RPG"
Flip-Flop,1995-01-01,3.91,,0,Puzzle
International Superstar Soccer Deluxe,1995-09-22,4.45,,0,Sports
Doom for Windows,1995-01-01,4.39,,0,"Shooter, Action"
The Journeyman Project 2: Buried in Time,1995-01-01,0.0,,9,"Adventure, Puzzle"
Super Bomberman 3,1995-04-28,4.38,,0,Action
Alien Soldier,1995-02-24,4.0,,0,Action
Ridge Racer (1995),1995-09-09,3.76,,0,Racing
Marvel Super Heroes,1995-10-24,3.89,,0,Fighting
Toy Story,1995-01-01,3.47,,5,Puzzle
X-Men: Children of the Atom (1995),1995-11-22,3.71,,0,"Arcade, Fighting"
Super Street Fighter 2 Turbo,1995-03-01,4.07,,0,"Arcade, Fighting"
Thunderscape,1995-08-30,0.0,,0,RPG
Tetris Attack,1995-10-27,4.06,,0,Puzzle
Spider-Man (1995),1995-05-31,3.6,,0,Action
Jumping Flash! (1995),1995-04-28,3.71,,0,"Platformer, Action"
Gargoyles,1995-05-15,4.11,,0,Platformer
Battle Arena Toshinden,1995-01-01,3.17,69.0,0,"Arcade, Fighting"
Donkey Kong Land,1995-06-26,3.89,,0,
Dragon Ball Z: Ultimate Battle 22,1995-07-28,2.78,25.0,0,"Action, Fighting"
Beavis and Butt-Head in Virtual Stupidity,1995-01-01,3.86,,0,"Arcade, Adventure"
Shin Megami Tensei: Devil Summoner,1995-12-25,0.0,,0,RPG
Fade to Black,1995-01-01,3.08,,0,"Shooter, Action"
Desert Demolition,1995-02-01,4.06,,0,Action
FIFA Soccer 96,1995-01-01,3.93,,0,Sports
Mission Critical,1995-10-31,0.0,,0,"Strategy, Adventure"
Garfield: Caught in the Act,1995-10-31,3.36,,0,"Platformer, Arcade"
Scooby-Doo Mystery,1995-01-01,3.64,,0,Adventure
Entomorph: Plague of the Darkfall,1995-09-09,0.0,,1,"Adventure, Action"
The Incredible Machine Version 3.0,1995-01-01,4.38,,0,Puzzle
The Mask,1995-10-26,3.5,,0,"Platformer, Action"
The Ultimate Doom: Thy Flesh Consumed,1995-01-01,4.1,,0,"Shooter, Action"
Mighty Morphin Power Rangers: The Movie (BG),1995-06-30,3.8,,0,"Action, Fighting"
SimCity 2000 for Windows,1995-01-01,4.0,,0,Strategy
Light Crusader (1995),1995-05-25,3.5,,0,
Donald in Maui Mallard,1995-12-08,3.9,,0,Platformer
Mario's Picross,1995-03-14,3.0,,9,Puzzle
Metal Warriors,1995-02-01,4.0,,0,"Platformer, Action"
Woodruff and the Schnibble of Azimuth,1995-01-01,4.0,,0,Adventure
D,1995-01-01,0.0,,0,"Adventure, Puzzle"
MechWarrior 2: 31st Century Combat,1995-01-01,4.12,,0,Simulation
Aaahh!!! Real Monsters,1995-08-15,2.8,,0,"Adventure, Action"
Hi-Octane,1995-01-01,3.7,,0,"Racing, Arcade"
King's Field II,1995-07-21,3.33,,0,RPG
Asterix and the Power of the Gods,1995-01-01,4.14,,0,Platformer
Tyrian,1995-01-01,4.0,,0,Arcade
Grand Prix 2,1995-01-01,2.5,,0,"Racing, Simulation, Sports"
仙剑奇侠传,1995-07-07,3.9,,0,RPG
Doom Trooper,1995-01-01,3.54,,0,
Star Wars: Rebel Assault II: The Hidden Empire,1995-11-01,3.67,,0,"Arcade, Action"
Dragon Quest 6: Realms of Revelation,1995-12-09,0.0,,0,RPG
NEO TURF MASTERS,1995-12-31,0.0,,0,"Casual, Arcade, Sports"
Knuckles' Chaotix,1995-04-20,3.18,,0,Action
Arc the Lad,1995-06-30,3.33,,0,"Strategy, RPG"
Sea Legends,1995-01-01,0.0,,0,"Strategy, Adventure, Action, RPG"
Star Wars: TIE Fighter Collector's CD-ROM,1995-01-01,4.12,,0,Simulation
Kyuuyaku Megami Tensei,1995-03-31,4.11,,0,RPG
Ecco Jr. (1995),1995-08-15,3.43,,0,Adventure
Ridge Racer Revolution,1995-12-03,3.44,,0,Racing
NHL 96,1995-10-26,3.38,,0,Sports
Подземелья Кремля,1995-01-01,2.86,,0,"Shooter, Action"
3D Lemmings,1995-01-01,0.0,,0,Puzzle
Space Quest 6: Roger Wilco in the Spinal Frontier,1995-01-01,0.0,,0,Adventure
"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe",1995-01-01,3.86,,0,Adventure
Apache Longbow,1995-01-01,0.0,,0,Simulation
Dark Seed,1995-07-07,3.83,,0,
Battle Arena Toshinden 2,1995-01-01,3.43,,0,"Arcade, Fighting"
Stargate (1995),1995-04-17,3.62,,0,"Platformer, Action"
Addams Family Values,1995-01-01,0.0,,0,RPG
Mighty Morphin Power Rangers: The Fighting Edition,1995-09-01,4.11,,0,Fighting
Pulstar (1995),1995-01-01,0.0,,0,"Shooter, Arcade, Action"
Disney's Magical Quest 3 Starring Mickey & Donald,1995-12-08,3.88,,0,Platformer
In the Hunt,1995-11-10,4.12,,0,"Shooter, Action"
Air Combat (1995),1995-06-29,3.5,,0,"Action, Simulation"
Timon & Pumbaa's Jungle Games,1995-12-15,3.88,,0,Action
Tintin in Tibet,1995-01-01,0.0,,0,"Platformer, Adventure, Action"
Justice League Task Force,1995-09-01,3.14,,0,Fighting
Weaponlord,1995-01-01,3.29,,0,Fighting
Ravenloft: Stone Prophet,1995-03-01,0.0,,0,RPG
Mario's Super Picross,1995-09-14,3.73,,0,Puzzle
SimTown,1995-01-01,3.83,,0,Strategy
Strikers 1945,1995-01-01,0.0,,0,
Galaxy Fight: Universal Warriors,1995-01-24,0.0,,0,Fighting
ESPN Extreme Games,1995-09-09,3.75,,0,"Racing, Sports"
Lighthouse: The Dark Being,1995-12-31,0.0,,0,"Adventure, Puzzle"
Panzer Dragoon (1995),1995-05-11,0.0,,0,Arcade
The Dark Eye,1995-10-31,0.0,,0,Adventure
Looney Tunes B-Ball,1995-02-01,0.0,,0,Sports
Prisoner of Ice,1995-01-01,0.0,,0,Adventure
Rapid Reload,1995-04-28,0.0,,0,"Shooter, Action"
Pray for Death,1995-12-31,0.0,,0,"Action, Fighting"
NBA Jam Tournament Edition,1995-01-01,3.43,,0,Sports
Ascendancy,1995-01-02,4.5,,0,Strategy
Ghoul Patrol (1995),1995-05-26,0.0,,0,"Shooter, Adventure, Action"
Tails Adventure,1995-09-22,0.0,,0,Adventure
Namco Museum (1995),1995-11-22,0.0,,0,
Pinball World,1995-01-01,0.0,,1,"Action, Simulation"
DeathKeep,1995-01-01,0.0,,0,"Adventure, Action, RPG"
Actua Soccer,1995-01-01,0.0,,0,Sports
Bermuda Syndrome,1995-01-01,0.0,,0,Arcade
Top Gear 3000,1995-04-28,4.17,,0,Racing
Might and Magic: Swords of Xeen,1995-01-01,0.0,,0,RPG
Kirby's Avalanche (1995),1995-02-01,0.0,,0,Puzzle
Sonic Labyrinth,1995-10-01,2.5,,0,"Action, Puzzle"
Gunbird,1995-12-15,0.0,,0,"Shooter, Action"
Beyond the Beyond,1995-11-03,0.0,,0,RPG
Mystery Dungeon: Shiren the Wanderer (1995),1995-12-01,0.0,,0,RPG
Space Quest 4+5+6,1995-11-26,0.0,,0,Adventure
Panel de Pon,1995-10-27,4.33,,0,Puzzle
FX Fighter,1995-01-01,0.0,,0,"Arcade, Fighting"
Cyberbots: Full Metal Madness,1995-04-20,0.0,,0,"Action, Fighting"
Samurai Shodown III: Blades of Blood,1995-11-15,0.0,,0,Fighting
Porky Pig's Haunted Holiday,1995-10-01,3.5,,0,"Platformer, Action"
Exosquad,1995-05-19,2.67,,0,Action
Monopoly (1995),1995-09-30,0.0,,0,"Strategy, Board Games"
Sid Meier's CivNet,1995-01-01,0.0,,0,Strategy
Su-27 Flanker,1995-01-01,3.5,,0,Simulation
Space Hulk: Venegance of the Blood Angels,1995-01-01,3.0,,0,"Shooter, Strategy, Action"
Earthworm Jim for Windows 95,1995-01-01,0.0,,0,Platformer
Alien Odyssey,1995-01-01,0.0,,0,"Adventure, Action"
NBA Live 96,1995-12-31,0.0,,0,Sports
Super Turrican 2,1995-09-29,0.0,,0,Action
Battle Beast,1995-01-01,1.83,,0,"Arcade, Fighting"
Chronicles of the Sword,1995-01-01,0.0,,0,Adventure
Frankenstein: Through the Eyes of the Monster,1995-01-01,0.0,,0,Adventure
Dark Seed II,1995-11-30,0.0,,0,Adventure
Brain Dead 13,1995-01-01,0.0,,0,Arcade
MechWarrior 2: Ghost Bear's Legacy,1995-11-01,0.0,,0,Simulation
Iron Commando,1995-02-09,0.0,,0,
CyberMage: Darklight Awakening,1995-01-01,0.0,,0,"Shooter, Action"
BS The Legend of Zelda,1995-04-06,0.0,,0,"Adventure, Action, RPG"
Loaded,1995-12-12,3.29,,0,"Shooter, Action"
Return Fire,1995-01-01,4.0,,0,Arcade
The Adventures of Batman & Robin (SegaDC),1995-07-01,0.0,,0,"Educational, Platformer, Action"
The Big Red Adventure,1995-01-01,0.0,,0,Adventure
Dungeon Master 2: The Legend of Skullkeep,1995-01-01,0.0,,0,RPG
Mario's Game Gallery,1995-01-01,0.0,,0,Card
Street Fighter: The Movie,1995-06-10,0.0,,0,Fighting
Space Empires I,1995-01-01,0.0,,0,Strategy
The Orion Conspiracy: Trust No One,1995-01-01,0.0,,0,Adventure
Magical Drop,1995-10-20,0.0,,0,Puzzle
Super Adventure Island II (1995),1995-01-03,0.0,,0,"Platformer, Adventure"
Extreme Pinball,1995-01-01,0.0,,0,Arcade
Phantom 2040,1995-05-04,0.0,,0,Adventure
SuperKarts,1995-01-01,0.0,,0,"Racing, Arcade"
Celtic Tales: Balor of the Evil Eye,1995-01-01,0.0,,0,"Strategy, RPG"
Turrican 2: The Final Fight,1995-12-01,0.0,,0,Arcade
WORLD HEROES PERFECT,1995-06-30,0.0,,0,"Action, Fighting"
The Civil War,1995-01-01,0.0,,0,Strategy
Psychic Detective,1995-01-01,0.0,,0,Adventure
Prehistorik Man (1995),1995-06-23,0.0,,0,
Pajama Sam Vol. 1,1995-12-31,0.0,,0,"Educational, Adventure, Puzzle"
"Simon the Sorcerer 2: The Lion, the Wizard and the Wardrobe",1995-01-01,0.0,,0,Adventure
Disney's Animated Storybook: Pocahontas,1995-12-01,0.0,,0,"Educational, Family"
Igor: Objective Uikokahonia,1995-01-01,0.0,,0,Adventure
Fatal Racing,1995-01-01,0.0,,0,Arcade
Nocturnal Illusion,1995-04-22,0.0,,0,Adventure
Wings of Glory,1995-01-01,0.0,,1,"Strategy, Indie, Board Games, Simulation"
Power Instinct,1995-01-01,0.0,,0,"Action, Fighting"
NHL Hockey '96,1995-10-01,0.0,,0,Sports
Hong Kong 97,1995-04-02,0.0,,0,"Shooter, Action"
Cutthroat Island,1995-01-01,0.0,,0,
Lost Paradise,1995-01-01,0.0,,0,"Adventure, RPG"
Touche: The Adventures of the Fifth Musketeer,1995-01-01,0.0,,0,Adventure
Lemmings for Windows 95,1995-01-01,0.0,,0,Arcade
3-D Ultra Pinball,1995-01-01,0.0,,0,Arcade
Shannara,1995-01-01,0.0,,0,Adventure
Johnny Bazookatone,1995-01-01,0.0,,0,Arcade
Gizmos & Gadgets!,1995-01-01,0.0,,0,Educational
Big Red Racing,1995-01-01,0.0,,0,"Racing, Arcade"
Spider-Man: Separation Anxiety,1995-01-01,0.0,,0,"Arcade, Fighting"
Championship Manager 2,1995-01-01,0.0,,0,"Strategy, Sports"
Baldies,1995-01-01,0.0,,0,
Total Distortion,1995-11-01,0.0,,0,Adventure
Sonic Drift 2,1995-03-17,0.0,,0,Racing
ClayFighter 2: Judgment Clay,1995-05-23,0.0,,0,"Action, Fighting"
Capitalism,1995-01-01,0.0,,0,Strategy
Virtual Pool,1995-01-01,0.0,,0,"Casual, Sports"
Emerald Dragon,1995-07-28,0.0,,0,RPG
Chess Kids,1995-01-01,0.0,,0,
PO'ed,1995-11-06,0.0,,0,
Once Upon a Forest,1995-01-01,0.0,,0,Adventure
Strip Blackjack Part Three: Fashion Girls Collection,1995-01-01,0.0,,0,Card
Mr. Do!,1995-06-23,0.0,,0,
Spirou,1995-01-01,0.0,,0,"Platformer, Action"
William Shatner's TekWar,1995-01-01,0.0,,0,"Shooter, Action"
Skeleton Krew,1995-05-12,0.0,,0,Shooter
Warlock,1995-08-15,0.0,,0,Action
The Residents' Bad Day on the Midway,1995-01-01,0.0,,0,Adventure
Tube,1995-01-01,0.0,,0,"Racing, Arcade"
Michael Ninn's Latex: The Game,1995-01-01,0.0,,0,Adventure
Happy Birthday,1995-01-01,0.0,,0,"Educational, Adventure"
Chronomaster,1995-01-01,0.0,,0,Adventure
Captain Tsubasa J: Get In The Tomorrow,1995-05-03,0.0,,0,Sports
Tail's Skypatrol,1995-04-28,0.0,,0,"Platformer, Shooter, Strategy"
Total Control,1995-01-01,0.0,,0,Strategy
RoadWarrior,1995-01-01,0.0,,0,"Racing, Action"
Street Fighter Alpha: Warriors' Dreams,1995-06-27,0.0,,0,Fighting
Wayne Gretzky and the NHLPA All-Stars,1995-11-01,0.0,,0,Sports
Pinball Illusions,1995-01-01,0.0,,0,Arcade
The Jetsons: Invasion of the Planet Pirates,1995-06-09,0.0,,0,"Platformer, Action"
Jazz Jackrabbit Holiday Hare '95,1995-01-01,0.0,,0,Arcade
U95,1995-01-01,0.0,,0,Arcade
Last Bible III,1995-03-04,0.0,,0,RPG
Front Lines,1995-01-01,0.0,,0,"Adventure, Action, Casual, Strategy, Simulation, Indie"
Skunny,1995-01-01,0.0,,0,Arcade
Dime City,1995-01-01,0.0,,0,Adventure
SimIsle: Missions in the Rainforest,1995-11-01,0.0,,0,"Strategy, Educational"
Treasure of the Rudras,1995-04-05,0.0,,0,RPG
Off-World Interceptor,1995-11-22,0.0,,0,"Racing, Action"
Player Manager 2,1995-01-01,0.0,,0,"Strategy, Sports"
Ultimate Soccer Manager,1995-01-01,0.0,,0,"Strategy, Sports"
Guilty,1995-01-01,0.0,,0,"Indie, Adventure"
Radix: Beyond the Void,1995-01-01,0.0,,0,"Shooter, Action"
Survival,1995-01-01,0.0,,0,"Adventure, Action, Strategy, Arcade, Massively Multiplayer"
Mega Man: The Power Battle,1995-10-01,0.0,,0,"Action, Fighting"
Alien Breed 3D,1995-01-01,0.0,,0,
The Ooze (1995),1995-09-22,0.0,,0,Action
Ganbare Goemon Kirakira Dōchū: Boku ga Dancer ni Natta Wake,1995-12-22,0.0,,0,"Platformer, Adventure, Action"
Microsoft Flight Simulator 5.0,1995-01-01,0.0,,0,Simulation
3D Cyber Puck,1995-01-01,0.0,,0,Arcade
Floppy Killer,1995-01-01,0.0,,0,Arcade
Corel Wild Board Games,1995-01-01,0.0,,0,"Board Games, Puzzle"
Марьяж 4,1995-12-01,0.0,,0,Card
Double Dragon (Neo-Geo),1995-01-01,0.0,,0,Fighting
Frank Thomas Big Hurt Baseball,1995-12-01,0.0,,0,"Simulation, Sports"
"Ys V: Lost Kefin, Kingdom of Sand",1995-12-29,0.0,,0,"Action, RPG"
Minnesota Fats: Pool Legend,1995-03-31,0.0,,0,
Alien Virus,1995-01-01,0.0,,0,Adventure
Super Bonk,1995-11-01,0.0,,0,"Platformer, Adventure, Action"
Vinyl Goddess from Mars,1995-01-01,0.0,,0,Arcade
Druid: Daemons of the Mind,1995-01-01,0.0,,0,"Adventure, RPG"
Battle Isle 3: Shadow of the Emperor,1995-01-01,0.0,,0,Strategy
Darkseed 2,1995-11-01,0.0,,0,Adventure
Sołtys,1995-05-23,0.0,,0,Adventure
1830: Railroads & Robber Barons,1995-01-01,0.0,,0,Strategy
Commander Blood,1995-01-01,0.0,,0,Adventure
EF2000,1995-01-01,0.0,,0,Simulation
FX Fighter Turbo,1995-01-01,0.0,,0,"Arcade, Fighting"
Brett Hull Hockey '95,1995-01-01,0.0,,0,"Simulation, Sports"
Magical pop'n,1995-03-10,0.0,,0,"Platformer, Adventure, Action"
Yuu Yuu Hakusho Final,1995-03-24,0.0,,0,Fighting
Zorro,1995-01-01,0.0,,0,Arcade
Shinobi Legions,1995-06-30,0.0,,0,"Platformer, Arcade"
Corel Wild Cards,1995-01-01,0.0,,0,Card
CyberSpeed,1995-09-15,0.0,,0,Racing
Tank Commander,1995-01-01,0.0,,0,"Indie, Action, Simulation"
Pinball Mania,1995-02-01,0.0,,0,Arcade
Monopoly CD-ROM,1995-01-01,0.0,,0,Board Games
Thunderscape: World of Aden,1995-01-01,0.0,,0,RPG
Pinball 2000,1995-01-01,0.0,,0,Arcade
Slicks 'n' Slide,1995-01-01,0.0,,0,"Racing, Arcade"
L'Affaire Morlov,1995-01-01,0.0,,0,Adventure
Space Pirates (American Laser Games),1995-01-01,0.0,,0,Arcade
Megami Tensei Gaiden: Last Bible Special,1995-03-24,0.0,,0,RPG
IndyCar Racing 2,1995-01-01,0.0,,0,"Racing, Sports"
Rollin',1995-01-01,0.0,,0,Arcade
Wrath of Earth,1995-01-01,0.0,,0,"Shooter, Action"
Arctic Moves,1995-01-01,0.0,,0,Arcade
Zyclunt: Blade Warrior,1995-10-01,0.0,,0,Arcade
SFPD Homicide,1995-01-01,0.0,,0,Adventure
Aliens: A Comic Book Adventure,1995-01-01,0.0,,0,Adventure
Bad Toys,1995-01-01,0.0,,0,"Shooter, Action"
Action Soccer,1995-03-01,0.0,,0,Sports
Crazy Hospital 2,1995-01-01,0.0,,0,Strategy
Zeek the Geek,1995-01-01,0.0,,0,Puzzle
Toy Story (SNES),1995-11-22,0.0,,0,Platformer
Midnight Run: Road Fighter 2,1995-12-01,0.0,,0,Racing
Lucienne's Quest,1995-09-15,0.0,,0,RPG
Madden NFL '96,1995-11-10,0.0,,0,Sports
High Seas Trader,1995-01-01,0.0,,0,Strategy
Roketz,1995-01-01,0.0,,0,Arcade
King Arthur & the Knights of Justice,1995-05-01,0.0,,0,
Squirrel King,1995-01-01,0.0,,0,Action
Cheese Cat-Astrophe Starring Speedy Gonzales,1995-02-01,0.0,,0,Action
Daryl F. Gates' Police Quest: SWAT,1995-01-01,0.0,,0,"Arcade, Adventure"
Solitaire Deluxe,1995-01-01,0.0,,0,Card
Pinball Fantasies Deluxe,1995-01-01,0.0,,0,Arcade
Atari 2600 Action Pack,1995-01-01,0.0,,0,Arcade
Wirehead,1995-01-01,0.0,,0,Adventure
Apache,1995-01-01,0.0,,0,Shooter
Skaut Kwatermaster,1995-07-31,0.0,,0,Adventure
Krazy Ivan,1995-01-01,0.0,,0,"Shooter, Action"
Majin Tensei II: Spiral Nemesis,1995-02-19,0.0,,0,RPG
Hoyle Classic Games,1995-01-01,0.0,,0,"Card, Board Games"
Zero Divide (1995),1995-08-25,0.0,,0,Fighting
Amy's Shapes,1995-01-01,0.0,,0,
Congo: Descent into Zinj,1995-01-01,0.0,,0,Adventure
Fuzzy's World of Miniature Space Golf,1995-01-01,0.0,,0,
Bureau 13,1995-01-01,0.0,,0,Adventure
Xixit,1995-01-01,0.0,,0,Arcade
JumpStart 1st Grade,1995-08-28,0.0,,0,Educational
The 11th Hour: The Sequel to The 7th Guest,1995-12-01,0.0,,0,"Adventure, Puzzle"
Dinotopia,1995-01-01,0.0,,0,Adventure
Exile: Escape from the Pit,1995-01-01,0.0,,0,RPG
Densha de Go!,1995-01-01,0.0,,0,
Marko's Magic Football,1995-02-01,0.0,,0,"Platformer, Adventure, Action"
Pretty Soldier Sailor Moon S,1995-03-17,0.0,,0,Fighting
Mirage (1995),1995-01-01,0.0,,0,"Adventure, Puzzle"
U.S. Navy Fighters,1995-01-01,0.0,,0,Simulation
Panda Bowling,1995-01-01,0.0,,0,"Arcade, Sports"
Gore Galore: The Breakout,1995-01-01,0.0,,0,"Shooter, Action"
3-D Table Sports,1995-01-01,0.0,,0,Arcade
"Al Unser, Jr. Arcade Racing",1995-01-01,0.0,,0,"Racing, Arcade"
Warlords 2 Deluxe CD,1995-01-01,0.0,,0,Strategy
Magic Knight Rayearth,1995-11-30,0.0,,0,"Action, RPG"
Старое золото,1995-04-01,0.0,,0,"Shooter, Action"
Microsoft Hover!,1995-06-01,0.0,,0,Arcade
Kirby's Block Ball (1995),1995-12-14,0.0,,0,Action
Clyde's Revenge,1995-01-02,0.0,,0,"Platformer, Action, Puzzle"
Blind Justice,1995-01-01,0.0,,2,"Strategy, Indie, RPG, Simulation"
Allied General,1995-01-01,0.0,,0,Strategy
Frontier: First Encounters,1995-01-01,0.0,,0,Simulation
Carnage Heart,1995-12-08,0.0,,0,Strategy
Defcon 5,1995-01-01,0.0,,0,"Shooter, Adventure, Action"
Silverload,1995-01-01,0.0,,0,Adventure
Game & Watch,1995-01-01,0.0,,0,
Oregon Trail II,1995-02-13,0.0,,0,"Educational, Adventure"
Super Skidmarks,1995-01-01,0.0,,0,Racing
Mark Davis' The Fishing Master,1995-06-30,0.0,,0,Sports
Bronkie the Bronchiasaurus,1995-09-01,0.0,,0,"Educational, Platformer"
Casino Tournament of Champions,1995-01-01,0.0,,0,Card
Manic Karts,1995-01-01,0.0,,0,"Racing, Arcade"
Ocean Trader,1995-01-01,0.0,,0,Strategy
Speed Haste,1995-01-01,0.0,,0,"Racing, Simulation"
MVP Bridge for Windows,1995-01-01,0.0,,0,Card
Mortal Coil: Adrenalin Intelligence,1995-10-01,0.0,,0,"Shooter, Action"
Home Run Derby,1995-01-01,0.0,,0,Sports
Sammy's Science House,1995-01-01,0.0,,0,Educational
Stars!,1995-01-01,0.0,,0,Strategy
The Daedalus Encounter,1995-01-01,0.0,,0,Adventure
"Bicycle Casino: Blackjack, Poker, Baccarat, Roulette",1995-01-01,0.0,,0,Card
Widget Workshop,1995-01-01,0.0,,0,Puzzle
Вира!!!,1995-01-01,0.0,,0,Puzzle
Multimedia IQ Test,1995-01-01,0.0,,0,Educational
The Atlas,1995-01-01,0.0,,0,Strategy
Waterworld (1995),1995-11-21,0.0,,0,"Platformer, Action"
Cho Aniki: Kyuukyoku Muteki Ginga Saikyou Otoko,1995-09-08,0.0,,0,"Shooter, Action"
Endorfun,1995-01-01,0.0,,0,"Strategy, Puzzle"
