name,release_date,rating,rating_top,metacritic,playtime,genres
Company of Heroes 2,2013-06-25,3.09,4,80.0,4,Strategy
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,2013-10-22,3.98,4,80.0,7,"Adventure, Action, Fighting"
God of War: Ascension,2013-03-12,3.83,4,80.0,2,Action
GRID 2,2013-05-27,3.3,4,80.0,4,"Racing, Arcade"
Lego City Undercover,2013-03-18,3.94,4,80.0,3,"Adventure, Action"
NHL 14,2013-09-10,3.22,4,80.0,34,Sports
Skylanders SWAP Force,2013-10-13,3.48,4,80.0,0,"Platformer, Adventure, Action"
The Walking Dead: Season 2,2013-12-16,4.06,4,80.0,10,"Adventure, Action"
Goodbye Deponia,2013-10-15,3.98,4,80.0,5,"Adventure, RPG"
Proteus,2013-01-30,3.03,3,80.0,1,"Casual, Indie, Adventure"
Call of Juarez: Gunslinger,2013-05-14,3.81,4,79.0,5,"Shooter, Action"
Race The Sun,2013-08-17,3.14,4,79.0,3,"Racing, Arcade, Action, Indie"
Forza Motorsport 5,2013-11-22,3.57,4,79.0,0,"Racing, Action"
Go Home Dinosaurs!,2013-03-14,2.82,3,79.0,3,"Casual, Strategy, Indie"
Temple Run 2,2013-01-17,3.5,4,79.0,0,"Adventure, Action"
Gears of War: Judgment,2013-03-19,3.59,4,79.0,11,Shooter
The Legend of Heroes: Trails of Cold Steel,2013-09-26,3.97,4,79.0,10,RPG
Weird Worlds: Return to Infinite Space,2013-03-18,1.66,1,79.0,1,"Adventure, RPG, Casual, Strategy, Indie"
Skullgirls 2nd Encore,2013-08-22,3.97,4,79.0,0,Fighting
Dishonored: The Knife of Dunwall,2013-04-16,4.19,4,79.0,0,Action
Don't Starve,2013-04-22,3.85,4,79.0,4,Indie
State of Decay,2013-06-06,3.6,4,79.0,5,"Action, RPG, Simulation"
PAYDAY 2,2013-08-13,3.51,4,79.0,9,"Shooter, Action"
Super House of Dead Ninjas,2013-02-18,3.5,4,79.0,3,"Indie, Action"
TrackMania² Valley,2013-07-04,3.62,4,79.0,1,"Racing, Sports"
Sang-Froid - Tales of Werewolves,2013-04-05,2.22,1,79.0,2,"Adventure, Action, RPG, Strategy, Indie"
Memoria,2013-08-30,3.21,4,79.0,4,"Indie, Adventure, Action, RPG"
Infinity Blade III,2013-09-18,4.31,4,78.0,0,"Adventure, Action"
BADLAND,2013-04-04,3.83,4,78.0,0,"Adventure, Action"
Electronic Super Joy,2013-08-23,3.51,4,78.0,2,"Platformer, Indie, Action"
Samurai Gunn,2013-12-10,4.45,4,78.0,2,Action
The Wonderful 101,2013-08-23,3.64,4,78.0,0,Action
LEGO Marvel Super Heroes,2013-10-22,3.84,4,78.0,8,"Family, Adventure, Action"
Soundodger+,2013-10-11,3.32,4,78.0,2,"Casual, Indie"
Killzone: Mercenary,2013-09-04,3.86,4,78.0,17,Shooter
Teleglitch: Die More Edition,2013-07-24,2.77,3,78.0,2,"Indie, Action"
Dead Rising 3,2013-11-22,3.39,4,78.0,6,Action
Clumsy Ninja,2013-11-21,3.83,4,78.0,0,"Family, Adventure"
F1 2013,2013-10-03,3.12,4,78.0,5,"Racing, Sports"
Baldur's Gate II: Enhanced Edition,2013-11-15,4.25,5,78.0,4,"Strategy, RPG"
NCAA Football 14,2013-07-09,3.9,5,77.0,13,Sports
Angry Video Game Nerd Adventures,2013-09-20,3.64,4,77.0,3,"Indie, Adventure, Action"
Expeditions: Conquistador,2013-05-30,3.37,4,77.0,3,"Strategy, Indie, RPG"
Rise of Flight United,2013-09-05,2.91,4,77.0,1,Simulation
Pro Evolution Soccer 2014,2013-09-20,2.74,3,77.0,11,Sports
Dead Space 3,2013-02-05,3.63,4,77.0,4,"Shooter, Action"
Atelier Escha & Logy: Alchemists of the Dusk Sky,2013-06-27,3.56,4,77.0,0,"Adventure, RPG"
Dead or Alive 5 Plus,2013-03-19,3.81,4,77.0,0,Fighting
Element4l,2013-05-24,2.81,3,77.0,2,"Indie, Adventure, Action"
Sanctum 2,2013-05-15,2.95,3,77.0,3,"Indie, Shooter, Strategy, Action"
Need for Speed Rivals,2013-11-15,3.15,3,77.0,2,"Racing, Arcade"
Risk of Rain,2013-11-07,3.92,4,77.0,4,"Platformer, Indie, Action"
Soul Sacrifice,2013-03-07,3.38,3,77.0,1,RPG
Angry Birds Star Wars II,2013-09-18,4.06,4,77.0,0,"Casual, Arcade, Action"
Eldritch,2013-10-21,3.44,4,77.0,2,"Indie, Adventure, Action, RPG"
Teslagrad,2013-12-12,3.33,4,77.0,4,"Adventure, Action, Puzzle, Family, Indie, Platformer"
Ace Combat Assault Horizon - Enhanced Edition,2013-01-24,3.48,4,77.0,2,"Action, Simulation"
Super Little Acorns 3D Turbo,2013-04-18,0.0,0,77.0,1,Platformer
TrackMania² Stadium,2013-06-20,4.11,4,77.0,4,"Racing, Sports"
rymdkapsel,2013-08-01,4.0,4,77.0,3,"Strategy, Indie, Puzzle"
Anomaly 2,2013-05-14,2.88,4,77.0,2,"Strategy, Indie, Action"
Atelier Totori Plus: The Adventurer of Arland,2013-04-16,0.0,0,76.0,0,RPG
Total War: Rome II,2013-09-03,4.09,4,76.0,10,Strategy
DEAD OR ALIVE 5 ULTIMATE,2013-09-03,3.79,4,76.0,13,"Arcade, Fighting"
Volgarr the Viking,2013-09-12,3.28,3,76.0,2,"Indie, Platformer, Adventure, Action"
Kairo,2013-04-24,3.0,3,76.0,2,"Indie, Adventure"
Crysis 3,2013-02-19,3.69,4,76.0,2,"Strategy, Shooter, Adventure, Action"
Divinity: Dragon Commander,2013-08-05,3.13,4,76.0,3,"Strategy, RPG"
Ratchet & Clank: Into the Nexus,2013-11-06,3.96,4,76.0,0,"Arcade, Adventure, Action"
SteamWorld Dig,2013-08-08,3.82,4,76.0,4,"Adventure, Action, Puzzle, Indie, Platformer"
Total War: ROME II - Emperor Edition,2013-09-02,3.98,4,76.0,15,Strategy
Fester Mudd: Curse of the Gold - Episode 1,2013-11-04,3.17,4,76.0,1,"Adventure, Puzzle"
Shadowrun Returns,2013-07-24,3.51,4,76.0,4,"Strategy, Indie, RPG"
Syder Arcade,2013-10-24,2.3,1,76.0,3,"Indie, Action"
ShootMania Storm,2013-04-10,3.5,4,76.0,2,Action
Yo-kai Watch,2013-07-11,4.11,5,76.0,0,RPG
Anodyne,2013-02-04,3.13,4,75.0,3,"Adventure, Action, RPG, Arcade, Indie"
Reus,2013-05-15,3.07,3,75.0,3,"Strategy, Indie, Simulation"
Beatbuddy: Tale of the Guardians,2013-08-05,2.61,3,75.0,2,"Adventure, Action, Puzzle, Casual, Indie"
Star Conflict,2013-02-27,2.81,3,75.0,2,"Massively Multiplayer, Action, Simulation"
Poker Night 2,2013-04-24,3.6,4,75.0,3,"Casual, Card, Board Games, Sports"
The Night of the Rabbit,2013-05-28,3.47,4,75.0,4,"Indie, Adventure"
Despicable Me: Minion Rush,2013-06-13,3.05,3,75.0,0,"Casual, Family, Arcade"
Anna - Extended Edition,2013-02-07,2.63,3,75.0,2,"Indie, Adventure"
Ring Runner: Flight of the Sages,2013-07-08,2.75,3,75.0,3,"Shooter, Indie, Action, RPG"
Cubetractor,2013-05-29,1.94,1,75.0,1,"Strategy, Indie, Action"
Hakuoki: Memories of the Shinsengumi,2013-09-19,0.0,0,75.0,0,Adventure
WARRIORS OROCHI 3 Ultimate,2013-09-26,2.86,1,75.0,0,Action
Layton Brothers: Mystery Room,2013-06-27,3.33,3,75.0,0,"Casual, Adventure, Puzzle"
Infested Planet,2013-07-02,3.3,4,75.0,3,"Strategy, Indie, Action"
Ninja Gaiden Sigma 2 Plus,2013-02-26,0.0,0,74.0,0,"Adventure, Action, Fighting"
WWE 2K14,2013-10-29,3.64,4,74.0,239,"Arcade, Fighting, Sports"
Arma 3,2013-09-12,3.82,4,74.0,16,"Shooter, Strategy, Action, Simulation"
Morphopolis,2013-11-07,2.57,1,74.0,3,"Racing, Adventure, Action, RPG, Puzzle, Casual, Strategy, Simulation, Sports, Indie"
Worms 3,2013-08-08,0.0,0,74.0,0,"Strategy, Arcade, Action"
Assassin's Creed III: The Tyranny of King Washington - The Infamy,2013-02-20,3.68,4,74.0,0,Action
Age of Wushu,2013-02-01,0.0,4,74.0,35,"Massively Multiplayer, RPG"
Oceanhorn: Monster of Uncharted Seas,2013-11-14,3.45,4,74.0,4,"Indie, Adventure, Action, RPG"
The Raven - Legacy of a Master Thief,2013-07-23,3.1,4,74.0,2,Adventure
Neverwinter,2013-06-20,2.93,3,74.0,6,"Massively Multiplayer, Action, RPG"
Eador. Masters of the Broken World,2013-04-18,2.74,3,74.0,4,"Strategy, Indie"
Shin Megami Tensei: Devil Summoner: Soul Hackers,2013-04-16,4.39,4,74.0,0,RPG
Summon Night 5,2013-05-16,0.0,0,74.0,0,Strategy
Peggle 2,2013-12-09,3.7,4,74.0,4,"Family, Arcade"
Batman: Arkham Origins,2013-10-25,3.93,4,74.0,12,"Adventure, Action"
The Bridge,2013-02-22,3.27,4,74.0,3,"Casual, Strategy, Indie, Puzzle"
HarmoKnight,2013-03-28,0.0,4,73.0,1,"Platformer, Action"
Gas Guzzlers Extreme,2013-10-08,3.3,4,73.0,3,"Racing, Action"
Guncraft,2013-08-09,1.33,1,73.0,3,"Indie, Action"
Driftmoon,2013-02-25,3.0,3,73.0,1,"Indie, Adventure, RPG"
Disney Infinity,2013-08-18,3.09,3,73.0,1,"Platformer, Adventure, Action, Fighting"
DuckTales: Remastered,2013-08-13,3.77,4,73.0,3,"Platformer, Adventure"
Saints Row IV: Re-Elected,2013-08-21,3.71,4,73.0,3,"Shooter, Action"
Fist Puncher,2013-06-20,2.45,3,73.0,3,"Indie, Action, Fighting"
Shadow Warrior (2013),2013-09-25,3.64,4,73.0,4,"Shooter, Action"
Paper Sorcerer,2013-11-02,3.21,4,73.0,2,"Indie, Adventure, RPG"
Assassin's Creed IV: Black Flag - Freedom Cry,2013-12-17,3.42,4,73.0,0,Action
Warframe,2013-03-25,3.43,4,73.0,8,"Shooter, Massively Multiplayer, Action"
Killzone Shadow Fall,2013-11-15,3.16,3,73.0,0,Shooter
CastleStorm,2013-05-29,2.89,3,73.0,3,"Strategy, Indie, Action"
Pandora's Tower,2013-04-16,4.37,5,73.0,0,"Action, RPG"
Divekick,2013-08-20,3.33,4,73.0,3,"Indie, Action, Fighting"
MirrorMoon EP,2013-09-04,2.64,3,73.0,2,"Indie, Adventure"
Dungeon Hearts,2013-03-28,2.57,3,73.0,2,"RPG, Puzzle, Casual, Strategy, Indie"
Super Splatters,2013-06-26,2.43,3,73.0,2,"Casual, Indie, Action"
Beyond: Two Souls,2013-10-07,3.79,4,73.0,4,"Adventure, Action"
Worms Clan Wars,2013-08-15,2.97,4,73.0,3,Strategy
The Incredible Adventures of Van Helsing,2013-05-22,3.41,4,72.0,4,"Indie, Action, RPG"
Skulls of the Shogun,2013-01-30,2.84,3,72.0,3,"Strategy, Indie, Action"
Giant Boulder of Death,2013-09-05,0.0,0,72.0,0,"Casual, Arcade, Action"
PixelJunk Monsters Ultimate,2013-07-30,2.78,1,72.0,4,Strategy
Aarklash: Legacy,2013-09-11,3.08,3,72.0,4,"Strategy, Adventure, Action, RPG"
Castlevania: Lords of Shadow - Mirror of Fate,2013-03-05,3.71,4,72.0,2,"Platformer, Adventure, Action"
The Sims 3: University Life,2013-03-05,4.21,4,72.0,29,Strategy
The Inner World,2013-08-15,3.7,4,72.0,4,"Family, Indie, Adventure"
Rain,2013-06-05,3.63,4,72.0,0,Adventure
Tetrobot and Co.,2013-10-15,3.38,3,72.0,3,"Action, Puzzle, Casual, Strategy, Indie"
République,2013-12-19,3.31,4,72.0,1,"Adventure, Action"
Guilty Gear XX Accent Core Plus R,2013-04-23,4.05,4,72.0,3,"Action, Fighting"
Amnesia: A Machine for Pigs,2013-09-09,3.24,4,72.0,2,"Indie, Adventure, Action"
Hammerwatch,2013-08-11,3.43,4,72.0,3,"Indie, Adventure, Action, RPG"
Cities in Motion 2,2013-04-02,2.77,3,72.0,2,"Strategy, Simulation"
Temple Run: Oz,2013-03-05,3.83,4,71.0,0,"Adventure, Action"
Ace Combat: Joint Assault,2013-08-03,0.0,0,71.0,0,Action
March of the Eagles,2013-02-18,2.5,3,71.0,2,"Strategy, Simulation"
Surgeon Simulator,2013-04-18,3.42,4,71.0,3,"Educational, Indie, Action, Simulation"
State of Decay: Breakdown,2013-11-29,3.67,4,71.0,0,"Shooter, Action"
Naruto Powerful Shippuden,2013-03-05,0.0,0,71.0,0,"Platformer, Action"
PAYDAY 2: THE CRIMEWAVE COLLECTION,2013-08-13,0.0,4,71.0,0,"Shooter, Action"
BioShock Infinite: Burial at Sea - Episode One,2013-11-12,4.27,4,71.0,0,"Shooter, Action"
Battle Worlds: Kronos,2013-11-03,2.09,3,71.0,4,Strategy
World War III: Black Gold,2013-09-27,1.81,1,71.0,3,Strategy
Lilly Looking Through,2013-10-31,3.24,3,71.0,2,"Indie, Adventure, Puzzle"
Bionic Dues,2013-10-07,1.95,1,71.0,4,"Strategy, Indie, RPG"
Metal Gear Rising: Revengeance - Jetstream Sam,2013-04-09,4.62,5,70.0,0,Action
Richard & Alice,2013-02-20,3.67,4,70.0,3,"Indie, Adventure"
Duke Nukem 3D: Megaton Edition,2013-03-20,4.0,4,70.0,2,"Shooter, Action"
Senran Kagura: Shinovi Versus,2013-02-28,3.72,4,70.0,6,Action
Doodle Kingdom,2013-12-31,3.3,4,70.0,4,"Action, Puzzle, Casual, Simulation, Indie, Board Games"
Retrovirus,2013-01-29,0.0,4,70.0,3,"Indie, Action"
Hyperdimension Neptunia Re ; Birth1,2013-10-31,3.3,4,70.0,5,"Strategy, RPG"
Halo: Spartan Assault,2013-07-18,3.11,3,70.0,2,"Shooter, Adventure, Action"
Dragon Fantasy: Book I,2013-04-16,2.89,3,70.0,0,RPG
Tekken Revolution,2013-06-11,3.24,4,70.0,2,"Arcade, Fighting"
DmC: Devil May Cry - Vergil's Downfall,2013-03-06,3.41,4,70.0,0,Action
NOBUNAGA'S AMBITION: Sphere of Influence,2013-11-14,0.0,0,70.0,7,Strategy
Democracy 3,2013-10-14,3.58,4,70.0,3,"Strategy, Indie, Simulation"
ENSLAVED: Odyssey to the West Premium Edition,2013-10-24,3.99,4,70.0,3,"Adventure, Action"
Foul Play,2013-09-18,2.92,3,69.0,2,"Casual, Indie, Adventure, Action"
Nightmares from the Deep 2: The Siren`s Call,2013-07-23,3.58,4,69.0,5,"Casual, Adventure, Puzzle"
Ironclad Tactics,2013-09-18,3.14,4,69.0,3,"Casual, Strategy, Indie"
Sonic Dash,2013-03-07,3.27,4,69.0,12,"Casual, Arcade, Action"
Glare,2013-10-10,2.3,3,69.0,1,"Indie, Action"
World of Warplanes,2013-11-12,2.78,1,69.0,1,"Massively Multiplayer, Action"
Shelter,2013-08-27,3.59,4,69.0,2,"Adventure, Simulation, Card, Indie, Board Games"
Eiyu*Senki: The World Conquest,2013-09-26,4.14,5,69.0,7,"Casual, Strategy, Adventure, Simulation"
Megabyte Punch,2013-08-05,2.31,1,69.0,1,"Indie, Adventure, Action"
Thunder Wolves,2013-05-01,2.5,1,69.0,1,"Casual, Shooter, Indie, Action"
Sword of the Stars: The Pit,2013-02-21,3.2,4,68.0,3,"Casual, Strategy, Indie, RPG"
Pandora: First Contact,2013-11-14,0.0,0,68.0,2,"Strategy, Simulation"
Age of Empires II HD,2013-04-09,4.2,4,68.0,5,Strategy
Space Rangers HD: A War Apart,2013-03-15,4.37,5,68.0,5,"Strategy, Adventure, RPG, Simulation"
The Cave,2013-01-22,3.55,4,68.0,2,"Adventure, Puzzle"
A Valley Without Wind 2,2013-02-18,2.3,3,68.0,1,"Adventure, Action, Strategy, Arcade, Indie"
Space Engineers,2013-10-23,3.54,4,68.0,5,"Strategy, Indie, Action, Simulation"
Dracula 2: The Last Sanctuary,2013-10-19,2.71,4,68.0,1,Adventure
Earth Defence Force 3 Portable,2013-01-08,3.44,4,68.0,0,"Shooter, Arcade, Action"
Call of Duty: Ghosts,2013-11-05,3.15,3,68.0,6,"Shooter, Action"
Scribblenauts Unmasked: A DC Comics Adventure,2013-09-24,3.49,4,68.0,5,"Casual, Strategy, Adventure, Action"
Cubemen 2,2013-04-08,1.56,1,68.0,3,"Strategy, Indie, Action"
Rain Blood Chronicles: Mirage,2013-11-11,3.0,4,68.0,1,"Indie, Adventure, Action"
Ittle Dew,2013-07-04,3.33,4,67.0,3,"Indie, Adventure, Action, Puzzle"
The Banner Saga: Factions,2013-02-25,2.7,4,67.0,1,"Indie, Strategy, Adventure, RPG"
Cloudberry Kingdom,2013-07-30,3.23,4,67.0,2,"Platformer, Indie"
A Walk in the Dark,2013-11-07,2.91,3,67.0,1,"Indie, Arcade, Action"
Dungeonland,2013-01-29,1.98,1,67.0,1,"Casual, Action"
Rise of the Triad,2013-07-31,2.71,3,67.0,3,"Shooter, Action"
The Showdown Effect,2013-03-05,2.71,3,67.0,3,Action
Deadly Premonition: The Director's Cut,2013-04-30,3.87,4,67.0,4,"Adventure, Action"
Oozi: Earth Adventure,2013-12-05,2.9,3,66.0,3,"Casual, Indie"
Strike Suit Infinity,2013-04-30,2.72,3,66.0,2,"Indie, Action"
The Novelist,2013-12-10,2.87,3,66.0,3,"Casual, Indie, Adventure"
Final Exam,2013-09-04,2.83,3,66.0,4,"Indie, Adventure, Action"
Rise of Venice,2013-09-27,3.38,4,66.0,4,"Strategy, Simulation"
Assassin's Creed III: The Tyranny of King Washington - The Betrayal,2013-03-20,3.68,4,66.0,0,Action
Assassin's Creed III: The Tyranny of King Washington - The Redemption,2013-04-23,3.75,4,66.0,0,Action
99 Levels To Hell,2013-02-25,2.47,3,66.0,3,"Shooter, Action, Arcade, Platformer, Indie"
Fairy Fencer F,2013-10-10,3.37,4,66.0,6,RPG
Armada 2526 Gold Edition,2013-02-28,0.0,0,66.0,1,"Strategy, Indie"
The Bureau: XCOM Declassified,2013-08-20,3.04,3,66.0,3,"Shooter, Action"
Strike Suit Zero,2013-01-23,2.86,3,66.0,2,"Indie, Action, Simulation"
Blood of the Werewolf,2013-07-10,2.4,3,65.0,2,"Platformer, Indie, Action"
Sorcery Saga: The Curse of the Great Curry God,2013-03-28,2.64,3,65.0,4,"Strategy, Action, RPG"
Journey of a Roach,2013-10-04,3.02,4,65.0,3,"Indie, Adventure, Puzzle"
Wii Party U,2013-10-25,4.0,5,65.0,0,Board Games
Remember Me,2013-06-04,3.67,4,65.0,5,"Platformer, Action"
Atelier Rorona Plus: The Alchemist of Arland,2013-11-21,0.0,0,65.0,0,RPG
Slender: The Arrival,2013-03-26,3.03,3,65.0,2,"Indie, Adventure, Action"
Skyward Collapse,2013-05-23,2.22,3,64.0,2,"Strategy, Indie, Simulation"
Ragnarok Odyssey ACE,2013-08-29,3.17,4,64.0,0,"Action, RPG"
LEGO Legends of Chima: Laval's Journey,2013-06-21,0.0,0,64.0,0,"Platformer, Action"
Whispering Willows,2013-07-30,2.92,3,64.0,3,"Indie, Platformer, Adventure, Puzzle"
Pressure,2013-03-26,2.4,1,64.0,4,"Casual, Racing, Indie, Action"
SimCity (2013),2013-03-05,3.61,4,64.0,0,Strategy
